,player,DRAPM,ORAPM,Total_RAPM
3297,Jocelyn Ewell,4.0236,-3.2908,0.7328
3298,Jocelyn Faison,1.0619,1.8108,2.8727
3299,Jocelyn Land,-1.9816,1.6174,-0.3642
3300,Jocelyn Schiller,2.0149,1.591,3.6058
3301,Jocelyn Tate,6.4285,4.1302,10.5587
3302,Jocelyne Grier,-3.8641,-3.5227,-7.3868
3303,Joclyen Wyatt,-1.8451,-0.716,-2.5611
3304,Joelle Davis,4.2046,4.0953,8.3
3305,Joelle Johnson,-1.9281,-0.4568,-2.3849
3306,Johanna Teder,5.1239,2.1024,7.2263
3307,Johnea Donahue,-1.158,2.0024,0.8444
3308,Joi Johnson,-2.5958,0.0285,-2.5673
3309,Joi Williams,-0.354,1.9845,1.6305
3310,Jolene Armendariz,0.2352,-1.0206,-0.7854
3311,Joniyah Bland-Fitzpatrick,0.1693,0.0865,0.2559
3312,Jorah Eppley,-0.6899,2.741,2.0511
3313,Jordan Aikens,-0.9167,-3.2645,-4.1812
3314,Jordan Bailey,-1.3092,0.728,-0.5812
3315,Jordan Berry,-1.8538,-1.5815,-3.4354
3316,Jordan Billing,-3.8334,-1.4516,-5.285
3317,Jordan Boddie,-0.1207,-4.1558,-4.2765
3318,Jordan Brooks,0.2477,-2.3193,-2.0716
3319,Jordan Brown,-2.1164,-2.7516,-4.8679
3320,Jordan Campbell,2.2621,-1.0158,1.2464
3321,Jordan Cole,0.8905,1.4012,2.2917
3322,Jordan Harrison,8.3891,9.088,17.477
3323,Jordan Hayden,-0.1027,0.0266,-0.0761
3324,Jordan Hobbs,3.2748,6.1847,9.4595
3325,Jordan Hodges,1.7842,3.9488,5.7329
3326,Jordan Hoffman,1.4973,-0.8624,0.6349
3327,Jordan Holman,1.9177,2.0459,3.9637
3328,Jordan Hunter,0.0687,-0.1857,-0.117
3329,Jordan Jackson,0.8595,-0.5096,0.35
3330,Jordan Jones,0.7858,3.1829,3.9687
3331,Jordan King,3.9892,5.6924,9.6816
3332,Jordan Lee,5.5759,8.4919,14.0678
3333,Jordan Marshall,-0.2878,2.0791,1.7913
3334,Jordan McLaughlin,4.4036,2.3277,6.7313
3335,Jordan McLemore,0.5531,-0.5319,0.0212
3336,Jordan Meulemans,-1.6191,3.946,2.3269
3337,Jordan Miller,0.1661,-0.2297,-0.0635
3338,Jordan Obi,2.2989,2.7626,5.0615
3339,Jordan Olivares,1.7966,0.0391,1.8357
3340,Jordan Peete,-2.1918,-0.8899,-3.0816
3341,Jordan Reid,3.0636,3.4132,6.4768
3342,Jordan Releford,-4.4708,-2.6139,-7.0847
3343,Jordan Rosier,1.0221,-0.0259,0.9961
3344,Jordan Speiser,0.0711,2.9028,2.9739
3345,Jordan Thomas,2.2244,2.9589,5.1833
3346,Jordan Todd,-2.3274,-1.7194,-4.0468
3347,Jordan Tuff,2.3066,-1.3534,0.9532
3348,Jordan Wakefield,1.4493,-0.1758,1.2735
3349,Jordan Webster,-0.1813,1.6113,1.43
3350,Jordan Wood,7.2059,1.7853,8.9912
3351,Jordan Zubich,0.3767,0.4891,0.8658
3352,Jordana Codio,0.1265,5.2152,5.3417
3353,Jordana Reisma,2.968,7.037,10.005
3354,Jordaynia Ivie,0.2174,1.6734,1.8908
3355,Jordon Lewis,1.7919,1.4737,3.2657
3356,Jordy Griggs,-0.2375,0.1265,-0.111
3357,Jordyn Adderly,-0.3319,0.4836,0.1517
3358,Jordyn Beaty,1.8633,3.589,5.4523
3359,Jordyn Cambridge,3.6008,1.219,4.8198
3360,Jordyn Carter,2.5139,0.5058,3.0197
3361,Jordyn DeVaughn,-1.1623,1.4979,0.3357
3362,Jordyn Dorsey,3.7534,3.1962,6.9497
3363,Jordyn Glynn,-0.6435,0.4825,-0.1609
3364,Jordyn Jenkins,5.2137,4.5949,9.8086
3365,Jordyn Lamker,2.6369,2.8066,5.4435
3366,Jordyn Marshall,1.1509,0.0409,1.1917
3367,Jordyn Mays,-0.23,-1.0544,-1.2844
3368,Jordyn Merritt,4.197,3.7922,7.9892
3369,Jordyn Newsome,-2.6974,5.2085,2.5111
3370,Jordyn Oliver,4.3928,5.186,9.5788
3371,Jordyn Poole,0.6555,0.5712,1.2267
3372,Jordyn Smith,-1.1652,-0.8177,-1.9829
3373,Jordyn Turner,-3.5917,1.2605,-2.3312
3374,Jordyn Weaver,-0.4163,3.5404,3.1241
3375,Jordyn Williams,-2.25,-4.5141,-6.7641
3376,Jorey Buwalda,-1.4902,-0.4971,-1.9873
3377,Jorie Allen,4.2523,7.9579,12.2101
3378,Jorja Elliott,2.9598,4.3294,7.2892
3379,Jorynn Ross,-1.0673,-2.8752,-3.9425
3380,Joseana Vaz,3.4382,1.3427,4.781
3381,Josee Steadman,-1.4244,1.5941,0.1697
3382,Josie Gilvin,6.2862,2.1621,8.4483
3383,Josie Hill,2.1565,-1.6789,0.4776
3384,Josie Storey,0.4881,3.2906,3.7786
3385,Joslin Igo,-0.8223,-0.4028,-1.2251
3386,Journee McDaniel,2.5225,-0.6778,1.8446
3387,Journey Armstead,2.7198,3.6583,6.3781
3388,Journey Hildebrand,-2.5809,1.4042,-1.1767
3389,Journey Houston,3.5261,5.1404,8.6665
3390,Journey Thompson,0.1217,3.2128,3.3345
3391,Jovana Spasovski,-1.913,-1.4237,-3.3367
3392,Jovi Lefotu,1.0618,0.4125,1.4742
3393,Joy Campbell,2.4166,-1.2792,1.1373
3394,Joy Dua,-0.577,0.6265,0.0495
3395,Joy Egbuna,-1.2898,-0.0503,-1.34
3396,Joy Haltom,1.8982,1.5537,3.4518
3397,Joy Madison-Key,1.389,2.2727,3.6617
3398,Joya Crawford,-0.4414,2.2892,1.8478
3399,Joyce Edwards,5.7545,8.9708,14.7253
3400,Joyce Mulumba,-0.6519,-3.3366,-3.9886
3401,JuJu Watkins,9.5251,10.7484,20.2735
3402,Judit Oliva Fernandez,-1.3967,-1.0404,-2.4371
3403,Judit Valero,-2.0761,-1.0805,-3.1566
3404,Judith Gomez,1.2747,-1.3423,-0.0676
3405,Julene Royale,-0.4798,0.4147,-0.0651
3406,Julia Ayrault,2.8897,4.1026,6.9923
3407,Julia Bengtson,0.4638,-1.5602,-1.0964
3408,Julia Blanck,0.0795,0.1479,0.2274
3409,Julia Coleman,1.058,2.9252,3.9831
3410,Julia Corsentino,-3.4038,-1.3692,-4.773
3411,Julia Dalan,2.2562,1.4715,3.7277
3412,Julia Fabozzi,-3.7988,0.5054,-3.2934
3413,Julia Garcia Roig,-0.4484,-4.8474,-5.2958
3414,Julia Geis,-0.3281,-0.3344,-0.6625
3415,Julia Heiden,0.1713,-0.4777,-0.3064
3416,Julia Hoefling,1.7462,-0.4139,1.3324
3417,Julia Karpell,-0.8943,1.6301,0.7358
3418,Julia Martinez,1.8873,5.0867,6.974
3419,Julia Nystrom,2.2587,3.0699,5.3286
3420,Julia Palomo,-0.9152,1.3314,0.4163
3421,Julia Puente Valverde,2.6397,5.2772,7.9169
3422,Julia Puente-Valverde,-0.4363,-0.6671,-1.1034
3423,Julia Riley,1.4168,4.8762,6.293
3424,Julia Saleur,-4.5398,-1.3719,-5.9116
3425,Julia Sion,2.0791,0.2845,2.3636
3426,Julia Sollberger,0.835,0.213,1.0481
3427,Julia Stenberg,2.5416,-3.4186,-0.877
3428,Julia Webster,-1.5618,0.6729,-0.8888
3429,Julia Wilson,1.4697,0.0488,1.5185
3430,Juliann Woodard,0.3035,4.7822,5.0858
3431,Julianna Almeida,1.9067,4.6836,6.5902
3432,Julianna Gibson,-2.0893,0.5055,-1.5838
3433,Julianna LaMendola,-1.0622,1.9529,0.8908
3434,Julianna Ouimette,0.112,0.8002,0.9122
3435,Julianna Walker,-3.7114,-0.6761,-4.3874
3436,Julie Bahati,2.2303,-0.4325,1.7979
3437,Julie Jekot,-0.7285,-1.07,-1.7984
3438,Julie Kulesza,-2.8601,-3.0204,-5.8805
3439,Julie Nekolna,-0.3059,-0.4286,-0.7345
3440,Junae Mahan,-1.5416,3.114,1.5724
3441,June Chatterley,0.06,-0.072,-0.012
3442,Jurnee McLaurin,0.0876,0.0,0.0876
3443,Justice Carlton,2.1536,4.456,6.6096
3444,Justice Ross,2.6566,-3.8967,-1.2401
3445,Justice Tramble,-2.6068,-0.6391,-3.2458
3446,Justice Zimmerman,2.6582,0.7856,3.4438
3447,Justina Graham,-2.2083,-0.0026,-2.2109
3448,Justina Hernandez,0.9011,1.6828,2.5838
3449,Justine Pissott,3.2069,4.6265,7.8333
3450,Justis Odom,-0.0334,-0.8628,-0.8962
3451,Justus Fitzgerald,0.286,1.2787,1.5647
3452,Jyah LoVett,0.7571,4.0091,4.7661
3453,Jzaniya Harriel,2.8658,5.0105,7.8763
3454,K'Nari Holliday,-0.8587,0.13,-0.7287
3455,KB Hadley,-4.0055,-0.7787,-4.7842
3456,KC Carter,-0.286,-1.4162,-1.7021
3457,KJ Walker,0.737,3.0956,3.8326
3458,KK Arnold,9.9213,6.907,16.8283
3459,KK Bransford,2.3249,6.2483,8.5732
3460,KK Brodie,2.7256,-0.8163,1.9093
3461,KK Rodriguez,-2.4111,5.5138,3.1027
3462,KN'isha Godfrey,1.2502,0.5426,1.7927
3463,KP Parr,0.3981,-4.7688,-4.3707
3464,Kace Urlacher,3.1633,0.4098,3.5731
3465,Kacee Baumhower,-2.4514,2.4025,-0.0488
3466,Kacey Spink,2.8344,1.4556,4.2899
3467,Kaci Chairs,-2.1516,1.362,-0.7896
3468,Kaci Donovan,1.1803,5.2474,6.4278
3469,Kacie Borowicz,-2.005,1.3078,-0.6972
3470,Kade Hackerott,1.7997,-0.3759,1.4237
3471,Kadidia Toure,2.9006,2.9281,5.8287
3472,Kadie Deaton,1.5603,3.1377,4.6979
3473,Kae Satterfield,-1.6705,3.2413,1.5707
3474,Kaelonn Wilson,0.2574,0.271,0.5283
3475,Kaelyn Carroll,0.1905,1.8042,1.9947
3476,Kaelyn Flowers,-0.4427,0.8193,0.3766
3477,Kaelyn Hamilton,1.3516,2.1749,3.5265
3478,Kaemyn Bekemeier,0.8809,3.1985,4.0793
3479,Kaety L'Amoreaux,4.6806,8.0793,12.7599
3480,Kahia Warmsley,-0.6824,1.2028,0.5204
3481,Kai Carter,-0.8101,1.5593,0.7492
3482,Kaia Goode,3.3384,1.1313,4.4697
3483,Kaia Harrison,1.5106,-0.3484,1.1622
3484,Kaia Henderson,-3.5894,0.7847,-2.8046
3485,Kaia Ponder,0.1536,-2.5526,-2.3989
3486,Kaia Woods,0.776,1.1355,1.9115
3487,Kaiden Glenn,-5.088,-2.2871,-7.3751
3488,Kaiden Kreinhagen,0.4026,-3.3188,-2.9162
3489,Kaidyn Beckwith,1.5217,-0.351,1.1707
3490,Kaiija Lesane,2.5004,-1.4169,1.0835
3491,Kaila Berry,-1.3943,-0.1912,-1.5855
3492,Kaila Kelley,2.1499,2.0251,4.175
3493,Kaila Richards,1.9677,-1.3954,0.5723
3494,Kaila Rougier,-1.12,0.8942,-0.2258
3495,Kaila Walker,-0.1155,3.7247,3.6092
3496,Kailah Harris,0.9755,1.6806,2.6562
3497,Kailah Johnson,-1.8951,0.8196,-1.0755
3498,Kailani Lindsey,4.2702,0.0572,4.3274
3499,Kailee Davis,-1.466,4.0243,2.5584
3500,Kailee McDonald,3.0849,2.6364,5.7213
3501,Kailey Kalet,0.0716,-2.6806,-2.609
3502,Kailey Starks,-0.6314,1.4461,0.8147
3503,Kailey Woolston,0.1627,5.4134,5.5761
3504,Kaili Chamberlin,5.9535,0.9879,6.9414
3505,Kailyn Farrell,5.578,0.7381,6.3161
3506,Kailyn Fields,2.6403,0.3956,3.0359
3507,Kailyn Gilbert,1.6509,7.0629,8.7138
3508,Kailyn Nash,-0.6644,-1.3555,-2.0198
3509,Kailyn Peters,0.754,-3.4292,-2.6752
3510,Kailyn Watkins,-1.8021,-0.7536,-2.5557
3511,Kaitlin Burgess,-0.2693,-2.5055,-2.7748
3512,Kaitlin Peterson,4.466,5.454,9.92
3513,Kaitlyn Adams,1.8003,0.6483,2.4486
3514,Kaitlyn Ammons,-2.2168,-0.0468,-2.2636
3515,Kaitlyn Bryant,-2.0957,-2.6404,-4.7362
3516,Kaitlyn Chen,6.7739,7.4461,14.2201
3517,Kaitlyn Costner,1.5478,3.8761,5.4239
3518,Kaitlyn Davis,3.893,5.2872,9.1802
3519,Kaitlyn Duhon,8.6207,2.3904,11.0111
3520,Kaitlyn Elsholz,0.7512,0.7526,1.5039
3521,Kaitlyn Flanagan,0.623,2.1342,2.7572
3522,Kaitlyn Maxwell,0.2086,-0.6871,-0.4785
3523,Kaitlyn McCarn,1.2636,-0.4315,0.8322
3524,Kaitlyn Orihel,2.7662,0.9581,3.7244
3525,Kaitlyn Parker,0.261,-0.3378,-0.0768
3526,Kaitlyn Walker,0.3484,-0.5629,-0.2145
3527,Kaitlyn Zarycki,2.3043,4.0542,6.3585
3528,Kaiya Creek,-1.5375,2.3669,0.8294
3529,Kaiya Wynn,1.8626,1.7323,3.595
3530,Kaleigh Addie,-0.8449,1.7776,0.9327
3531,Kaley Perkins,2.1947,-1.0362,1.1586
3532,Kali Barrett,0.4471,0.7319,1.179
3533,Kali Haizlip,2.6739,-1.01,1.6639
3534,Kali Howard,0.575,-0.3793,0.1957
3535,Kaliah Henderson,1.389,-0.25,1.139
3536,Kaliana Salazar-Harrell,1.1062,1.2637,2.3699
3537,Kalifa Ford,0.2079,0.2387,0.4466
3538,Kalise Hill,-4.5268,-0.5884,-5.1151
3539,Kalissa Lacy,-3.7385,-0.2503,-3.9888
3540,Kaliyah Dillard,0.616,-0.8391,-0.2232
3541,Kaliyah Montoya,-0.9349,0.8419,-0.093
3542,Kaliyah Myricks,-1.1073,-1.1387,-2.246
3543,Kaliyah Sain,-0.5824,-0.6165,-1.1989
3544,Kallie Peppler,-1.0212,-1.6897,-2.7109
3545,Kallie Theisen,2.2703,-2.3884,-0.1181
3546,Kalvina Eubanks,0.1201,0.6831,0.8032
3547,Kalyn Ervin,1.7378,2.195,3.9328
3548,Kalysta Martin,0.2869,0.3919,0.6788
3549,Kam Herring,-0.4318,0.6215,0.1897
3550,Kam'Ren Rhodes,-0.0328,3.5566,3.5239
3551,Kamara Mills,0.5682,1.9408,2.5091
3552,Kamara St Paul,0.0893,-0.2806,-0.1913
3553,Kamari Forrest,0.2799,-1.3472,-1.0673
3554,Kamari Sims,2.8592,2.504,5.3631
3555,Kamaria Gipson,-1.2942,-0.6838,-1.978
3556,Kamaya Middleton,0.9151,-2.1533,-1.2382
3557,Kambree Barber,3.7644,5.1071,8.8716
3558,Kameria Piggee,0.026,-0.3755,-0.3494
3559,Kameryn Dorsey,-0.7519,-2.2251,-2.977
3560,Kameryn Perry,0.1903,0.1554,0.3457
3561,Kami Wilson,0.4228,-0.9538,-0.531
3562,Kamil Collier,-0.5047,-1.3853,-1.8901
3563,Kamilla Cardoso,3.7074,7.0324,10.7398
3564,Kamille Henriksen,-1.51,0.6589,-0.8511
3565,Kamiyha Griffin,0.393,-1.4255,-1.0326
3566,Kammie Ludwig,0.7915,-0.6897,0.1019
3567,Kamora Morgan,-2.7832,1.4655,-1.3178
3568,Kamryn Doty,2.9248,1.7507,4.6755
3569,Kamryn Dziak,3.7858,-0.3485,3.4373
3570,Kamryn Grant,0.7115,-0.4973,0.2141
3571,Kamryn Griffin,1.4188,-1.9112,-0.4923
3572,Kamryn Jones,7.2778,1.3111,8.5889
3573,Kamryn Kitchen,0.1709,1.7594,1.9303
3574,Kamryn Knight,-0.0417,1.0468,1.0051
3575,Kamryn Mafua,-0.0996,1.0224,0.9228
3576,Kamryn McLaurin,0.2277,0.8637,1.0914
3577,Kamryn Wilson,1.8461,1.9494,3.7955
3578,Kamy Peppler,1.8723,2.8356,4.708
3579,Kanani Coon,0.0601,0.8904,0.9505
3580,Kanija Daniel,0.1656,0.3839,0.5495
3581,Kaniya Boyd,4.8323,5.0814,9.9136
3582,Kaniyah Harris,5.2789,-2.5839,2.695
3583,Kara Dunn,0.5231,7.0761,7.5991
3584,Karen Nimo,-0.6748,-2.8399,-3.5147
3585,Karena Eberts,0.6387,0.0859,0.7246
3586,Karianna Woods,1.0824,-1.2459,-0.1635
3587,Karina Gordon,-0.474,1.6859,1.2119
3588,Karissa Antoine,1.8612,-1.2943,0.5669
3589,Karla Vres,0.0987,0.3853,0.4841
3590,Karlee White,3.2218,6.3802,9.6019
3591,Karley Johnson,2.737,2.7321,5.4691
3592,Karly Fischer,-0.2107,-1.3601,-1.5708
3593,Karly Klaer,-1.4827,0.0231,-1.4597
3594,Karly Weathers,6.3374,9.9804,16.3178
3595,Karmelah Dean,1.1027,3.3137,4.4164
3596,Karolina Andersson,-0.5982,0.9891,0.3909
3597,Karoline Lundin,-1.2872,-0.9588,-2.2461
3598,Karoline Striplin,0.8801,4.7953,5.6754
3599,Karrington Gordon,-0.0269,-0.0986,-0.1255
3600,Karris Allen,2.1363,-1.1212,1.0151
3601,Karsen Marshall,-2.2975,-0.3152,-2.6126
3602,Karsen Murphy,0.0585,-0.9977,-0.9391
3603,Karson Martin,1.0122,2.3594,3.3717
3604,Karsyn Norman,1.1466,0.1604,1.307
3605,Karyn Sanford,-0.4776,-0.5186,-0.9962
3606,Karys Washington,-2.3655,-0.2056,-2.5711
3607,Karyzma Pierre,0.0985,-0.1366,-0.0381
3608,Kasey Bretones,-0.9588,0.3134,-0.6455
3609,Kasey Neubert,0.2726,1.5475,1.82
3610,Kassidy Dixon,-2.8011,1.1888,-1.6122
3611,Kassidy Thompson,1.1082,3.376,4.4842
3612,Kassie Ingram,2.0952,3.4346,5.5297
3613,Kassondra Brown,2.1932,0.3866,2.5798
3614,Kastyn Young,-2.2301,-1.7776,-4.0078
3615,Kat Righeimer,0.2697,1.5091,1.7788
3616,Katarina Knezevic,1.5815,0.6854,2.2669
3617,Kate Allard,-3.4273,0.5262,-2.9011
3618,Kate Bullman,3.1235,2.405,5.5285
3619,Kate Clarke,0.5767,2.3397,2.9164
3620,Kate Deeble,-0.9268,5.6321,4.7053
3621,Kate Dennis,-3.2948,-0.9538,-4.2486
3622,Kate Dike,3.0517,1.0452,4.0969
3623,Kate Hollifield,0.2634,1.0064,1.2698
3624,Kate Johnson,0.732,3.7249,4.4568
3625,Kate Koval,7.3928,5.6333,13.0261
3626,Kate Lipatova,0.5475,0.3362,0.8836
3627,Kate Manley,1.716,-0.5291,1.1869
3628,Kate Martin,4.1742,8.9742,13.1485
3629,Kate Novik,2.6649,5.3464,8.0113
3630,Kate Peek,1.1201,2.7669,3.887
3631,Kate Robbins,-0.2925,1.9139,1.6214
3632,Kate Samson,2.1077,0.8824,2.9902
3633,Kate Schat,0.4029,-0.3029,0.1
3634,Kate Thompson,2.1197,-1.6988,0.4209
3635,Katelyn Best,-0.7995,-0.7564,-1.5559
3636,Katelyn Chomko,-0.6428,-0.6217,-1.2645
3637,Katelyn Field,-0.5247,-0.2998,-0.8245
3638,Katelyn Levings,2.0519,1.3493,3.4012
3639,Katelyn Young,4.7847,8.8891,13.6738
3640,Katelynn Martin,3.4788,1.9147,5.3935
3641,Katelynn Oxley,0.2531,0.0181,0.2711
3642,Kateri Poole,1.1406,-0.8981,0.2424
3643,Katey Richason,1.6748,-1.2222,0.4525
3644,Kathleen Hutchens,-0.3775,1.8472,1.4696
3645,Kathryn Neff,-1.9967,1.2154,-0.7812
3646,Kati Ollilainen,0.0883,-1.1696,-1.0813
3647,Katia Gallegos,1.1457,2.1092,3.2549
3648,Katia Nekic,-0.4017,-0.2193,-0.621
3649,Katie Beyer,0.5309,0.7998,1.3308
3650,Katie Burton,-2.7689,0.7789,-1.99
3651,Katie Collins,3.1695,-1.6086,1.5609
3652,Katie Criswell,-1.0176,0.4918,-0.5258
3653,Katie Davidson,-0.8559,4.8096,3.9537
3654,Katie Dike,-0.3868,-3.1976,-3.5844
3655,Katie Dinnebier,1.467,10.726,12.193
3656,Katie Donovan,4.4712,1.3636,5.8347
3657,Katie Fiso,3.3532,4.6851,8.0383
3658,Katie Hill,3.663,4.1298,7.7928
3659,Katie Hurt,-2.1135,-0.84,-2.9535
3660,Katie Keitges,-3.8881,0.291,-3.5971
3661,Katie Krupa,2.9026,3.5306,6.4332
3662,Katie Ledden,-2.297,-0.226,-2.5229
3663,Katie Peneueta,-2.1938,-0.9456,-3.1394
3664,Katie Shumate,0.8833,3.7767,4.66
3665,Katie Springs,3.4414,0.4178,3.8591
3666,Katie Thiers,-0.5701,0.5193,-0.0508
3667,Katie Vasecka,1.3821,1.3593,2.7414
3668,Katieanne Peterson,0.3029,-0.0346,0.2682
3669,Katlyn Gilbert,2.9939,1.8915,4.8854
3670,Katlyn Manuel,1.0406,3.7063,4.7469
3671,Katrine Jessen,-0.1188,-2.0953,-2.2141
3672,Katy Reyerson,-0.7783,0.9878,0.2095
3673,Katy Wade,0.7824,-2.7402,-1.9578
3674,Kavanah Lene,-0.3364,0.5868,0.2504
3675,Kay Donahue,0.1228,1.5833,1.706
3676,Kay Kay Green,-2.6421,0.5353,-2.1068
3677,Kaya Ingram,-2.8636,1.6959,-1.1678
3678,Kaya Weiskopf,0.4017,-1.3858,-0.9842
3679,Kayana Armbrister,0.4386,2.5677,3.0062
3680,Kayanna Cox,1.7175,3.0169,4.7343
3681,Kayanna Spriggs,3.5154,-2.4416,1.0739
3682,Kayba Laube,0.1634,7.6145,7.7779
3683,Kayce Hyman,-3.4858,-4.5296,-8.0154
3684,Kaydan Lawson,0.9106,1.4486,2.3592
3685,Kayden Clark,-1.7479,-2.4918,-4.2398
3686,Kaye Clark,4.3461,-0.6136,3.7324
3687,Kayl Petersen,5.3896,-0.3618,5.0278
3688,Kayla Beckwith,3.9999,-2.4366,1.5634
3689,Kayla Blackshear,3.6905,3.3049,6.9954
3690,Kayla Clark,4.0509,-0.117,3.9339
3691,Kayla Cooper,2.5308,1.2859,3.8167
3692,Kayla Drummond,2.916,2.5811,5.4971
3693,Kayla Greyvensteyn,2.6375,0.5055,3.1429
3694,Kayla Hampton,1.289,-3.5713,-2.2823
3695,Kayla Henning,-2.5322,-0.1696,-2.7018
3696,Kayla Henry,-2.2819,-0.1837,-2.4656
3697,Kayla Hopson,0.5048,-1.1095,-0.6047
3698,Kayla Jones,-0.9817,0.8345,-0.1472
3699,Kayla King,0.805,-2.2557,-1.4507
3700,Kayla Lezama,2.5479,0.8477,3.3955
3701,Kayla Lorenz,-0.8471,0.3888,-0.4583
3702,Kayla Martin,3.7156,-1.9747,1.7409
3703,Kayla Massop,3.1566,-0.1998,2.9568
3704,Kayla McPherson,1.7725,-1.7321,0.0404
3705,Kayla Morris,3.1008,-1.8669,1.2339
3706,Kayla Mount,-4.693,-1.8376,-6.5306
3707,Kayla Nelms,3.1865,1.3594,4.5459
3708,Kayla Padilla,0.7126,5.6947,6.4073
3709,Kayla Preston,4.6542,1.9723,6.6265
3710,Kayla Richardson,-0.0202,1.9377,1.9175
3711,Kayla Rolph,0.6014,0.7902,1.3916
3712,Kayla Smith,-0.7833,0.226,-0.5573
3713,Kayla Thomas,-1.6731,1.2839,-0.3892
3714,Kayla Tilus,0.6466,-2.6464,-1.9998
3715,Kayla Washington,1.8217,2.1265,3.9482
3716,Kayla White,0.6472,3.2798,3.9271
3717,Kayla Williams,2.5517,2.8447,5.3965
3718,Kaylah Ivey,0.68,5.5972,6.2772
3719,Kaylah Rainey,-0.2592,2.2131,1.9539
3720,Kaylah Turner,2.1951,2.9682,5.1634
3721,Kaylan Deveney,-3.3475,-0.9647,-4.3122
3722,Kaylani Polk,0.0427,1.186,1.2287
3723,Kaylee Borden,-0.9799,-2.4305,-3.4104
3724,Kaylee Byon,0.3457,-0.731,-0.3853
3725,Kaylee Carson,1.465,-0.4453,1.0197
3726,Kaylee Corbin,-0.8482,-0.0905,-0.9388
3727,Kaylee Headrick,-1.9689,3.3097,1.3408
3728,Kaylee Howell,0.8129,-1.409,-0.5961
3729,Kaylee Jefferson,0.0919,-0.9246,-0.8327
3730,Kaylee Krysztof,-1.1098,3.3916,2.2818
3731,Kaylee Reinbeau,0.3118,-0.854,-0.5421
3732,Kaylee Smiler,2.4847,4.3989,6.8836
3733,Kaylee Thomas,-1.8347,2.6143,0.7797
3734,Kaylee Van Eps,-0.4931,-0.9392,-1.4324
3735,Kaylee Yarbrough,-3.1906,1.0064,-2.1842
3736,Kayleigh Heckel,3.9821,8.0541,12.0362
3737,Kayleigh Truong,3.0761,6.1542,9.2303
3738,Kaylen Banwareesingh,2.8053,-0.0139,2.7914
3739,Kaylen Evans,-1.7271,-2.4247,-4.1518
3740,Kaylen Nelson,1.8295,1.784,3.6135
3741,Kaylen Reed,1.7743,1.6523,3.4266
3742,Kaylene Smikle,3.3498,7.1683,10.5181
3743,Kayley Joseph-Bernard,0.2452,-1.4751,-1.2299
3744,Kaylie Edge,3.0469,-1.0155,2.0315
3745,Kaylie Griffin,1.7071,3.0885,4.7955
3746,Kaylin Moorehead,-0.1446,0.3394,0.1949
3747,Kaylinn Kemp,0.2342,3.6712,3.9054
3748,Kaylynn Janes,-0.1784,-1.2242,-1.4026
3749,Kaylynne Truong,0.2258,3.2888,3.5146
3750,Kaysia Woods,-2.2559,-1.8812,-4.137
3751,Ke'iara Odume,-1.4708,-0.0005,-1.4713
3752,Keana Foz,0.5968,1.2983,1.8951
3753,Keandra Koorits,-2.8599,0.7452,-2.1147
3754,Keanna Coburn,-1.5382,-4.8645,-6.4028
3755,Keanna Rembert,2.1304,1.8524,3.9828
3756,Kearra Jones,0.4048,0.8747,1.2795
3757,Keeley Carter,1.9035,4.9273,6.8308
3758,Keeley Frawley,-0.4974,0.4426,-0.0548
3759,Keeley Parks,0.7904,3.0698,3.8601
3760,Keelie O'Hollaren,-2.5427,1.6174,-0.9252
3761,Keely Brown,1.1663,3.0827,4.249
3762,Kehinde Obasuyi,-0.7002,-1.0653,-1.7654
3763,Keiara Gregory,-2.7148,-1.6809,-4.3958
3764,Keiara Griffin,0.1745,3.0991,3.2736
3765,Keimari Rimmer,5.3282,4.666,9.9943
3766,Keiori Lee,-2.028,-2.1879,-4.216
3767,Keira Hanson,1.1982,6.1923,7.3905
3768,Keira Lindemans,1.6737,0.7051,2.3788
3769,Keira Scott,0.1634,0.8636,1.027
3770,Keiryn McGuff,0.7188,1.578,2.2968
3771,Kelby Bannerman,-0.4446,-0.6197,-1.0642
3772,Kelian Cedano,-0.1682,2.2302,2.062
3773,Kelis Corley,3.6729,1.6902,5.3631
3774,Kelis Fisher,-2.0512,1.1424,-0.9088
3775,Kelis Grant,-0.5906,0.0378,-0.5528
3776,Kelley Hutcherson,-1.2118,0.3852,-0.8266
3777,Kelli Giuliani,-0.3478,-0.9865,-1.3343
3778,Kellie McConnell,0.0609,-2.047,-1.9862
3779,Kelly Boyle,-0.3647,3.592,3.2273
3780,Kelly Cramer,0.2206,-1.1312,-0.9106
3781,Kelly Mora,-1.0377,3.1785,2.1408
3782,Kelly Ratigan,-0.5521,1.8126,1.2605
3783,Kelly Tumlin,-2.2203,-2.7314,-4.9517
3784,Kellyn Preira,-2.0089,1.9467,-0.0622
3785,Kelowna Ngoyi,-0.781,-2.69,-3.471
3786,Kelsey Crossan,0.1998,0.0088,0.2086
3787,Kelsey Joens,3.6335,3.7663,7.3998
3788,Kelsey Langston,-2.6523,0.6404,-2.0119
3789,Kelsey Miller,-0.6911,0.4241,-0.2669
3790,Kelsey Ransom,3.9577,4.9326,8.8903
3791,Kelsey Rees,5.7627,3.2398,9.0024
3792,Kelsey Thompson,-0.6396,3.0285,2.3889
3793,Kelsey Wood,-1.1065,0.8736,-0.233
3794,Kelsi Mingo,0.2724,-0.9337,-0.6613
3795,Kelsie Imai,2.96,0.1172,3.0771
