,player,DRAPM,ORAPM,Total_RAPM
3230,Jennifer Aadland,1.7368,3.8294,5.5662
3231,Jennifer Ezeh,2.5094,-0.0098,2.4996
3232,Jennifer Sullivan,0.1382,1.4926,1.6307
3233,Jenny Nkem Womsi,-0.1339,-1.0111,-1.145
3234,Jenny Ntambwe,-2.4993,-0.6243,-3.1236
3235,Jeriah Warren,2.0611,2.6447,4.7058
3236,Jerkaila Jordan,2.4334,5.224,7.6574
3237,Jermany Mapp,-4.4996,1.9818,-2.5179
3238,Jermesha Frierson,-0.496,-0.2046,-0.7006
3239,Jerni Kiaku,-1.6779,2.7833,1.1054
3240,Jersey Wolfenbarger,2.4661,4.1061,6.5722
3241,Jess Finney,-3.2754,-0.6247,-3.9002
3242,Jess Lawson,0.4062,5.0354,5.4416
3243,Jess Moors,-0.5713,2.3062,1.7349
3244,Jess Ross,-1.1703,-0.1334,-1.3037
3245,Jessa Troy,1.5724,1.4244,2.9968
3246,Jessica Ajayi,1.1419,2.0556,3.1975
3247,Jessica Berens,0.5157,-0.0219,0.4939
3248,Jessica Booth,0.4505,-0.6484,-0.1978
3249,Jessica Clarke,-1.444,-0.1494,-1.5934
3250,Jessica Cook,1.068,3.0325,4.1006
3251,Jessica Farrell,-4.2199,-2.165,-6.3849
3252,Jessica Fields,-0.0389,0.7162,0.6773
3253,Jessica Grant,-0.9847,4.5963,3.6116
3254,Jessica Peterson,0.0054,3.2034,3.2088
3255,Jessica Petrie,2.1351,4.8012,6.9363
3256,Jessica Soders,1.2805,0.5154,1.796
3257,Jessica Timmons,0.4089,5.7848,6.1937
3258,Jessica Tomasetti,-0.0452,1.2616,1.2164
3259,Jessica Wangolo,-2.6979,-0.7005,-3.3983
3260,Jessica Woods,-0.1717,2.1286,1.9569
3261,Jessie Gauna,0.136,-0.2349,-0.099
3262,Jessie Ozzauto,-4.61,2.7431,-1.8669
3263,Jessika Carter,1.6887,5.4467,7.1354
3264,Jessika Evans,-0.3615,0.8833,0.5218
3265,Jessika Schiffer,-2.429,0.5488,-1.8802
3266,Jesslynn Jalomo,-0.3348,2.8922,2.5575
3267,Jesstynie Scott,3.145,1.8345,4.9796
3268,Jestiny Dixon,-0.1385,1.8127,1.6742
3269,Jewel Spear,0.8257,8.2141,9.0398
3270,Jewel Watkins,-1.4392,0.1128,-1.3264
3271,Jhaven Meade,0.8986,-0.9984,-0.0998
3272,Jianna Morris,-2.5469,5.3801,2.8332
3273,Jill Harris,-2.7724,0.1252,-2.6473
3274,Jill Jekot,-0.9297,2.2635,1.3338
3275,Jill Twiehaus,-0.2336,-0.7315,-0.9651
3276,Jillian Archer,1.1044,1.3645,2.4688
3277,Jillian Brown,2.0456,2.9928,5.0385
3278,Jillian Casey,-0.0124,-0.3546,-0.3671
3279,Jillian Hayes,1.3378,5.1067,6.4445
3280,Jillian Hollingshead,2.2692,6.6438,8.913
3281,Jillian Huerter,-1.806,3.222,1.416
3282,Jim'Miyah Branton,0.6253,3.1349,3.7602
3283,Jineen Ayyash,-1.1203,-1.4126,-2.5328
3284,Jiselle Woodson,1.3765,0.7425,2.119
3285,Jite Gbemuotor,0.2441,-0.3614,-0.1173
3286,Jiya Perry,-0.4577,1.2856,0.8279
3287,Jo Huntimer,1.0124,2.7008,3.7132
3288,Jo Langbehn,-1.2142,5.8102,4.596
3289,Jo Oly,1.7436,-4.8925,-3.1489
3290,Jo Raflo,-3.0187,2.2582,-0.7606
3291,JoJo Lacey,0.6547,2.6616,3.3163
3292,JoJo Nworie,-0.8437,0.7221,-0.1216
3293,Joan Quinn,-0.6548,1.7819,1.127
3294,Joana Magalhaes,-0.6597,3.3199,2.6602
3295,Joceline Geara,0.9117,-1.9993,-1.0876
3296,Jocelyn Chavez,-0.7559,0.2582,-0.4977
3297,Jocelyn Ewell,2.5214,-2.0076,0.5138
3298,Jocelyn Faison,0.4112,1.8768,2.2879
3299,Jocelyn Land,-2.1884,1.7587,-0.4297
3300,Jocelyn Schiller,0.4584,2.3102,2.7687
3301,Jocelyn Tate,4.3619,5.3083,9.6702
3302,Jocelyne Grier,-4.6001,-1.8269,-6.4271
3303,Joclyen Wyatt,-1.7236,-0.2148,-1.9384
3304,Joelle Davis,2.3488,4.476,6.8249
3305,Joelle Johnson,-2.4278,0.0074,-2.4204
3306,Johanna Teder,3.0353,2.4877,5.5229
3307,Johnea Donahue,-1.9439,2.3448,0.4008
3308,Joi Johnson,-2.703,1.037,-1.6659
3309,Joi Williams,-1.7646,3.0398,1.2752
3310,Jolene Armendariz,-1.5486,0.1289,-1.4197
3311,Joniyah Bland-Fitzpatrick,-0.8243,0.6578,-0.1665
3312,Jorah Eppley,-1.9631,3.7339,1.7708
3313,Jordan Aikens,-1.4498,-1.9694,-3.4192
3314,Jordan Bailey,-1.7721,1.3188,-0.4534
3315,Jordan Berry,-2.3017,-0.7079,-3.0096
3316,Jordan Billing,-3.1481,-0.8125,-3.9607
3317,Jordan Boddie,-0.965,-2.6888,-3.6538
3318,Jordan Brooks,-1.1772,-1.0932,-2.2703
3319,Jordan Brown,-3.1946,-3.5486,-6.7432
3320,Jordan Campbell,0.6578,0.8339,1.4918
3321,Jordan Cole,-0.3204,1.8595,1.5391
3322,Jordan Harrison,6.0477,9.7324,15.7801
3323,Jordan Hayden,-0.0754,0.0197,-0.0557
3324,Jordan Hobbs,1.4715,6.7118,8.1833
3325,Jordan Hodges,0.0902,4.5425,4.6328
3326,Jordan Hoffman,0.7791,-0.3915,0.3876
3327,Jordan Holman,0.0603,2.6893,2.7496
3328,Jordan Hunter,-1.2917,1.0221,-0.2697
3329,Jordan Jackson,-0.7061,0.5297,-0.1764
3330,Jordan Jones,-1.4361,3.6768,2.2408
3331,Jordan King,2.7118,8.0789,10.7907
3332,Jordan Lee,4.0132,8.74,12.7532
3333,Jordan Marshall,-1.2461,2.664,1.4179
3334,Jordan McLaughlin,2.6516,2.5317,5.1833
3335,Jordan McLemore,0.1938,-0.1687,0.0251
3336,Jordan Meulemans,-2.5638,4.6961,2.1323
3337,Jordan Miller,0.0978,-0.1481,-0.0503
3338,Jordan Obi,0.5522,3.9393,4.4915
3339,Jordan Olivares,0.0414,0.7377,0.7791
3340,Jordan Peete,-3.0989,-0.0309,-3.1298
3341,Jordan Reid,1.2497,3.8794,5.1292
3342,Jordan Releford,-4.3327,-1.6,-5.9327
3343,Jordan Rosier,-0.9567,1.1037,0.147
3344,Jordan Speiser,-1.005,3.3612,2.3562
3345,Jordan Thomas,1.2542,3.3313,4.5855
3346,Jordan Todd,-2.2695,-0.8113,-3.0808
3347,Jordan Tuff,1.1427,-0.6192,0.5235
3348,Jordan Wakefield,0.4375,0.3844,0.8219
3349,Jordan Webster,-1.5378,2.5116,0.9738
3350,Jordan Wood,4.1452,2.956,7.1012
3351,Jordan Zubich,-0.1783,1.2101,1.0318
3352,Jordana Codio,-1.137,5.598,4.461
3353,Jordana Reisma,1.2369,7.5796,8.8165
3354,Jordaynia Ivie,-0.1063,1.7346,1.6282
3355,Jordon Lewis,0.0954,2.3188,2.4142
3356,Jordy Griggs,-0.1971,0.1207,-0.0764
3357,Jordyn Adderly,-0.5706,0.6973,0.1267
3358,Jordyn Beaty,0.6851,3.6696,4.3547
3359,Jordyn Cambridge,2.0249,1.5563,3.5812
3360,Jordyn Carter,0.9483,1.2901,2.2385
3361,Jordyn DeVaughn,-2.168,2.0578,-0.1102
3362,Jordyn Dorsey,1.8828,4.1273,6.0101
3363,Jordyn Glynn,-1.588,1.1775,-0.4105
3364,Jordyn Jenkins,3.3977,4.6929,8.0905
3365,Jordyn Lamker,1.091,3.1871,4.2781
3366,Jordyn Marshall,-0.5254,1.3123,0.7869
3367,Jordyn Mays,-0.3109,-0.5812,-0.8921
3368,Jordyn Merritt,2.4766,3.9211,6.3977
3369,Jordyn Newsome,-3.7322,5.3461,1.6139
3370,Jordyn Oliver,2.5482,5.4716,8.0198
3371,Jordyn Poole,0.1976,0.5228,0.7205
3372,Jordyn Smith,-1.013,-0.3335,-1.3465
3373,Jordyn Turner,-3.5787,1.3422,-2.2365
3374,Jordyn Weaver,-2.1235,4.1866,2.0632
3375,Jordyn Williams,-3.0559,-2.9567,-6.0126
3376,Jorey Buwalda,-2.5205,0.5264,-1.9941
3377,Jorie Allen,1.6418,7.9997,9.6415
3378,Jorja Elliott,0.637,5.3804,6.0174
3379,Jorynn Ross,-2.3258,-1.5875,-3.9133
3380,Joseana Vaz,1.6979,2.4137,4.1116
3381,Josee Steadman,-1.3849,1.4285,0.0437
3382,Josie Gilvin,3.8128,3.3709,7.1837
3383,Josie Hill,-0.5436,-0.3164,-0.86
3384,Josie Storey,-0.3519,3.3096,2.9577
3385,Joslin Igo,-0.7247,-0.1444,-0.8691
3386,Journee McDaniel,0.9103,0.6315,1.5418
3387,Journey Armstead,0.8857,4.0359,4.9217
3388,Journey Hildebrand,-2.7074,2.0631,-0.6443
3389,Journey Houston,1.8746,4.8129,6.6875
3390,Journey Thompson,-1.1659,3.7641,2.5983
3391,Jovana Spasovski,-2.505,-0.1557,-2.6607
3392,Jovi Lefotu,0.3176,0.8445,1.1621
3393,Joy Campbell,1.3343,-0.5898,0.7445
3394,Joy Dua,-0.4637,0.4686,0.0049
3395,Joy Egbuna,-1.1554,0.1531,-1.0023
3396,Joy Haltom,0.0749,2.0572,2.1321
3397,Joy Madison-Key,0.035,2.5644,2.5994
3398,Joya Crawford,-1.2879,2.3793,1.0914
3399,Joyce Edwards,4.2028,9.2176,13.4204
3400,Joyce Mulumba,-1.1157,-1.9113,-3.027
3401,JuJu Watkins,6.7898,10.8816,17.6713
3402,Judit Oliva Fernandez,-2.1098,-0.1602,-2.2701
3403,Judit Valero,-2.3968,-0.2757,-2.6725
3404,Judith Gomez,-0.9041,0.1063,-0.7978
3405,Julene Royale,-1.2299,0.9089,-0.321
3406,Julia Ayrault,1.5193,4.8228,6.3421
3407,Julia Bengtson,-0.1155,-0.8469,-0.9624
3408,Julia Blanck,0.0454,0.1017,0.1471
3409,Julia Coleman,-0.3715,3.2756,2.9041
3410,Julia Corsentino,-4.2629,-0.2459,-4.5089
3411,Julia Dalan,1.1477,1.6413,2.789
3412,Julia Fabozzi,-4.1503,1.0878,-3.0625
3413,Julia Garcia Roig,-1.7654,-3.1991,-4.9645
3414,Julia Geis,-0.2454,-0.2178,-0.4632
3415,Julia Heiden,0.0923,-0.2917,-0.1994
3416,Julia Hoefling,1.0147,-0.071,0.9438
3417,Julia Karpell,-0.9031,1.5796,0.6765
3418,Julia Martinez,0.3446,5.2715,5.6162
3419,Julia Nystrom,1.1389,3.1864,4.3253
3420,Julia Palomo,-2.8326,2.2654,-0.5672
3421,Julia Puente Valverde,1.2602,4.7891,6.0493
3422,Julia Puente-Valverde,-0.941,0.0095,-0.9315
3423,Julia Riley,-0.2107,5.1186,4.9079
3424,Julia Saleur,-3.7658,-0.7468,-4.5126
3425,Julia Sion,0.8354,0.6495,1.4849
3426,Julia Sollberger,0.2788,0.395,0.6739
3427,Julia Stenberg,1.1147,-1.8791,-0.7644
3428,Julia Webster,-2.4911,1.3536,-1.1374
3429,Julia Wilson,0.518,0.7839,1.3019
3430,Juliann Woodard,-0.4329,4.6627,4.2298
3431,Julianna Almeida,0.5391,5.2247,5.7638
3432,Julianna Gibson,-3.2936,1.3483,-1.9453
3433,Julianna LaMendola,-1.9573,2.5355,0.5781
3434,Julianna Ouimette,-0.0986,0.7236,0.6251
3435,Julianna Walker,-4.373,0.1321,-4.2409
3436,Julie Bahati,1.1201,0.0672,1.1873
3437,Julie Jekot,-0.829,-0.5182,-1.3471
3438,Julie Kulesza,-2.9704,-1.7074,-4.6778
3439,Julie Nekolna,-0.3092,-0.1542,-0.4634
3440,Junae Mahan,-1.7584,3.1317,1.3733
3441,June Chatterley,0.0236,-0.0331,-0.0096
3442,Jurnee McLaurin,0.0567,0.0,0.0567
3443,Justice Carlton,1.0544,5.1375,6.1919
3444,Justice Ross,0.9304,-2.1565,-1.2262
3445,Justice Tramble,-3.1956,-0.0845,-3.2801
3446,Justice Zimmerman,1.1761,1.4052,2.5813
3447,Justina Graham,-2.8272,0.2407,-2.5865
3448,Justina Hernandez,0.0742,1.6827,1.7569
3449,Justine Pissott,1.6116,5.7192,7.3308
3450,Justis Odom,-1.3074,0.2597,-1.0476
3451,Justus Fitzgerald,-0.0752,1.1752,1.0999
3452,Jyah LoVett,-1.0889,4.769,3.6802
3453,Jzaniya Harriel,1.3323,5.3513,6.6836
3454,K'Nari Holliday,-2.1097,0.9928,-1.1169
3455,KB Hadley,-4.1477,0.1081,-4.0396
3456,KC Carter,-1.1172,-0.3813,-1.4985
3457,KJ Walker,-0.2128,3.2908,3.0781
3458,KK Arnold,7.5431,8.245,15.7881
3459,KK Bransford,0.8202,6.5255,7.3457
3460,KK Brodie,1.1989,-0.1927,1.0062
3461,KK Rodriguez,-3.2418,4.921,1.6792
3462,KN'isha Godfrey,0.3684,1.1008,1.4692
3463,KP Parr,-0.7413,-3.1075,-3.8487
3464,Kace Urlacher,1.3462,1.0361,2.3823
3465,Kacee Baumhower,-3.7505,3.3198,-0.4306
3466,Kacey Spink,0.7366,2.2242,2.9609
3467,Kaci Chairs,-3.0449,2.0801,-0.9648
3468,Kaci Donovan,0.1211,5.6635,5.7846
3469,Kacie Borowicz,-2.9846,1.8369,-1.1477
3470,Kade Hackerott,-0.1626,0.6717,0.5091
3471,Kadidia Toure,1.2939,3.7129,5.0068
3472,Kadie Deaton,0.025,3.5428,3.5678
3473,Kae Satterfield,-2.1094,3.1882,1.0787
3474,Kaelonn Wilson,0.0179,0.3288,0.3467
3475,Kaelyn Carroll,-0.2837,2.1139,1.8302
3476,Kaelyn Flowers,-1.2278,1.635,0.4072
3477,Kaelyn Hamilton,0.3087,2.5052,2.8139
3478,Kaemyn Bekemeier,-0.7673,4.1201,3.3529
3479,Kaety L'Amoreaux,2.5629,8.2915,10.8545
3480,Kahia Warmsley,-1.6485,2.0544,0.4059
3481,Kai Carter,-1.4398,2.0406,0.6008
3482,Kaia Goode,1.333,2.3005,3.6335
3483,Kaia Harrison,0.0082,0.7374,0.7456
3484,Kaia Henderson,-4.0625,1.2449,-2.8175
3485,Kaia Ponder,-1.2444,-1.3001,-2.5445
3486,Kaia Woods,-0.556,1.6552,1.0992
3487,Kaiden Glenn,-5.1711,-1.1561,-6.3271
3488,Kaiden Kreinhagen,-0.6888,-1.916,-2.6048
3489,Kaidyn Beckwith,0.8199,-0.017,0.8028
3490,Kaiija Lesane,1.0913,-0.5856,0.5057
3491,Kaila Berry,-1.864,0.711,-1.153
3492,Kaila Kelley,0.9312,2.5045,3.4356
3493,Kaila Richards,0.4447,-0.2537,0.191
3494,Kaila Rougier,-2.817,1.9108,-0.9062
3495,Kaila Walker,-1.5263,4.7526,3.2263
3496,Kailah Harris,0.1281,1.6166,1.7447
3497,Kailah Johnson,-1.5618,0.7655,-0.7962
3498,Kailani Lindsey,2.3083,1.5433,3.8517
3499,Kailee Davis,-2.0481,3.8389,1.7908
3500,Kailee McDonald,1.319,3.8552,5.1742
3501,Kailey Kalet,-1.354,-1.1539,-2.5079
3502,Kailey Starks,-1.7524,1.7916,0.0392
3503,Kailey Woolston,-0.9578,5.2738,4.316
3504,Kaili Chamberlin,4.0926,1.8027,5.8953
3505,Kailyn Farrell,3.7222,1.3283,5.0505
3506,Kailyn Fields,0.8002,1.5365,2.3367
3507,Kailyn Gilbert,0.3457,7.349,7.6948
3508,Kailyn Nash,-1.7524,-0.4899,-2.2423
3509,Kailyn Peters,-0.7714,-2.0548,-2.8262
3510,Kailyn Watkins,-2.3605,0.2488,-2.1117
3511,Kaitlin Burgess,-0.7222,-1.2186,-1.9409
3512,Kaitlin Peterson,1.8253,6.194,8.0194
3513,Kaitlyn Adams,0.1788,1.7041,1.8829
3514,Kaitlyn Ammons,-1.8905,0.4306,-1.4599
3515,Kaitlyn Bryant,-2.972,-1.5664,-4.5384
3516,Kaitlyn Chen,4.4322,8.0834,12.5156
3517,Kaitlyn Costner,0.1046,4.0337,4.1384
3518,Kaitlyn Davis,2.1171,5.1284,7.2455
3519,Kaitlyn Duhon,6.0573,3.222,9.2793
3520,Kaitlyn Elsholz,-0.554,1.3599,0.8059
3521,Kaitlyn Flanagan,-0.9237,3.3771,2.4534
3522,Kaitlyn Maxwell,-0.0538,-0.3551,-0.4089
3523,Kaitlyn McCarn,0.287,0.2416,0.5286
3524,Kaitlyn Orihel,1.2202,1.7507,2.9709
3525,Kaitlyn Parker,-0.1658,0.0866,-0.0792
3526,Kaitlyn Walker,0.177,-0.3178,-0.1407
3527,Kaitlyn Zarycki,0.2973,4.204,4.5012
3528,Kaiya Creek,-2.2542,2.9062,0.652
3529,Kaiya Wynn,0.5305,2.456,2.9865
3530,Kaleigh Addie,-2.1564,2.6088,0.4524
3531,Kaley Perkins,0.9928,-0.0003,0.9925
3532,Kali Barrett,-0.2082,1.2803,1.0721
3533,Kali Haizlip,0.9692,0.2118,1.181
3534,Kali Howard,-0.4713,0.703,0.2317
3535,Kaliah Henderson,0.0377,0.9128,0.9505
3536,Kaliana Salazar-Harrell,0.459,1.1132,1.5721
3537,Kalifa Ford,-0.7064,1.1792,0.4728
3538,Kalise Hill,-5.2793,0.5112,-4.7682
3539,Kalissa Lacy,-4.5454,0.869,-3.6764
3540,Kaliyah Dillard,0.0988,-0.3037,-0.2048
3541,Kaliyah Montoya,-0.9053,0.7316,-0.1736
3542,Kaliyah Myricks,-1.4273,-0.1703,-1.5977
3543,Kaliyah Sain,-1.2661,0.2076,-1.0585
3544,Kallie Peppler,-1.5496,-0.8552,-2.4048
3545,Kallie Theisen,0.8451,-1.0374,-0.1923
3546,Kalvina Eubanks,-0.1035,0.6671,0.5635
3547,Kalyn Ervin,0.7419,2.177,2.919
3548,Kalysta Martin,0.0639,0.4208,0.4847
3549,Kam Herring,-0.5215,0.6961,0.1746
3550,Kam'Ren Rhodes,-0.802,3.5652,2.7633
3551,Kamara Mills,-0.2567,1.9815,1.7247
3552,Kamara St Paul,-0.0102,-0.1281,-0.1383
3553,Kamari Forrest,-0.1241,-0.728,-0.8521
3554,Kamari Sims,1.0669,3.3692,4.4361
3555,Kamaria Gipson,-1.1841,-0.1392,-1.3233
3556,Kamaya Middleton,0.5176,-1.4378,-0.9202
3557,Kambree Barber,1.9328,4.9196,6.8524
3558,Kameria Piggee,-0.014,-0.2248,-0.2388
3559,Kameryn Dorsey,-1.7053,-1.2704,-2.9757
3560,Kameryn Perry,0.1171,0.1081,0.2252
3561,Kami Wilson,0.1351,-0.3822,-0.2472
3562,Kamil Collier,-0.708,-0.4123,-1.1202
3563,Kamilla Cardoso,2.3303,6.6475,8.9778
3564,Kamille Henriksen,-1.398,0.613,-0.785
3565,Kamiyha Griffin,-0.3279,-0.4381,-0.7659
3566,Kammie Ludwig,0.2027,-0.0062,0.1965
3567,Kamora Morgan,-3.5281,2.0745,-1.4536
3568,Kamryn Doty,1.5233,2.0176,3.5409
3569,Kamryn Dziak,2.1986,0.5615,2.76
3570,Kamryn Grant,0.2526,-0.1899,0.0627
3571,Kamryn Griffin,0.5489,-0.708,-0.1592
3572,Kamryn Jones,4.8809,2.0771,6.9581
3573,Kamryn Kitchen,-0.6199,1.9996,1.3797
3574,Kamryn Knight,-0.4531,1.1413,0.6882
3575,Kamryn Mafua,-0.5468,1.2881,0.7413
3576,Kamryn McLaurin,-0.7897,1.4418,0.652
3577,Kamryn Wilson,0.4418,2.8178,3.2596
3578,Kamy Peppler,-0.4018,3.7669,3.3651
3579,Kanani Coon,-0.5708,1.4106,0.8399
3580,Kanija Daniel,-0.9219,1.1347,0.2127
3581,Kaniya Boyd,3.0917,5.2266,8.3184
3582,Kaniyah Harris,3.187,-1.3914,1.7956
3583,Kara Dunn,-1.0833,7.7885,6.7052
3584,Karen Nimo,-1.0111,-1.6488,-2.6599
3585,Karena Eberts,0.3747,0.1205,0.4951
3586,Karianna Woods,-0.2058,-0.2357,-0.4415
3587,Karina Gordon,-1.853,3.1403,1.2873
3588,Karissa Antoine,1.0047,-0.5756,0.4291
3589,Karla Vres,-0.0158,0.3182,0.3024
3590,Karlee White,1.5491,6.7162,8.2653
3591,Karley Johnson,0.7498,3.1675,3.9173
3592,Karly Fischer,-1.1321,0.071,-1.0611
3593,Karly Klaer,-1.0278,0.0401,-0.9877
3594,Karly Weathers,4.131,10.3687,14.4998
3595,Karmelah Dean,-0.1397,3.1639,3.0242
3596,Karolina Andersson,-0.8277,1.0481,0.2204
3597,Karoline Lundin,-1.1945,-0.5014,-1.6959
3598,Karoline Striplin,-0.1508,4.6954,4.5446
3599,Karrington Gordon,-1.2138,0.5616,-0.6521
3600,Karris Allen,0.8485,-0.1905,0.658
3601,Karsen Marshall,-2.3663,0.1682,-2.1981
3602,Karsen Murphy,-0.6075,0.2025,-0.405
3603,Karson Martin,-0.6904,3.3971,2.7067
3604,Karsyn Norman,-0.6662,1.502,0.8358
3605,Karyn Sanford,-1.6891,0.5822,-1.1069
3606,Karys Washington,-2.1483,-0.0223,-2.1705
3607,Karyzma Pierre,-1.0493,0.7856,-0.2636
3608,Kasey Bretones,-0.9921,0.5088,-0.4832
3609,Kasey Neubert,-0.9007,2.0591,1.1583
3610,Kassidy Dixon,-3.275,1.7438,-1.5312
3611,Kassidy Thompson,-0.1276,3.2856,3.158
3612,Kassie Ingram,0.8937,3.0935,3.9872
3613,Kassondra Brown,0.6129,1.013,1.6259
3614,Kastyn Young,-2.0646,-0.8486,-2.9131
3615,Kat Righeimer,-0.3785,1.416,1.0376
3616,Katarina Knezevic,0.0699,1.4692,1.5391
3617,Kate Allard,-2.638,0.6567,-1.9814
3618,Kate Bullman,1.2171,3.0516,4.2687
3619,Kate Clarke,-0.6995,3.0933,2.3938
3620,Kate Deeble,-1.7771,5.181,3.4039
3621,Kate Dennis,-4.2534,0.1157,-4.1378
3622,Kate Dike,1.4368,1.1515,2.5883
3623,Kate Hollifield,-1.0291,2.1183,1.0891
3624,Kate Johnson,-0.8143,4.266,3.4517
3625,Kate Koval,5.3867,6.1676,11.5543
3626,Kate Lipatova,0.3112,0.2977,0.6089
3627,Kate Manley,0.7768,0.0457,0.8225
3628,Kate Martin,2.1387,9.065,11.2037
3629,Kate Novik,0.0471,6.0968,6.1439
3630,Kate Peek,0.5335,2.4574,2.9909
3631,Kate Robbins,-0.6169,1.6683,1.0515
3632,Kate Samson,0.7216,1.6916,2.4132
3633,Kate Schat,-0.4518,0.7001,0.2484
3634,Kate Thompson,1.0871,-0.8205,0.2666
3635,Katelyn Best,-0.9902,-0.2096,-1.1997
3636,Katelyn Chomko,-0.9741,-0.0399,-1.014
3637,Katelyn Field,-0.953,0.3514,-0.6015
3638,Katelyn Levings,1.1914,1.1753,2.3667
3639,Katelyn Young,2.3491,9.2496,11.5987
3640,Katelynn Martin,1.6513,2.8904,4.5417
3641,Katelynn Oxley,0.1636,0.0199,0.1835
3642,Kateri Poole,0.4895,-0.2021,0.2874
3643,Katey Richason,0.4016,-0.2336,0.168
3644,Kathleen Hutchens,-0.4623,1.5904,1.1281
3645,Kathryn Neff,-2.4944,1.5167,-0.9776
3646,Kati Ollilainen,-1.4012,0.2016,-1.1997
3647,Katia Gallegos,0.1055,2.3485,2.454
3648,Katia Nekic,-0.4153,-0.0413,-0.4566
3649,Katie Beyer,-0.5159,1.3473,0.8314
3650,Katie Burton,-2.7492,0.9931,-1.7562
3651,Katie Collins,1.2609,0.2027,1.4636
3652,Katie Criswell,-2.8005,2.1787,-0.6217
3653,Katie Davidson,-2.3085,5.3253,3.0169
3654,Katie Dike,-1.1083,-1.8603,-2.9686
3655,Katie Dinnebier,-0.2525,10.6512,10.3987
3656,Katie Donovan,2.2287,2.7559,4.9845
3657,Katie Fiso,1.858,5.2528,7.1108
3658,Katie Hill,2.0673,4.8385,6.9057
3659,Katie Hurt,-2.7825,0.3905,-2.3921
3660,Katie Keitges,-5.2904,1.7924,-3.4981
3661,Katie Krupa,1.033,4.5841,5.6171
3662,Katie Ledden,-2.6029,0.7716,-1.8313
3663,Katie Peneueta,-2.2278,-0.4153,-2.6431
3664,Katie Shumate,-0.4346,4.3225,3.8878
3665,Katie Springs,1.9131,0.7966,2.7097
3666,Katie Thiers,-1.0044,1.0115,0.0071
3667,Katie Vasecka,0.1156,2.1054,2.221
3668,Katieanne Peterson,0.1941,-0.0206,0.1736
3669,Katlyn Gilbert,1.1733,2.7882,3.9616
3670,Katlyn Manuel,-0.5165,4.4315,3.9151
3671,Katrine Jessen,-0.3699,-1.2365,-1.6064
3672,Katy Reyerson,-1.1804,1.1757,-0.0047
3673,Katy Wade,-0.2188,-1.5037,-1.7224
3674,Kavanah Lene,-0.3012,0.5457,0.2444
3675,Kay Donahue,-1.2036,1.9737,0.7701
3676,Kay Kay Green,-3.2734,1.0724,-2.2011
3677,Kaya Ingram,-3.661,2.2215,-1.4395
3678,Kaya Weiskopf,0.0516,-0.7545,-0.7029
3679,Kayana Armbrister,-0.2063,2.2151,2.0088
3680,Kayanna Cox,0.3903,2.9159,3.3062
3681,Kayanna Spriggs,1.7488,-1.2872,0.4616
3682,Kayba Laube,-1.245,7.9025,6.6575
3683,Kayce Hyman,-5.383,-2.8773,-8.2603
3684,Kaydan Lawson,-0.1555,1.9499,1.7944
3685,Kayden Clark,-2.7047,-1.0969,-3.8016
3686,Kaye Clark,2.6531,0.3849,3.038
3687,Kayl Petersen,3.4502,0.7827,4.2329
3688,Kayla Beckwith,2.3165,-1.2811,1.0354
3689,Kayla Blackshear,1.8343,3.9949,5.8292
3690,Kayla Clark,2.1865,1.0318,3.2184
3691,Kayla Cooper,-0.2671,2.91,2.643
3692,Kayla Drummond,1.3874,2.5671,3.9545
3693,Kayla Greyvensteyn,1.3324,0.8452,2.1776
3694,Kayla Hampton,0.5043,-2.2905,-1.7862
3695,Kayla Henning,-2.7843,0.689,-2.0953
3696,Kayla Henry,-3.5269,0.5399,-2.987
3697,Kayla Hopson,-0.5949,-0.4327,-1.0276
3698,Kayla Jones,-1.5099,1.3259,-0.1839
3699,Kayla King,-0.2527,-1.1849,-1.4376
3700,Kayla Lezama,1.3182,1.4316,2.7498
3701,Kayla Lorenz,-1.9328,1.4645,-0.4683
3702,Kayla Martin,1.9064,-0.7615,1.1448
3703,Kayla Massop,1.8433,0.1354,1.9787
3704,Kayla McPherson,1.0787,-0.965,0.1137
3705,Kayla Morris,1.5123,-0.502,1.0103
3706,Kayla Mount,-5.0088,-0.7241,-5.7329
3707,Kayla Nelms,1.8146,1.9046,3.7192
3708,Kayla Padilla,-0.36,5.891,5.531
3709,Kayla Preston,2.6315,2.2362,4.8677
3710,Kayla Richardson,-0.2843,1.6029,1.3187
3711,Kayla Rolph,-1.3982,2.0743,0.6761
3712,Kayla Smith,-2.1544,0.9605,-1.1939
3713,Kayla Thomas,-2.5886,2.0618,-0.5268
3714,Kayla Tilus,-0.2022,-1.6208,-1.823
3715,Kayla Washington,0.9051,2.1862,3.0912
3716,Kayla White,-0.5965,3.6596,3.0631
3717,Kayla Williams,1.1797,3.6383,4.818
3718,Kaylah Ivey,-1.2866,6.0315,4.7449
3719,Kaylah Rainey,-1.2517,2.5727,1.321
3720,Kaylah Turner,0.1565,3.989,4.1455
3721,Kaylan Deveney,-3.8773,-0.0546,-3.9319
3722,Kaylani Polk,-0.8288,1.4624,0.6336
3723,Kaylee Borden,-1.7507,-1.0394,-2.7901
3724,Kaylee Byon,-0.5028,-0.0996,-0.6024
3725,Kaylee Carson,0.7106,-0.0121,0.6985
3726,Kaylee Corbin,-1.1738,0.3702,-0.8036
3727,Kaylee Headrick,-2.0824,3.0491,0.9667
3728,Kaylee Howell,0.1187,-0.5377,-0.419
