,player,DRAPM,ORAPM,Total_RAPM,team
914,Curtis Williams,-0.4208,1.7483,1.3275,Tulane
915,Cyr Malonga,1.8164,-1.4584,0.358,New Mexico State
916,Cyril Arvanitis,0.514,0.1079,0.622,Robert Morris
917,Cyril Franklin,-0.1843,0.2822,0.0979,UC Davis
918,D'Andre Harrison,1.3114,-0.2601,1.0513,Kansas City
919,DJ Armstrong,2.7203,0.0342,2.7546,UMBC
920,DJ Dormu,-1.06,-1.5519,-2.6119,Tarleton State
921,DJ Dudley,0.8081,0.4937,1.3018,Louisiana Tech
922,DJ Hall,0.2843,1.642,1.9264,Texas State
923,DJ Nix,-1.1245,0.6385,-0.486,Cornell
924,DJ Smith,0.6071,1.2772,1.8843,Campbell
925,DJ Stickman,0.9994,0.4253,1.4246,Fresno St.
926,DJ Thomas,-0.1694,0.5689,0.3995,West Virginia
927,DJ Wagner,-0.004,3.041,3.037,Arkansas
928,DaJohn Craig,0.3422,0.687,1.0292,Coastal Carolina
929,DaMaryon Fishburn,-1.0113,1.0114,0.0001,Cornell
930,Daemar Kelly,-2.7954,-2.173,-4.9684,NIU
931,Dai Dai Ames,1.7259,1.9255,3.6514,California
932,Dailin Smith,-2.1034,-0.9788,-3.0822,CSU Bakersfield
933,Dailyn Swain,1.1187,3.1223,4.241,Texas
934,Daimion Collins,0.9747,0.6612,1.6359,South Fla.
935,Dalen Davis,0.2959,-0.0696,0.2263,Princeton
936,Dallas Hobbs,-0.6438,-0.6591,-1.3029,Rice
937,Dallas Thomas,0.379,1.2531,1.6322,Clemson
938,Dallas Washington,-0.8872,-2.4555,-3.3427,Long Beach State
939,Dallin Grant,0.3136,0.2736,0.5872,Utah Tech
940,Dallin Hall,3.2155,3.0736,6.2891,Virginia
941,Dalton Scantlebury,2.102,0.4636,2.5656,Penn
942,Dalyn Brandon,0.166,-0.3361,-0.1701,Southern Miss.
943,Damarco Minor,1.843,1.3062,3.1492,Pittsburgh
944,Damari Wheeler-Thomas,0.3242,1.3889,1.7131,North Dakota State
945,Damarion Dennis,-0.4133,2.9508,2.5376,Wyoming
946,Damarius Owens,0.5185,-0.2547,0.2638,Marquette
947,Dame Sarr,4.9398,1.9203,6.8601,Duke
948,Damien King,2.4728,-0.3575,2.1153,UT Martin
949,Damien Mayo,1.4866,2.9621,4.4487,Southern Ill.
950,Damion Porter,1.0235,-1.8931,-0.8697,Tarleton State
951,Damon Friery,-0.3014,-0.2473,-0.5487,Dayton
952,Damon Howard,0.3449,0.1035,0.4483,Tennessee State
953,Damon Nicholas,3.7123,1.8463,5.5586,Sam Houston
954,Damon Strand,0.2159,-0.4213,-0.2054,La Salle
955,Damon Wilkinson,-0.8354,1.4783,0.6429,South Dakota State
956,Damone King,-0.7967,-1.4309,-2.2276,Rhode Island
957,Damoni Harrison,-1.2445,2.0888,0.8443,Charlotte
958,Dan Gherezgher,-1.448,1.2667,-0.1813,Northern Ky.
959,Dan Skillings,0.6535,3.1128,3.7664,Baylor
960,Dani Pounds,0.7197,0.9437,1.6634,Tennessee Tech
961,Daniel Akitoby,-0.7324,0.0501,-0.6823,UTSA
962,Daniel Akoue,0.4894,0.4322,0.9216,Bryant
963,Daniel Egbuniwe,-0.8512,0.0462,-0.805,St. Bonaventure
964,Daniel Freitag,-0.0157,2.7483,2.7326,Buffalo
965,Daniel Guetta,0.1221,-0.6371,-0.515,Oklahoma State
966,Daniel Hankins-Sanford,-0.3508,0.7677,0.4168,Massachusetts
967,Daniel Helterhoff,-1.6974,-0.126,-1.8234,Rider
968,Daniel Jacobsen,-0.3614,0.291,-0.0704,Purdue
969,Daniel Johnson,1.2341,0.4553,1.6893,Hampton
970,Daniel Marcellinus,0.1557,-0.2134,-0.0577,Campbell
971,Daniel Ogunyemi,0.5658,1.3789,1.9447,Yale
972,Daniel Rivera,1.0504,-0.1746,0.8758,UAB
973,Daniel Shao,-0.0885,-0.01,-0.0985,Buffalo
974,Daniel Tobiloba,0.511,0.3574,0.8684,UC Riverside
975,Daniil Glazkov,0.6481,-0.695,-0.0469,Loyola Chicago
976,Danilo Dozic,-1.2924,0.1194,-1.173,Pepperdine
977,Danilo Jovanovich,-0.0391,1.1232,1.084,Milwaukee
978,Danny Carbuccia,-0.9973,1.3179,0.3206,Massachusetts
979,Danny Murray,-0.11,-0.48,-0.59,Siena
980,Danny Stephens,-2.0095,-2.4776,-4.4871,Western Ill.
981,Dante Allen,1.569,0.1406,1.7096,Miami (FL)
982,Dante Censori-Hercules,0.6386,0.9533,1.5919,Portland
983,Dante Harris,-0.0574,2.8481,2.7906,Tennessee State
984,Dante Kearse,-1.2176,0.7293,-0.4883,The Citadel
985,Daquan Davis,0.5326,-0.1239,0.4087,Providence
986,Dario Domingos,0.876,0.8615,1.7376,Utah Tech
987,Darius Acuff,0.3436,4.0326,4.3762,Arkansas
988,Darius Adams,-0.288,-0.7541,-1.0421,Maryland
989,Darius Duffy,-0.8062,0.9086,0.1024,Purdue Fort Wayne
990,Darius Livingston,0.6667,0.0916,0.7583,Robert Morris
991,Darius Robinson,0.8291,0.6132,1.4423,SIUE
992,Darius Washington,0.9929,1.0903,2.0832,Kennesaw St.
993,Dariyus Woodson,-1.1826,-2.8893,-4.0719,Louisiana
994,Darnez Slater,-0.3462,0.7861,0.4399,Colorado State
995,Darrae Goodwin,1.5665,-0.7797,0.7869,San Diego
996,Darren Buchanan,-0.9668,0.842,-0.1249,Rutgers
997,Darren Harris,1.1388,0.279,1.4177,Duke
998,Darrion Baker,-0.3963,-0.4974,-0.8937,SIUE
999,Darrion Sutton,-0.4975,0.2298,-0.2678,Missouri State
1000,Darrion Williams,0.4565,1.8927,2.3492,NC State
1001,Darryl Simmons,-0.0213,2.5423,2.521,St. Bonaventure
1002,Darryn Peterson,1.6151,0.2985,1.9135,Kansas
1003,Dasear Haskins,1.9668,2.0376,4.0044,Saint Joseph's
1004,Dashon Gittens,-0.4782,2.6137,2.1355,Sacred Heart
1005,Dasonte Bowen,0.6287,1.6167,2.2454,St. Bonaventure
1006,Davi Remagen,1.014,0.2071,1.2212,Georgia Tech
1007,Davian Brown,1.7313,1.1768,2.9081,Montana State
1008,David Bolden,-0.6835,-1.1921,-1.8757,NJIT
1009,David Castillo,0.5267,0.0839,0.6106,Kansas State
1010,David Coit,-2.3938,0.8847,-1.5091,Maryland
1011,David Dixon,0.2953,0.6569,0.9523,Duquesne
1012,David Douglas,-0.0413,-0.3894,-0.4307,Fresno St.
1013,David Fuchs,-0.8002,-0.3177,-1.1179,San Francisco
1014,David Gabriel,-0.094,-0.1656,-0.2596,Seton Hall
1015,David Giddens,0.059,0.0721,0.1311,Cleveland State
1016,David Gomez,0.0848,0.0042,0.089,Charlotte
1017,David Green,1.6476,3.6046,5.2522,Tulsa
1018,David Hansen,0.9704,0.0279,0.9982,Weber State
1019,David Idada,1.9423,0.257,2.1993,Southeast Mo. St.
1020,David Mager,-0.6748,0.2965,-0.3783,Pepperdine
1021,David Mirkovic,1.4702,4.1802,5.6504,Illinois
1022,David Punch,3.0714,0.8287,3.9001,TCU
1023,David Rochester,2.3881,-0.7222,1.6659,Brown
1024,David Simon,0.9072,0.3991,1.3064,Vermont
1025,David Terrell,1.7225,0.9947,2.7172,North Texas
1026,David Thomas,1.4107,0.8221,2.2328,Richmond
1027,David Tubek,0.4765,-0.5568,-0.0803,UTEP
1028,Davide Poser,-1.4837,-0.9378,-2.4215,New Hampshire
1029,Davion Bradford,-0.6677,-0.7657,-1.4334,Tulane
1030,Davion Cunningham,-0.3906,0.4713,0.0806,Morehead State
1031,Davion Hannah,1.8744,1.1042,2.9786,Alabama
1032,Davion Hill,0.1328,1.0322,1.165,Ball State
1033,Davion Sykes,3.2893,0.1616,3.4509,Southern Ill.
1034,Davis Bynum,-1.5436,-1.0716,-2.6152,Rider
1035,Davis Fogle,2.3393,2.6284,4.9678,Gonzaga
1036,Davis Miller,0.0648,-0.0036,0.0612,Wofford
1037,Davis White,-1.6801,-1.4617,-3.1418,Cal St. Fullerton
1038,Davius Loury,1.6215,-1.0292,0.5924,CSUN
1039,Dawson Baker,0.1439,0.274,0.4179,BYU
1040,Day Day Thomas,3.2472,1.6776,4.9248,Cincinnati
1041,Dayan Nessah,-0.3745,2.141,1.7665,Cleveland State
1042,Dayjaun Anderson,2.3262,0.4507,2.7769,UAB
1043,Daylon Dickerson,-0.6773,-0.2828,-0.9601,UMBC
1044,Dayton Forsythe,0.3553,0.6265,0.9818,Oklahoma
1045,De'Shayne Montgomery,3.3815,2.1285,5.5101,Dayton
1046,De'Undrae Perteete,-0.467,1.3355,0.8686,UC Riverside
1047,De'Vion Lavergne,0.7006,0.1145,0.8151,Louisiana
1048,DeAndre Craig,-1.1254,2.4079,1.2825,Purdue Fort Wayne
1049,DeJour Reaves,1.4759,0.1401,1.616,Fordham
1050,DeJuan Campbell,0.4089,-1.2417,-0.8329,California
1051,DeMarco Johnson,-0.9069,1.6297,0.7228,Elon
1052,DeSean Goode,2.0503,3.5322,5.5825,Robert Morris
1053,DeShawn Gory,-0.5451,0.5877,0.0426,Fresno St.
1054,DeShawn Harris-Smith,0.3472,-0.0124,0.3348,Georgetown
1055,DeWayne Brown,1.5399,1.0576,2.5975,Tennessee
1056,Deandre Jones,0.2559,0.026,0.2819,Kent State
1057,Deangelo Elisee,-0.0436,0.706,0.6623,Purdue Fort Wayne
1058,Declan Cutler,0.779,-0.4736,0.3054,Weber State
1059,Declan Duru,1.4088,0.2057,1.6144,Texas
1060,Declan Peterson,0.7176,-0.7055,0.0121,Western Mich.
1061,Declan Wucherpfennig,1.1832,1.0533,2.2364,Fairfield
1062,Dedan Thomas,1.7634,2.4095,4.1729,LSU
1063,Deke Thompson,-0.0142,-0.0898,-0.104,Texas State
1064,Dellquan Warren,0.6116,-0.4304,0.1812,Mississippi State
1065,Delrecco Gillespie,0.2561,2.8122,3.0683,Kent State
1066,Demarion Burch,0.3364,-0.8412,-0.5048,Bradley
1067,Demarion Watson,2.3667,-0.8991,1.4676,North Texas
1068,Demetrius Lilley,-1.1869,-2.0325,-3.2194,Binghamton
1069,Demitri Gardner,-0.4372,1.5301,1.0929,East Carolina
1070,Denham Wojcik,-0.5906,0.5888,-0.0018,Michigan State
1071,Denis Badalau,-0.4388,-0.5552,-0.994,Rutgers
1072,Dennis Evans,0.9892,-0.0073,0.9819,Grand Canyon
1073,Denver Anglin,0.1288,-0.062,0.0669,Iona
1074,Denzel Aberdeen,2.447,2.857,5.3039,Kentucky
1075,Denzel Hines,-0.0969,0.3191,0.2222,UC Riverside
1076,Derek Dixon,-0.1463,2.3971,2.2507,North Carolina
1077,Derek Simpson,1.5614,-0.3322,1.2292,Saint Joseph's
1078,Derek Vorst,-0.7545,-1.0515,-1.806,Indiana State
1079,Derin Saran,3.1836,-0.7414,2.4422,UC Irvine
1080,Derrian Ford,-0.7544,2.295,1.5406,Temple
1081,Derrick Anderson,0.3254,0.555,0.8804,Youngstown State
1082,Derrick Green,-1.5292,0.972,-0.5572,Coastal Carolina
1083,Derrick Michael Xzavierro,0.019,-1.3356,-1.3166,Long Beach State
1084,Derrick Talton,1.0615,0.3479,1.4094,Buffalo
1085,Derrion Reid,-0.634,1.5327,0.8987,Oklahoma
1086,Desmond Claude,0.4044,1.163,1.5674,Washington
1087,Desmond Roberts,-0.0392,-0.2377,-0.2768,Virginia
1088,Deuce Jones,-1.2628,-0.3426,-1.6054,Saint Joseph's
1089,Deuce Turner,-1.5123,-0.2516,-1.7638,Fairfield
1090,Devan Cambridge,0.2855,2.0612,2.3467,UCF
1091,Devean Williams,0.6482,-0.9329,-0.2847,Rider
1092,Devin Askew,2.1225,0.2891,2.4116,Villanova
1093,Devin Booker,-0.3857,-0.5941,-0.9798,George Mason
1094,Devin Brown,1.9858,-1.0669,0.9189,Davidson
1095,Devin Carney,0.228,0.0391,0.267,Denver
1096,Devin Ceaser,0.3321,-0.5527,-0.2206,UMBC
1097,Devin Curtis,-0.4985,-0.6246,-1.1231,Southern Ind.
1098,Devin Dinkins,-1.9296,-0.2652,-2.1948,Manhattan
1099,Devin Haid,0.2462,1.5599,1.8061,South Fla.
1100,Devin McGlockton,1.9886,2.0415,4.0302,Vanderbilt
1101,Devin Royal,0.5863,2.3138,2.9002,Ohio State
1102,Devin Tillis,0.4766,1.784,2.2606,Virginia
1103,Devin Vanterpool,1.5617,1.6837,3.2453,Fla. Atlantic
1104,Devin Williams,1.1291,-0.6789,0.4502,Fla. Atlantic
1105,Devon Arlington,-1.851,-0.479,-2.33,Yale
1106,Devon Barnes,0.898,0.6213,1.5193,Ball State
1107,Devon Malcolm,0.9963,-0.6991,0.2972,California Baptist
1108,Devon Pryor,-0.3031,-1.0997,-1.4028,Oregon
1109,Deyton Albury,0.6651,1.17,1.8351,New Mexico
1110,Deywilk Tavarez,0.6707,0.5376,1.2083,Loyola Chicago
1111,Dez White,-1.8951,0.8653,-1.0298,Oregon State
1112,Dezayne Mingo,0.31,2.8522,3.1622,Charlotte
1113,Dezdrick Lindsay,1.7229,1.918,3.6408,Oregon
1114,Dezmon Briscoe,0.7821,-2.1864,-1.4043,Kent State
1115,Dhiaukuei Manyiel Dut,0.7466,-0.3765,0.3701,California
1116,Didier Maleng,0.832,0.8652,1.6971,Denver
1117,Diego Campisano,-1.9011,0.9926,-0.9085,Northern Ariz.
1118,Dietrich Richardson,0.7202,-0.7672,-0.0469,Bradley
1119,Dillan Shaw,2.2168,2.5961,4.8129,Saint Mary's (CA)
1120,Dillon Battie,1.5342,-0.5467,0.9876,Wichita State
1121,Dillon Hunter,2.2428,0.8107,3.0535,Clemson
1122,Dillon Mitchell,3.2853,2.4425,5.7277,St. John's (NY)
1123,Dillon Tingler,2.5754,0.9357,3.5111,Drexel
1124,Dimitri Clerc,0.256,-1.1163,-0.8602,Massachusetts
1125,Dimitrije Vukicevic,-0.1439,-1.1584,-1.3023,UC San Diego
1126,Dimp Pernell,0.7407,0.8729,1.6136,Texas State
1127,Dio Blakely,-0.0582,-0.0892,-0.1475,Washington State
1128,Dion Brown,2.2407,1.662,3.9027,Saint Louis
1129,Dior Conners,-0.5911,0.2202,-0.3709,Ohio
1130,Dior Johnson,-0.4656,3.0039,2.5382,Tarleton State
1131,Divine Ugochukwu,1.0251,0.4856,1.5107,Michigan State
1132,Djahi Binet,2.0422,-1.0552,0.9869,Southern Miss.
1133,Djordje Curcic,0.9684,0.1547,1.1231,Col. of Charleston
1134,Dok Muordar,1.3493,-0.1321,1.2172,Monmouth
1135,Dola Adebayo,0.2632,1.9719,2.2351,George Mason
1136,Dom Aekins,-0.9713,-0.5677,-1.5389,Duquesne
1137,Domas Kauzonas,-1.6383,-1.4677,-3.1059,UNC Greensboro
1138,Dominic Pangonis,0.9061,2.4043,3.3104,Wright State
1139,Dominic Parolin,1.1619,2.0183,3.1802,Boise State
1140,Dominick Harris,-0.5719,-0.3495,-0.9213,Loyola Chicago
1141,Dominick Nelson,-0.3155,1.2162,0.9008,Iowa State
1142,Dominick Stewart,-0.9902,1.0914,0.1012,Penn State
1143,Dominique Daniels,1.1673,1.8657,3.033,California Baptist
1144,Dominique Diomande,1.8359,-0.1223,1.7136,BYU
1145,Dominique Ford,0.3938,0.6811,1.0749,San Diego
1146,Dominykas Butka,1.6774,0.315,1.9924,Campbell
1147,Dominykas Pleta,1.5089,1.7719,3.2809,Iowa State
1148,Don McHenry,-0.998,2.4722,1.4742,Utah
1149,Donald Hand,1.1013,-1.4084,-0.3072,Boston College
1150,Donald Whitehead,-0.5724,0.8464,0.274,UNC Greensboro
1151,Donavin Young,-0.268,0.094,-0.174,Stanford
1152,Donnie Freeman,0.9869,1.3134,2.3003,Syracuse
1153,Donovan Atwell,1.7473,4.4408,6.1881,Texas Tech
1154,Donovan Brown,0.0799,-0.5514,-0.4715,Massachusetts
1155,Donovan Dent,0.4791,2.811,3.2901,UCLA
1156,Donovan Oday,1.5626,3.9712,5.5339,Northern Ky.
1157,Donovan Rakotonanahary,0.105,0.166,0.2711,Northern Ky.
1158,Donovan Raymond,-0.2943,-1.788,-2.0823,Old Dominion
1159,Dontrell Hewlett,-0.4154,-0.645,-1.0604,Green Bay
1160,Dontrez Williams,1.0124,-0.4323,0.5801,Lindenwood
1161,Dorian Finister,-1.1665,0.1403,-1.0261,Louisiana
1162,Dorian Hayes,-2.3562,-1.8345,-4.1908,UTSA
1163,Dorin Buca,2.7266,-1.1408,1.5858,Kansas State
1164,Doryan Onwuchekwa,-0.1345,0.0561,-0.0785,Tulsa
1165,Douglas Langford,-0.3382,0.7323,0.3942,San Jose State
1166,Dovydas Butka,-0.09,0.7616,0.6715,Campbell
1167,Dozie Onyirimba,0.0395,-0.1528,-0.1134,Kennesaw St.
1168,Dra Gibbs-Lawhorn,-0.5419,1.6073,1.0654,UNLV
1169,Dragos Lungu,0.6922,0.2049,0.8971,UT Martin
1170,Drake Allen,0.7041,4.4738,5.1779,Utah State
1171,Drake Cardwell,-0.3112,0.2202,-0.0909,Auburn
1172,Drayton Jones,2.7505,1.1467,3.8972,Butler
1173,Dre Bullock,1.6471,1.2218,2.8689,Hawaii
1174,Dre Kindell,0.9933,1.3726,2.3659,Wichita State
1175,Drew Bessette,0.0242,-0.0774,-0.0533,Vermont
1176,Drew Carter,-0.334,-0.8164,-1.1504,Oregon
1177,Drew Fielder,0.4161,1.6352,2.0513,Boise State
1178,Drew Fuquay,-1.1408,0.7855,-0.3553,Marshall
1179,Drew Grimes,-0.6211,0.4001,-0.2209,Liberty
1180,Drew Hollifield,-0.2153,-0.215,-0.4303,Western Caro.
1181,Drew Huffman,-0.0862,0.3844,0.2982,Kent State
1182,Drew Kania,1.0012,0.0972,1.0985,Brown
1183,Drew Larson,-0.6821,-1.8012,-2.4833,Niagara
1184,Drew McElroy,-0.0885,-0.3784,-0.4669,TCU
1185,Drew McKenna,0.5897,-0.9621,-0.3724,Old Dominion
1186,Drew Perry,0.1562,-0.0344,0.1218,Baylor
1187,Drew Scharnowski,-0.8315,1.2463,0.4147,Belmont
1188,Drew Snively,-0.144,-0.2072,-0.3511,Indiana
1189,Drew Steffe,3.1765,0.1702,3.3467,Southern Ill.
1190,Drissa Traore,-0.3483,-3.2932,-3.6415,Rhode Island
1191,Duce Paschal,1.6096,0.3945,2.0041,Weber State
1192,Dug McDaniel,0.3232,0.8079,1.1311,Memphis
1193,Duke Brennan,3.3332,2.4511,5.7843,Villanova
1194,Duke Miles,2.5049,3.722,6.227,Vanderbilt
1195,Duncan Powell,-1.7775,0.0976,-1.6799,Providence
1196,Dusty Stromer,1.3608,-0.5641,0.7968,Grand Canyon
1197,Dutch Dowdell,0.1746,-0.3463,-0.1717,Harvard
1198,Dwayne Aristode,3.0443,2.0571,5.1013,Arizona
1199,Dwayne Koroma,1.3593,-0.3864,0.9729,UConn
1200,Dwayne Pierce,-1.654,-1.3359,-2.9899,N.C. A&T
1201,Dwayne Williams,-0.2517,-0.3892,-0.6408,Ga. Southern
1202,Dwayne Wimbley,0.8529,-1.0602,-0.2074,Massachusetts
1203,Dylan Anderson,0.2441,-0.1374,0.1066,Murray State
1204,Dylan Andrews,-0.9685,2.3535,1.385,Boise State
1205,Dylan Arnett,0.7593,-1.0604,-0.3011,North Texas
1206,Dylan Brumfield,0.5612,1.3522,1.9134,Southern Miss.
1207,Dylan Darling,4.5074,0.5303,5.0377,St. John's (NY)
1208,Dylan Diaz,0.4295,0.3662,0.7957,ULM
1209,Dylan Ducommun,0.8236,-2.2951,-1.4715,NIU
1210,Dylan Faulkner,0.109,3.5109,3.6199,Samford
1211,Dylan Godfrey,-0.7948,0.0132,-0.7816,UC Riverside
1212,Dylan Grant,0.4018,0.4558,0.8576,Rutgers
1213,Dylan James,0.7634,-0.461,0.3024,Georgia
1214,Dylan Jones,-2.5471,0.7388,-1.8084,Southern Utah
1215,Dylan Lakatos,0.0499,0.2547,0.3045,Kent State
1216,Dylan Purnell,-0.7285,-0.7026,-1.4311,CSU Bakersfield
1217,Dylan Saunders,0.721,-0.2432,0.4778,New Hampshire
1218,Dylan Veillette,1.4716,-1.013,0.4586,Merrimack
1219,Dylan Williams,-0.0747,0.3172,0.2426,Penn
1220,Dylan Williamson,1.4701,1.2586,2.7286,Towson
1221,EJ Horton,0.4216,-0.4102,0.0115,North Texas
1222,EJ Mosley,0.7237,-0.0011,0.7226,Purdue Fort Wayne
1223,EJ Neal,-0.0973,-0.583,-0.6803,Southern California
1224,EJ Paymon,-0.1169,-0.2212,-0.3381,Southern Miss.
1225,EJ Ryans,-0.573,1.4884,0.9154,Western Mich.
1226,EJ Spillman,-0.5306,-0.3386,-0.8692,UC Riverside
1227,EJ Walker,-0.4401,-0.7047,-1.1448,South Carolina
1228,Easton Foster,0.8459,0.1747,1.0206,Ball State
1229,Ebrahim Kaba,0.5335,1.8678,2.4013,Purdue Fort Wayne
1230,Ebuka Okorie,1.9353,3.6764,5.6118,Stanford
1231,Eddie Cooke,-0.1446,0.2946,0.1501,Robert Morris
1232,Eddie Ricks,-0.4365,-0.2224,-0.6589,James Madison
1233,Eddrin Bronson,1.447,-0.655,0.792,Furman
1234,Eduardo Klafke,0.3229,1.5588,1.8817,Ole Miss
1235,Edwin Bai,0.0817,0.0796,0.1613,Columbia
1236,Edwin Daniel,1.5564,-0.7697,0.7867,La Salle
1237,Edwin Suarez,-0.8634,1.0815,0.218,Weber State
1238,Eemeli Yalaho,-1.9682,2.0158,0.0476,Washington State
1239,Efe Demirel,1.0575,-0.2195,0.838,Grand Canyon
1240,Efe Vatan,0.0019,-0.2852,-0.2833,Oregon
1241,Efeosa Oliogu-Elabor,-0.077,-0.4474,-0.5244,Butler
1242,Efrem Johnson,1.3686,0.907,2.2756,Clemson
1243,Egan Shields,0.8205,0.7191,1.5396,Northern Colo.
1244,Ege Demir,0.227,-0.2183,0.0086,Oregon
1245,Eian Elmer,1.8652,2.7237,4.5888,Miami (OH)
1246,Eli Beard,-0.7204,-0.3259,-1.0463,Drexel
1247,Eli DeLaurier,0.9045,-1.0314,-0.1269,East Carolina
1248,Eli Ellis,-0.429,2.3724,1.9434,South Carolina
1249,Eli King,0.8773,2.1383,3.0156,North Dakota
1250,Eli Rice,0.7392,0.629,1.3682,Penn State
1251,Eli Robinson,-1.3812,-4.3398,-5.721,Air Force
1252,Eli Shetlar,1.7228,2.6851,4.4079,Drake
1253,Eli Sparkman,-0.0731,0.208,0.1349,South Carolina
1254,Eli Wilborn,0.281,-0.2422,0.0388,James Madison
1255,Eli Yofan,0.1369,0.6674,0.8043,Miami (OH)
1256,Elias Ralph,0.8345,1.2046,2.0391,Pacific
1257,Elias Rapieque,0.3333,1.4626,1.7959,Kansas State
1258,Elijah Chol,2.2695,2.1542,4.4237,UC Irvine
1259,Elijah Crawford,2.5469,2.2506,4.7974,UIC
1260,Elijah Davis,-0.9174,-0.9947,-1.9121,North Carolina
1261,Elijah Duval,-1.3826,0.0086,-1.3739,Southern Utah
1262,Elijah Elliott,0.8022,0.9264,1.7286,New Mexico State
1263,Elijah Elliott,0.8022,0.9264,1.7286,Ohio
1264,Elijah Espinosa,-0.0995,-0.317,-0.4165,Mount St. Mary's
1265,Elijah Fisher,3.2598,-0.774,2.4857,Seton Hall
1266,Elijah Gertrude,0.2357,0.1661,0.4018,Virginia
1267,Elijah Hulsewe,-0.3961,-1.3007,-1.6968,UCF
1268,Elijah Jones,-0.0958,2.3188,2.223,UTEP
1269,Elijah Kennedy,3.2008,0.7008,3.9017,Hampton
1270,Elijah Lewis,1.7867,-0.2399,1.5468,Marist
1271,Elijah Mahi,1.4412,3.7961,5.2373,Santa Clara
1272,Elijah Malone,0.5897,0.5846,1.1742,Colorado
1273,Elijah Moore,-0.0059,0.1226,0.1168,Utah
1274,Elijah Perkins,1.6971,-0.6012,1.0958,Saint Peter's
1275,Elijah Perryman,1.6184,-0.241,1.3774,Utah State
1276,Elijah Price,2.3963,1.7685,4.1649,Nevada
1277,Elijah Saunders,-0.7225,0.2104,-0.5121,Maryland
1278,Elijah Strong,-0.8052,1.5954,0.7902,South Carolina
1279,Elijah Thomas,-1.1537,-0.1598,-1.3135,Eastern Wash.
1280,Elliot Cadeau,2.2213,4.0974,6.3187,Michigan
1281,Elliot Lowndes,-1.1551,0.3081,-0.847,Southeast Mo. St.
1282,Elliott Taite,0.4703,0.0162,0.4865,Air Force
1283,Elmarko Jackson,0.3104,1.8975,2.208,Kansas
1284,Elmir Dzafic,-0.9844,-0.4485,-1.4329,Arkansas
1285,Elmore James,0.3122,-2.8698,-2.5576,Ball State
1286,Elyjah Freeman,1.4799,2.3045,3.7845,Auburn
1287,Elzie Harrington,1.8096,0.497,2.3065,San Diego State
1288,Emanuel Prospere,1.5152,2.2014,3.7166,UC San Diego
1289,Emanuel Sharp,4.4057,2.7323,7.138,Houston
1290,Emeka Opurum,0.4691,0.5824,1.0515,Auburn
1291,Emil Skytta,1.843,1.2741,3.1171,North Dakota State
1292,Emmanuel Callas,0.389,-4.3093,-3.9204,San Diego
1293,Emmanuel Clarton,1.0126,-0.4513,0.5613,Troy
1294,Emmanuel Innocenti,3.777,2.1356,5.9126,Gonzaga
1295,Emmanuel Kanga,0.995,1.0142,2.0092,George Mason
1296,Emmanuel Manyuon,0.8515,0.2557,1.1072,Pacific
1297,Emmanuel Ogbole,-0.6755,-0.7387,-1.4142,Rutgers
1298,Emmanuel Okorafor,0.2963,-1.0247,-0.7283,Wichita State
1299,Emmanuel Stephen,0.8375,-1.9252,-1.0877,UNLV
1300,Emmanuel Ugbo,-0.9394,-1.0481,-1.9876,Washington State
1301,Emmett Marquardt,-1.945,1.0297,-0.9152,Eastern Wash.
1302,Emmitt Byther,0.5801,-0.2209,0.3592,Maine
1303,Emondrek Erkins-Ford,-0.5466,1.8569,1.3103,Jacksonville State
1304,Enel St Bernard,2.1387,0.956,3.0947,Indiana State
1305,Enoch Kalambay,0.2125,-1.1954,-0.9829,Campbell
1306,Eoin Dillon,0.0219,3.1943,3.2162,Belmont
1307,Eren Banks,1.7839,1.054,2.838,App State
1308,Eren Karakaya,-0.1542,0.3442,0.1899,San Jose State
1309,Erez Poran,0.0423,0.4898,0.532,Northern Ariz.
1310,Eric Acker,-0.1807,0.4683,0.2876,La Salle
1311,Eric Brown,0.1126,0.0947,0.2074,Cal Poly
1312,Eric Chatfield,-0.9801,-0.1524,-1.1325,Georgia Tech
1313,Eric Dailey,0.247,3.0365,3.2835,UCLA
1314,Eric Dibami,2.0864,-0.7133,1.373,FIU
1315,Eric Freeny,1.9024,0.5394,2.4418,UCLA
1316,Eric Holland,-0.4324,-0.2114,-0.6438,Kennesaw St.
1317,Eric Mahaffey,2.1567,3.98,6.1367,Akron
1318,Eric Mejia,-0.5103,-0.1642,-0.6745,Fairfield
1319,Eric Morgan,-0.5598,0.4911,-0.0687,Saint Peter's
1320,Eric Mulder,-0.4401,-0.1252,-0.5653,Iowa State
1321,Eric Reibe,-0.1277,1.0893,0.9616,UConn
1322,Erich Harding,-0.315,-1.3077,-1.6227,Marshall
1323,Erik Oliver-Bush,0.5553,-1.3012,-0.7459,Manhattan
1324,Erik Pratt,-0.7393,1.1978,0.4586,Stony Brook
1325,Ernest Shelton,-0.6852,0.452,-0.2332,Merrimack
1326,Ernest Udeh,1.4564,2.1047,3.5611,Miami (FL)
1327,Esyah Pippa-White,0.4039,1.2736,1.6774,Milwaukee
1328,Eternity Eguagie,0.2193,0.2602,0.4795,Rice
1329,Ethan Anish,0.2749,-0.2742,0.0008,Duquesne
1330,Ethan Burg,2.7121,0.8396,3.5516,Tennessee
1331,Ethan Butler,-0.3053,-0.2399,-0.5453,Charlotte
1332,Ethan Croley,-0.5328,-0.5019,-1.0347,Nevada
