,player,DRAPM,ORAPM,Total_RAPM,team
1043,Clare Traeger,-1.9868,-0.2585,-2.2453,Abilene Christian
1044,Clarice Akunwafo,2.2198,2.4717,4.6915,Southern California
1045,Clarissa Craig,-0.1564,-0.5656,-0.722,Cincinnati
1046,Clarke Jackson,-1.8509,-0.7717,-2.6225,Cornell
1047,Claudia Acin,-2.1061,-1.2402,-3.3463,Liberty
1048,Claudia Clement,0.381,-4.0837,-3.7027,Winthrop
1049,Claudia Diez,-0.9111,-1.5403,-2.4514,A&M-Corpus Christi
1050,Claudia Fiel,-0.2061,-1.9659,-2.172,California Baptist
1051,Claudia Gallegos,-1.2305,-2.7374,-3.9679,Southern Ind.
1052,Claudia Langarita,-1.6639,0.2894,-1.3745,California
1053,Clemisha Prackett,-0.2145,-0.0871,-0.3017,Alabama A&M
1054,Colbi Maples,-0.3395,4.0568,3.7174,Cleveland State
1055,Colleen Bucknor,0.1573,-1.3429,-1.1856,Coppin State
1056,Colleen McQuillen,-2.2615,1.2352,-1.0263,Lehigh
1057,Constance Ogbeide,-0.2283,-0.5815,-0.8099,Siena
1058,Cora Horvath,-2.8387,-1.5107,-4.3494,East Texas A&M
1059,Cora Olsen,-2.5368,-0.9845,-3.5213,Omaha
1060,Coral Mason,-0.4763,-0.1261,-0.6024,South Dakota
1061,Cordasia Harris,-2.3908,1.9627,-0.4282,Alabama State
1062,Cori Allen,-0.7329,1.9564,1.2235,Illinois
1063,Cori Lard,0.2896,-2.6499,-2.3603,Miami (OH)
1064,Cori Wilcox,-0.1151,-0.3816,-0.4966,Eastern Wash.
1065,Coriah Beck,-1.311,2.7491,1.4381,Ark.-Pine Bluff
1066,Corina Carter,-2.7295,-0.6977,-3.4272,Ark.-Pine Bluff
1067,Corina Suarez-Tudela,-0.6725,1.2269,0.5543,Tennessee State
1068,Corrie McLaughlin,-1.8066,-1.1492,-2.9557,UNCW
1069,Corynne Hauser,0.1256,0.6189,0.7444,Kent State
1070,Cotie McMahon,3.0109,5.2744,8.2852,Ohio State
1071,Courtney Becker,-0.607,5.6298,5.0228,Drake
1072,Courtney Blakely,0.6023,3.5712,4.1736,Arizona
1073,Courtney Dahlquist,-0.3922,-0.6272,-1.0194,Campbell
1074,Courtney Davis,0.072,-0.6965,-0.6245,Little Rock
1075,Courtney Moore,-1.641,1.4383,-0.2027,ETSU
1076,Courtney Ogden,0.4483,4.4425,4.8908,Stanford
1077,Courtney Prenger,-2.4622,0.3802,-2.082,FIU
1078,Courtney Swider,-0.0392,-0.0386,-0.0778,Richmond
1079,Courtney Turner,1.2997,-0.0619,1.2378,FIU
1080,Courtney Whitson,0.6668,4.6885,5.3553,Middle Tenn.
1081,Courtney Wristen,-0.2533,0.7929,0.5396,San Diego
1082,Crislyn Rose,-1.0932,-3.1729,-4.2661,Arkansas State
1083,Cristen Carter,-0.8599,-0.6393,-1.4992,Butler
1084,Cristina Garcia,-1.6019,-4.5911,-6.193,Loyola Maryland
1085,Cristina Gil Abad,0.4005,0.6596,1.0601,McNeese
1086,Cristina Rojas Acevedo,-0.1404,0.029,-0.1114,Saint Peter's
1087,Cristina Sanchez Cerqueira,-1.5708,-0.9314,-2.5021,Arkansas
1088,Crystal Hayes,-0.4619,-0.0385,-0.5003,McNeese
1089,Crystal Henderson,-3.6091,2.77,-0.8391,Georgia State
1090,Crystal Smith,-1.4879,0.9765,-0.5114,Texas State
1091,Crystal Wang,-2.097,1.4961,-0.6009,Northwestern
1092,Crystal White,-0.4939,-1.3959,-1.8898,Norfolk State
1093,Cur'Tiera Haywood,-2.2966,2.6429,0.3462,Austin Peay
1094,Cyan Dyke,-0.0963,-3.0229,-3.1192,Wagner
1095,Cydney Curtis,-1.2367,-1.6639,-2.9006,Delaware State
1096,Cydney Johnson,-0.5866,-3.5461,-4.1327,High Point
1097,Cydney Rivera,-0.7833,-0.6245,-1.4079,Detroit Mercy
1098,D'Asia Thomas-Harris,0.0279,-0.3642,-0.3363,Georgia Tech
1099,D'Mya Tucker,0.3351,1.715,2.0502,N.C. A&T
1100,D'Shantae Edwards,0.3492,-1.8855,-1.5363,Bethune-Cookman
1101,D'Yanis Jimenez,-1.6656,-2.4957,-4.1613,Wisconsin
1102,DJ McCarty,-0.9131,-0.7604,-1.6734,Wichita State
1103,Da'Brya Clark,0.3448,-0.7544,-0.4097,Norfolk State
1104,DaKiyah Sanders,-4.2104,-5.4676,-9.678,Alabama State
1105,Dacia Jones,0.1334,0.0425,0.1759,Louisiana
1106,Daeja Holmes,-3.167,-0.7415,-3.9084,Texas Southern
1107,Daejah Phillips,0.1792,3.7893,3.9685,Hawaii
1108,Daejah Richmond,-2.7189,-1.7947,-4.5136,Southeast Mo. St.
1109,Daelyn Craig,-0.638,-2.0473,-2.6854,Nicholls
1110,Dagne Apsite,-0.7031,-1.4927,-2.1959,Presbyterian
1111,DaiJa Turner,-0.8001,-0.2193,-1.0194,TCU
1112,Daija Powell,-0.8297,-0.7177,-1.5474,Bradley
1113,Daijah Smith,-2.111,2.5627,0.4517,Illinois State
1114,Daimoni Dorsey,-0.8983,1.3676,0.4694,Bethune-Cookman
1115,Dais'Ja Trotter,-1.3665,0.2613,-1.1052,UIC
1116,Daisha Bradford,-0.0139,6.7949,6.781,ULM
1117,Dajia Harvey,-0.9189,0.4555,-0.4634,Southeastern La.
1118,Dakota Alston,-1.8908,-0.2979,-2.1887,Morgan State
1119,Dakota McCaughan,-0.4886,-1.5939,-2.0824,UNC Asheville
1120,Dakota Reeves,-2.9748,0.406,-2.5689,USC Upstate
1121,Dalanna Carter,-3.1001,-2.3485,-5.4486,Coastal Carolina
1122,Dalayah Daniels,2.529,3.2937,5.8226,Washington
1123,Dallas Pierce,-4.1391,-0.4924,-4.6314,Massachusetts
1124,Dally Moreno,0.0304,-0.0484,-0.018,Stony Brook
1125,Dallysshya Moreno,-0.1539,-0.4434,-0.5974,Stony Brook
1126,Damilola Sule,0.7899,2.1366,2.9265,UC San Diego
1127,Danae McNeal,1.1664,7.9077,9.0741,East Carolina
1128,Danai Papadopoulou,-1.2663,-1.5082,-2.7745,Kansas
1129,Danaijah Williams,-0.4776,-0.1998,-0.6774,Norfolk State
1130,Danelle Arigbabu,1.029,2.2951,3.3242,West Virginia
1131,Dani Bartsch,-0.6608,7.2401,6.5794,Montana
1132,Dani Bayes,-0.0144,1.9778,1.9633,Boise State
1133,Dani Haskell,-2.8987,3.1797,0.281,St. Bonaventure
1134,Dani McTeer,-0.1413,-0.0976,-0.2389,William & Mary
1135,Daniela Abies,0.6591,4.5022,5.1613,Wichita State
1136,Daniela Gonzalez,-0.1265,1.1908,1.0643,South Fla.
1137,Daniela Lopez,-2.7746,-0.568,-3.3426,Xavier
1138,Danielle Rauch,-0.2704,-0.6072,-0.8776,Clemson
1139,Danielle Robinson,-0.2452,-2.9525,-3.1977,Norfolk State
1140,Danielle Vuletich,-2.5165,2.7342,0.2176,Robert Morris
1141,Danja Stafford,-0.5513,-0.2755,-0.8267,Santa Clara
1142,Danyel Middleton,0.6049,2.047,2.6519,UIC
1143,Daphane White,0.9032,2.0455,2.9487,Jackson State
1144,Dara Capaldi,-2.8811,0.4777,-2.4033,Eastern Mich.
1145,Darcy Jardine,-0.488,0.2433,-0.2447,North Dakota
1146,Darian Burgin,-1.5181,-2.0273,-3.5453,Alabama A&M
1147,Darian White,0.1659,3.2083,3.3742,Nebraska
1148,Darianna Littlepage-Buggs,1.7052,6.2206,7.9258,Baylor
1149,Darrione Rogers,0.372,6.0776,6.4495,Mississippi State
1150,Darrionna Howard,-2.3583,-1.2299,-3.5882,Delaware
1151,Daryn Hickok,-2.3896,0.85,-1.5396,Weber State
1152,Dasha Macmillan,-2.0332,-0.7971,-2.8303,Air Force
1153,Dasia Young,0.966,1.3318,2.2978,Utah
1154,Davai Matthews,-0.2653,-3.5623,-3.8276,Long Beach State
1155,Daylani Ballena,-5.4697,2.651,-2.8186,Southern Utah
1156,Dayshanette Harris,1.0585,8.8168,9.8753,Clemson
1157,Dayshawna Carter,-0.694,-2.308,-3.002,Kansas City
1158,Dazia Lawrence,-0.2173,4.9731,4.7558,Charlotte
1159,De'Ahna Richardson,-1.67,-0.8021,-2.4721,Western Mich.
1160,De'Mauri Flournoy,-0.5194,2.7385,2.219,Georgia
1161,DeAnna Wilson,0.3112,2.119,2.4302,Illinois State
1162,DeArica Pryor,-3.2203,3.5783,0.358,New Orleans
1163,DeMya Young,0.6554,1.0261,1.6815,Grambling
1164,DeYona Gaston,0.5077,4.3284,4.8361,Texas
1165,Deaja Richardson,-1.9479,1.139,-0.8089,Coastal Carolina
1166,Deanay Watson,-4.3759,0.622,-3.7539,Omaha
1167,Deasia Merrill,-1.5585,1.0517,-0.5067,Georgia State
1168,Debora Dos Santos,1.7351,3.4185,5.1536,San Francisco
1169,Deborah Ogayemi,0.4292,-1.5308,-1.1017,UTRGV
1170,Debreasha Powe,-1.6302,7.1641,5.5338,Mississippi State
1171,Dee Dee Davis,0.9003,5.2437,6.144,Rhode Island
1172,Dee Haymer,0.3897,-0.0935,0.2962,ULM
1173,DeeDee Hagemann,1.1149,8.7513,9.8662,Michigan State
1174,DeeDee Shephard,-1.1479,0.2187,-0.9291,Ark.-Pine Bluff
1175,Deivejon Harris,-1.128,-0.5406,-1.6686,Grambling
1176,Deja Bristol,-1.0563,2.0031,0.9467,Northeastern
1177,Deja Davis,-1.7387,-0.3121,-2.0508,North Dakota
1178,Deja Evans,0.3166,0.0774,0.394,UAlbany
1179,Deja Jones,-2.1584,-1.53,-3.6885,Indiana State
1180,Deja Kelly,1.0417,6.2272,7.2689,North Carolina
1181,Deja Lee,2.2464,6.2757,8.5221,UC Irvine
1182,Deja Williams,-2.5106,2.4277,-0.0829,Mercer
1183,Dejah Jenkins,-0.0531,-0.2941,-0.3472,Manhattan
1184,Del'Janae Williams,3.5831,1.2611,4.8442,Alabama
1185,Delaney Hogan,-0.3564,-0.2464,-0.6028,Xavier
1186,Delaney Richason,-0.7015,1.3959,0.6943,Vermont
1187,Delaney Snyder,-0.036,-0.1407,-0.1767,Cincinnati
1188,Delaney Thomas,2.0861,5.0401,7.1262,Duke
1189,Delaney Yarborough,0.6273,-0.9606,-0.3333,Stony Brook
1190,Delanie Crawford,-0.7435,8.5017,7.7582,Tulsa
1191,Delaynie Byrne,-1.9055,4.5283,2.6228,Northern Colo.
1192,Delma Zita,-0.959,-0.3244,-1.2834,UTEP
1193,Demi Gentry,-0.6181,0.0304,-0.5877,Southeastern La.
1194,Demi Washington,0.0162,1.1971,1.2134,Temple
1195,Demonnie Lagway,-2.4369,-0.0445,-2.4813,Cal St. Fullerton
1196,Dena Jarrells,-2.3012,2.7564,0.4553,Youngstown State
1197,Denae Fritz,1.102,0.424,1.526,Baylor
1198,Denai Bowman,-1.3908,2.7578,1.367,Binghamton
1199,Denali Craig-Edwards,-3.0686,-1.3148,-4.3834,Western Mich.
1200,Denali Pinto,-1.4073,1.9627,0.5555,UC San Diego
1201,Denijsha Wilson,-3.3155,-0.7737,-4.0892,Delaware State
1202,Denika Lightbourne,-0.4889,-0.0548,-0.5437,Dayton
1203,Denim DeShields,-4.3582,2.6081,-1.7501,UAB
1204,Denise Solis,-0.4292,-1.4756,-1.9048,Temple
1205,Deniz Torgut,-0.2541,-1.4178,-1.6719,VCU
1206,Dennaye Hinds,-2.3363,-2.9904,-5.3268,Presbyterian
1207,Deonna Brister,-1.3316,3.1906,1.859,Nicholls
1208,Derin Erdogan,-4.6308,3.2899,-1.341,Northeastern
1209,Desi-Rae Young,2.1346,7.8447,9.9794,UNLV
1210,DesiRay Kernal,-0.7473,2.2463,1.499,North Texas
1211,Desiree Lewis,-1.8213,-0.0248,-1.8461,Prairie View
1212,Desiree Ware,-1.8954,-2.5032,-4.3986,UAB
1213,Desiree Wooten,2.0303,2.576,4.6063,North Texas
1214,Desrae Kyles,-1.907,-1.6267,-3.5338,Central Mich.
1215,Destine Duckworth,-1.8572,-1.7702,-3.6274,Central Ark.
1216,Destinee Marshall,-2.8032,3.7405,0.9373,Purdue Fort Wayne
1217,Destinee Oberg,-1.0559,0.4322,-0.6237,North Dakota
1218,Destinee Wells,-0.8351,1.7552,0.9201,Tennessee
1219,Destini Lombard,1.2635,4.6266,5.8901,SFA
1220,Destini Ward,-3.1458,-3.0367,-6.1825,Saint Francis
1221,Destiny Adams,-2.4194,6.7597,4.3403,Rutgers
1222,Destiny Bohanon,-4.8783,2.4461,-2.4322,Dayton
1223,Destiny Brown,1.3369,4.6979,6.0348,Alcorn
1224,Destiny Burton,1.1137,0.5217,1.6354,Gonzaga
1225,Destiny Jackson,1.8234,4.9131,6.7366,Rice
1226,Destiny Jackson,1.8234,4.9131,6.7366,Loyola Chicago
1227,Destiny Leo,-0.8189,4.1975,3.3786,Cleveland State
1228,Destiny Rice,0.344,2.7103,3.0542,Louisiana
1229,Destiny Salary,-1.8242,1.3372,-0.487,Western Ky.
1230,Destiny Strother,-1.1241,1.6561,0.5319,Niagara
1231,Destiny Terrell,0.9551,-0.2916,0.6636,UIW
1232,Destiny Thomas,1.3723,3.5632,4.9355,Cincinnati
1233,Destiny Thomas,1.3723,3.5632,4.9355,Georgia
1234,Destiny Thomas,1.3723,3.5632,4.9355,Murray State
1235,Destyne Jackson,0.072,-1.2261,-1.1541,Memphis
1236,Devyn Scott,-2.0936,1.0415,-1.0521,Fla. Atlantic
1237,Deyonce Thompson,-2.2347,-1.1737,-3.4084,Delaware State
1238,Dia Denes,-1.7652,-3.3726,-5.1378,LIU
1239,Diaba Konate,0.7902,-0.837,-0.0467,UC Irvine
1240,Diamond Cannon,-2.0178,-3.1521,-5.1699,Tennessee State
1241,Diamond Christian,-4.2751,-2.4053,-6.6804,Merrimack
1242,Diamond Johnson,2.0736,6.8103,8.8839,Norfolk State
1243,Diamond Monroe,-4.7672,1.0835,-3.6837,Elon
1244,Diamond Richardson,-1.0969,-1.8444,-2.9413,Cal Poly
1245,Diamond Stokes,-1.607,0.3217,-1.2853,Ga. Southern
1246,Diamond Wiggins,-0.3672,-0.6534,-1.0207,Monmouth
1247,Diana Collins,-1.3775,-0.7746,-2.1521,Ohio State
1248,Diana Eliasson,-2.0838,-2.5464,-4.6302,New Hampshire
1249,Diana Rosenthal,-0.4004,0.1807,-0.2196,Sam Houston
1250,Diana Saleh,-0.371,0.3873,0.0163,Lipscomb
1251,Diarrah Sissoko,0.7484,0.6741,1.4225,Sam Houston
1252,Diawna Carter-Hartley,-0.5995,-2.1167,-2.7162,Stetson
1253,Dijone' Flowers,0.6485,-0.388,0.2605,Southeastern La.
1254,Dionna Gray,-1.3522,1.5088,0.1566,Kent State
1255,Divine Dibula,-0.182,-1.9919,-2.1739,Monmouth
1256,Djessira Diawara,-0.1813,1.641,1.4597,Houston
1257,Dolly Cairns,0.8014,4.6441,5.4455,FGCU
1258,Dominika Paurova,0.8857,3.2465,4.1322,Oregon State
1259,Dominique Darius,-0.4938,-1.0976,-1.5914,Southern California
1260,Dominique Ennis,-1.5639,3.582,2.0181,Rice
1261,Dominique Garcia Blackwood,-0.6926,-0.4437,-1.1363,FDU
1262,Dominique Phillips,-1.8153,0.663,-1.1523,Kansas City
1263,Domonique Davis,-1.4995,6.8359,5.3364,Southern Miss.
1264,Donavia Hall,-1.3641,-0.1915,-1.5555,SMU
1265,Donovyn Hunter,3.2381,4.937,8.1751,Oregon State
1266,Dontavia Waggoner,1.9424,5.3568,7.2991,Boston College
1267,Donyeil Bolton,-0.6875,-1.8975,-2.5849,Alabama State
1268,Dora Van Rijs,-0.2444,-0.1993,-0.4437,Middle Tenn.
1269,Doreen Ariik,0.4279,-1.1799,-0.752,Dartmouth
1270,Dorian Norris,-0.9588,-0.3078,-1.2666,East Texas A&M
1271,Douthsine Prien,1.4859,0.0517,1.5376,Grambling
1272,Dre'una Edwards,-0.51,3.6638,3.1538,Baylor
1273,Drea Brumfield,0.0279,-0.1876,-0.1597,Montana State
1274,Drew Jordon,-2.0703,-0.766,-2.8363,Wagner
1275,Dunja Zecevic,-2.2089,-2.2278,-4.4368,UTEP
1276,Dyaisha Fair,1.1549,12.2651,13.42,Syracuse
1277,Dyani Ananiev,2.3933,4.1515,6.5448,Portland
1278,Dyani Robinson,-2.3326,5.4878,3.1552,North Texas
1279,Dylan Horton,-1.2868,-0.1837,-1.4705,San Diego
1280,Dyllan Hanna,-1.0546,-0.9458,-2.0004,Fla. Atlantic
1281,Dymonique Maxie,0.1072,-2.1595,-2.0523,Nevada
1282,Eboni Walker,0.8625,2.0851,2.9477,Ohio State
1283,Eboni Williams,-1.2598,-2.3723,-3.6321,Tennessee State
1284,Eden Johnson,1.8516,0.6844,2.5361,Ga. Southern
1285,Eden Monka,-1.1928,-0.6566,-1.8494,Robert Morris
1286,Eden Sample,-0.4566,-0.1297,-0.5863,Jacksonville State
1287,Edessa Noyan,0.6149,1.2745,1.8894,Virginia
1288,Edie Darby,0.5137,-0.4815,0.0321,Tennessee
1289,Edyn Battle,-3.4227,5.973,2.5503,Jacksonville
1290,Elauna Eaton,0.1983,0.0528,0.2511,Ole Miss
1291,Elauni Bennett,0.1303,-1.5794,-1.4491,Kansas City
1292,Eleanor Monyek,0.4666,0.583,1.0495,Dayton
1293,Elena Bertrand,-1.1036,0.3596,-0.744,Lipscomb
1294,Elena Bosgana,3.5966,5.3121,8.9087,Stanford
1295,Elena Delicado,0.0272,-1.5056,-1.4784,Binghamton
1296,Elena Houghton,-0.8984,-1.0079,-1.9063,Sam Houston
1297,Elena Maier,-0.9463,1.6306,0.6843,Kent State
1298,Elena Rodriguez,0.8401,5.3976,6.2377,Harvard
1299,Eleonora Villa,-1.3184,6.2347,4.9163,Washington State
1300,Eleyana Tafisi,-2.4811,0.3341,-2.147,Utah Valley
1301,Elif Dila Bayrak,-0.0257,-0.5745,-0.6002,Fresno St.
1302,Elif Istanbulluoglu,-0.7241,1.7367,1.0127,Louisville
1303,Elina Arike,1.2119,1.3788,2.5907,Texas Tech
1304,Elina Tausinga,-0.7279,-0.7298,-1.4577,Utah Valley
1305,Elisa Mevius,0.6932,4.6692,5.3625,Siena
1306,Elisabeth Aegisdottir,-3.3038,0.4601,-2.8437,Liberty
1307,Elise Hill,-0.5506,2.5885,2.038,Tulsa
1308,Elise Jones,0.0215,-0.8065,-0.785,Lamar University
1309,Elise Stuck,1.1065,-1.6089,-0.5024,Michigan
1310,Elise Turrubiates,-1.4927,1.5911,0.0984,Tarleton State
1311,Elise Williams,-0.1724,4.1275,3.955,Wake Forest
1312,Elissa Brett,3.3188,6.4456,9.7644,Michigan
1313,Eliza Buerk,-1.049,-0.647,-1.696,Davidson
1314,Eliza Hollingsworth,1.8357,8.1442,9.9798,Gonzaga
1315,Eliza Maupin,2.3982,1.7451,4.1432,Kansas State
1316,Elizabeth Abiara,0.4251,1.8651,2.2902,Central Ark.
1317,Elizabeth Elliott,-0.8082,7.1364,6.3282,Pacific
1318,Elizabeth Kitley,2.249,11.6027,13.8517,Virginia Tech
1319,Elizabeth Matadi,-1.3779,-3.591,-4.9689,Houston Christian
1320,Elizabeth Nelson,-1.3795,-2.1672,-3.5466,Brown
1321,Ella Anciaux,-0.0331,-2.2579,-2.291,Wichita State
1322,Ella Brow,-0.1156,0.5393,0.4237,SMU
1323,Ella Brubaker,-3.8908,2.9326,-0.9582,Pepperdine
1324,Ella Doherty,-0.3467,-0.5169,-0.8636,Toledo
1325,Ella Fajardo,-3.9437,0.6487,-3.295,Iona
1326,Ella Farrelly,1.3865,-1.6506,-0.2642,Monmouth
1327,Ella Gallatin,1.1671,-0.0282,1.1389,Eastern Wash.
1328,Ella Hamlin,-0.3143,-0.1847,-0.4991,TCU
1329,Ella Johnson,0.9825,-0.7974,0.1851,Montana State
1330,Ella Kaleta,-0.4326,-0.5421,-0.9747,Portland State
1331,Ella Lune,-1.05,-0.8708,-1.9208,Eastern Ill.
1332,Ella Meabon,-1.2838,-0.304,-1.5879,Colgate
1333,Ella O'Donnell,-1.7786,-0.8482,-2.6268,Quinnipiac
1334,Ella Ray,-0.331,-0.4133,-0.7443,Penn
1335,Ella Sawyer,0.5133,2.6198,3.1331,Indiana State
1336,Ella Stemmer,-5.7103,3.0015,-2.7087,Lehigh
1337,Ella Take,-0.2146,0.2325,0.0179,Buffalo
1338,Ella Van Weelden,-0.7562,-2.2553,-3.0114,Valparaiso
1339,Ella Wanzer,-4.1192,3.3304,-0.7888,Binghamton
1340,Ella Weaver,0.062,-1.8846,-1.8226,Toledo
1341,Ella Wigal,-1.5989,0.1061,-1.4928,Liberty
1342,Elle Blatchford,1.1258,-1.9336,-0.8078,Southern Miss.
1343,Elle Evans,-1.3614,7.607,6.2456,North Dakota State
1344,Elle Ladine,-0.8553,5.874,5.0188,Washington
1345,Elle Motherway,-0.1709,-0.1067,-0.2776,Nevada
1346,Elle Stauffer,-1.2552,-0.9526,-2.2078,Harvard
1347,Elle Sutphin,-1.104,5.0573,3.9533,Davidson
1348,Elli Garnett,-1.7105,-1.6842,-3.3946,Winthrop
1349,Ellie Boni,-0.985,-2.3771,-3.3621,Eastern Wash.
1350,Ellie Brueggemann,-5.6006,5.5733,-0.0273,Lindenwood
1351,Ellie Buzzelle,-4.0643,1.3571,-2.7072,Eastern Ill.
1352,Ellie Chen,-1.0022,-0.2849,-1.2872,San Diego State
1353,Ellie Colbeck,-0.0534,1.7258,1.6724,South Dakota State
1354,Ellie Colson,-1.9496,-2.4382,-4.3878,Eastern Ill.
1355,Ellie Foster,-1.2817,0.2504,-1.0313,UNI
1356,Ellie Mitchell,3.5459,5.3411,8.887,Princeton
1357,Ellie Taylor,-1.7621,-0.7768,-2.5388,Radford
1358,Elodie Lalotte,-1.185,-0.1965,-1.3815,Boise State
1359,Elsie Harris,-0.4468,-3.4701,-3.9169,Jacksonville State
1360,Elyssa Coleman,-0.0692,1.3941,1.325,UTSA
1361,Elze Motekaityte,-0.0142,-0.8123,-0.8265,VCU
1362,Emaia O'Brien,-3.7302,-1.8976,-5.6278,LIU
1363,Emani Bennett,-1.0271,1.215,0.1879,Kansas City
1364,Emani Burks,-1.4006,-1.2054,-2.606,South Alabama
1365,Emani Jefferson,3.5733,8.824,12.3973,FGCU
1366,Emari Doby,-0.519,-0.3377,-0.8567,Denver
1367,Emaya Trahan,-0.1286,-0.1952,-0.3238,San Diego State
1368,Emelia O'Gilvie,0.0202,-0.3833,-0.3631,Boston U.
1369,Emerita Mashaire,-2.0349,-2.3568,-4.3917,Pepperdine
1370,Emerson Green,-1.2956,3.3346,2.039,UNI
1371,Emilee Ebert,-0.5004,0.0901,-0.4103,Oklahoma State
1372,Emilee Tahata,0.3619,-1.6872,-1.3253,La Salle
1373,Emilia Tenbrock,-3.8112,4.4977,0.6864,McNeese
1374,Emillia Steele,0.2941,0.036,0.33,Texas State
1375,Emily Adams,-0.609,-0.627,-1.236,Air Force
1376,Emily Archibald,0.369,2.1666,2.5356,Providence
1377,Emily Bessoir,0.2824,0.4784,0.7608,UCLA
1378,Emily Bowman,0.4351,0.8821,1.3172,Samford
1379,Emily Carver,-1.6646,3.3108,1.6462,App State
1380,Emily Christenson,-0.009,0.0372,0.0283,Drake
1381,Emily Counsel,-3.6843,2.1337,-1.5506,Denver
1382,Emily Fisher,-0.5328,0.6465,0.1137,Maryland
1383,Emily Florvil,-0.7736,-3.4704,-4.2441,Le Moyne
1384,Emily Foy,-2.5154,1.5871,-0.9283,Saint Mary's (CA)
1385,Emily Holterhaus,-0.8464,-0.9088,-1.7553,UNI
1386,Emily Howard,0.3129,0.7232,1.0361,Liberty
1387,Emily Isaacson,-0.3475,0.399,0.0514,Utah Tech
1388,Emily Johns,-2.6228,1.6728,-0.95,American
1389,Emily Jones,-3.723,-5.6378,-9.3608,North Ala.
1390,Emily Jones,-3.723,-5.6378,-9.3608,Morgan State
1391,Emily Klaczek,1.1352,2.8147,3.95,Rice
1392,Emily La Chapell,-1.1303,0.4532,-0.6771,Belmont
1393,Emily Meidel,-0.8496,0.4484,-0.4012,Eastern Ill.
1394,Emily Mellema,1.9693,2.2527,4.2219,Wyoming
1395,Emily Monson,-0.7998,0.0946,-0.7052,Purdue
1396,Emily O'Connell,-1.3866,-2.9365,-4.3231,Saint Peter's
1397,Emily Pape,-1.2727,0.9181,-0.3546,Cornell
1398,Emily Robinson,-1.7913,2.3321,0.5408,Oral Roberts
1399,Emily Rodabaugh,-1.3585,6.8417,5.4832,Northern Ariz.
1400,Emily Ryan,3.1903,7.5612,10.7515,Iowa State
1401,Emily Saunders,2.8427,1.8755,4.7183,Youngstown State
1402,Emily Sewell,-0.9672,-2.314,-3.2813,California Baptist
1403,Emily Siesel,-0.0665,-0.4039,-0.4704,Bowling Green
1404,Emily Strachan,-3.6333,-2.3873,-6.0207,Cal St. Fullerton
1405,Emina Selimovic,-1.5009,0.8152,-0.6857,Fairfield
1406,Emirson Devenie,-0.3859,-0.3142,-0.7001,Saint Joseph's
1407,Emma Arca,-2.3562,-2.4004,-4.7567,Stonehill
1408,Emma Barnett,-0.4473,0.0258,-0.4214,Ohio
1409,Emma Boslet,0.5929,-0.5877,0.0052,Saint Joseph's
1410,Emma Broermann,-1.2331,2.6296,1.3965,South Fla.
1411,Emma Broermann,-1.2331,2.6296,1.3965,North Florida
1412,Emma Bruen,-3.2284,-1.5629,-4.7913,Central Conn. St.
1413,Emma Calvert,1.3179,1.7687,3.0866,BYU
1414,Emma Chardon,-1.1409,0.3628,-0.778,Maryland
1415,Emma Donnelly,-0.9639,-1.9571,-2.921,Iona
1416,Emma Egan,-1.1793,-1.557,-2.7363,La Salle
1417,Emma Fox,-0.2827,-0.6429,-0.9256,Radford
1418,Emma Hess,-2.0048,5.0247,3.0199,Liberty
1419,Emma Imevbore,0.8093,-1.7166,-0.9073,Arkansas State
1420,Emma Johansson,2.0592,-1.1929,0.8663,South Fla.
1421,Emma Kate Tittle,-0.9212,-0.9127,-1.8339,North Ala.
1422,Emma King,-2.3159,0.1092,-2.2068,Kentucky
1423,Emma Kirby,-2.623,-2.1111,-4.7342,Sacred Heart
1424,Emma Koabel,2.727,2.2764,5.0034,Duke
1425,Emma Lucio,-1.6695,-2.1929,-3.8624,UTSA
1426,Emma Miner,-1.659,-2.0017,-3.6607,St. Thomas (MN)
1427,Emma Nolan,0.1536,-1.0862,-0.9327,Loyola Chicago
1428,Emma Risch,-0.0652,1.7757,1.7104,Notre Dame
1429,Emma Ronsiek,0.2942,6.9609,7.2552,Creighton
1430,Emma Shaffer,0.466,2.1623,2.6283,Santa Clara
1431,Emma Shields,-2.3727,-4.1187,-6.4915,Lafayette
1432,Emma Shumate,0.4686,3.586,4.0545,Ohio State
1433,Emma Smith,-3.5482,3.6108,0.0625,Denver
1434,Emma Strelein,-0.5497,0.1442,-0.4055,Portland
1435,Emma Svoboda,-1.7976,-0.6689,-2.4665,UC San Diego
1436,Emma Tecca,-1.7367,0.2862,-1.4506,Valparaiso
1437,Emma Theodorsson,-3.1133,2.5145,-0.5988,Bucknell
1438,Emma Trawally Porta,1.5031,4.1091,5.6122,Detroit Mercy
1439,Emma Troxell,-2.1214,1.1036,-1.0178,Abilene Christian
1440,Emma Utterback,-1.995,1.3678,-0.6272,Vermont
1441,Emma Von Essen,-4.4902,0.9859,-3.5044,Hofstra
1442,Emma Wallhoff,0.0962,-1.3005,-1.2043,Southern Miss.
1443,Emme Shearer,2.649,4.0931,6.7421,Portland
1444,Emmi Rinat,-0.1816,2.3977,2.2161,Toledo
1445,Emmie Streams,-0.7112,-0.7171,-1.4283,Maine
1446,Empress Roberts,-0.7275,-2.1808,-2.9083,Ark.-Pine Bluff
1447,Emri Lovell,-1.2763,-0.3125,-1.5889,Weber State
