,player,DRAPM,ORAPM,Total_RAPM,team
1289,David Rochester,-1.1149,-0.8538,-1.9687,Brown
1290,David Simon,-1.6648,-1.5788,-3.2436,San Diego
1291,David Skogman,1.3505,0.1175,1.4681,DePaul
1292,David Terrell,-0.3115,0.6726,0.3611,UTEP
1293,David Thomas,-0.8123,-0.404,-1.2163,DePaul
1294,David Tubek,-0.799,0.5072,-0.2918,Seton Hall
1295,David Wilkerson,0.1748,0.0242,0.199,Youngstown State
1296,Davide Poser,-2.2716,-1.6809,-3.9525,New Hampshire
1297,Davidson Hubbard,-0.5321,0.0159,-0.5161,Baylor
1298,Davin Cosby,0.1661,0.8376,1.0037,Wake Forest
1299,Davin Francis,0.0588,-0.0729,-0.0141,FDU
1300,Davion Bailey,-2.333,4.904,2.571,UIW
1301,Davion Bradford,-2.3939,-1.715,-4.1089,ETSU
1302,Davion Everett,-0.5098,4.1808,3.671,South Carolina State
1303,Davion Sykes,-0.0829,1.3381,1.2552,Southern Ill.
1304,Davis Bynum,0.464,0.9757,1.4398,Cal St. Fullerton
1305,Davis Molnar,1.243,0.0974,1.3404,Furman
1306,Davon Barnes,1.1125,-0.6408,0.4718,Ole Miss
1307,Davontae Hall,-2.0895,2.2906,0.2011,Kansas City
1308,Davonte Davis,0.3377,-2.8845,-2.5468,Oklahoma State
1309,Davonte Sweatman,-1.7088,-0.9251,-2.6339,Central Conn. St.
1310,Davyn de Jongh,0.0159,-0.0599,-0.044,Navy
1311,Dawson Baker,0.4104,4.8369,5.2472,BYU
1312,Dawson Garcia,-0.0226,8.6142,8.5916,Minnesota
1313,Day Day Thomas,2.7827,2.2976,5.0804,Cincinnati
1314,Dayan Nessah,-0.9636,-0.9692,-1.9329,George Washington
1315,Daylen Berry,-2.1666,2.4626,0.296,Charleston So.
1316,Daylon Dickerson,-1.7862,0.0134,-1.7728,UMBC
1317,Dayon Polk,-0.1556,-0.3473,-0.5028,Army West Point
1318,Dayton Forsythe,0.2454,3.2349,3.4803,Oklahoma
1319,Dayvion McKnight,0.0632,3.2563,3.3194,Xavier
1320,De'Ante Green,-1.4003,0.6574,-0.7428,South Fla.
1321,De'Shayne Montgomery,0.6669,-1.1964,-0.5296,Georgia
1322,DeAndre Craig,-0.9562,2.9585,2.0023,Denver
1323,DeAndre Williams,-2.4116,-1.7325,-4.1441,Holy Cross
1324,DeAntoni Gordon,-1.8449,0.8184,-1.0266,Southern Miss.
1325,DeCorion Temple,-0.1002,0.1158,0.0156,Central Mich.
1326,DeJour Reaves,-2.5585,3.1496,0.5912,Iona
1327,DeMarion Yap,-0.9602,-0.2881,-1.2483,UNLV
1328,DeMarr Langford,-0.7828,2.7759,1.9931,UAlbany
1329,DeSean Goode,-4.36,5.3022,0.9422,IU Indy
1330,DeShawn Goodwyn,-0.0263,-0.2024,-0.2287,Gardner-Webb
1331,DeShawn Harris-Smith,0.819,-0.766,0.053,Maryland
1332,Dean Reiber,-2.8607,-0.5168,-3.3775,Charlotte
1333,Dean Shepherd,0.2384,0.5078,0.7463,Delaware State
1334,Deandre Smart,-1.7797,-0.8224,-2.6021,Elon
1335,Deangelo Elisee,0.2894,0.1791,0.4685,Purdue Fort Wayne
1336,Declan Cutler,-1.2348,0.2281,-1.0067,Weber State
1337,Declan Dillon,-1.406,-0.9527,-2.3588,SIUE
1338,Declan Ryan,0.172,-1.4657,-1.2937,Holy Cross
1339,Dedan Thomas,-2.6265,4.4672,1.8407,UNLV
1340,Deivon Smith,2.3572,3.3384,5.6956,St. John's (NY)
1341,Del Jones,-0.253,0.1112,-0.1418,Clemson
1342,Del'Jayvien Harried,-0.6844,1.4025,0.7181,Alcorn
1343,Delaney Heard,-1.2608,-1.3534,-2.6142,Kennesaw State
1344,Dellquan Warren,0.5631,-1.1481,-0.585,Mississippi State
1345,Delonnie Hunt,-0.9131,2.6921,1.779,Richmond
1346,Delrecco Gillespie,1.2885,3.9279,5.2164,Kent State
1347,Delyle Williams,-0.0978,-2.9336,-3.0314,Jackson State
1348,Demajion Topps,-1.7076,0.0065,-1.7011,Morgan State
1349,Demarco Bethea,-1.8514,-0.1399,-1.9914,East Texas A&M
1350,Demari Williams,-1.9926,0.3192,-1.6734,Houston Christian
1351,Demarien Yates,0.1556,0.8133,0.9689,Memphis
1352,Demarion Burch,-1.247,3.4811,2.2341,Bradley
1353,Demarion Watson,1.1856,-1.0087,0.1769,Iowa State
1354,Demarshay Johnson,-0.4464,-0.832,-1.2784,San Diego State
1355,Demetrius Davis,-0.6594,1.4786,0.8193,UNC Greensboro
1356,Demetrius Lilley,-1.0189,0.2207,-0.7982,La Salle
1357,Demetrus Johnson,-2.7894,-2.9407,-5.73,West Ga.
1358,Deng Garang,-3.4538,2.3299,-1.1239,Le Moyne
1359,Deng Majak,0.3815,-2.4892,-2.1077,Oakland
1360,Deng Mayar,-3.2713,1.4215,-1.8498,North Dakota
1361,Denijay Harris,-2.7814,1.9336,-0.8478,Southern Miss.
1362,Dennis Asoro,-2.1037,-1.8282,-3.9318,Ark.-Pine Bluff
1363,Dennis Parker,2.3765,0.4386,2.815,NC State
1364,Denver Anglin,-1.7583,2.4595,0.7013,Rice
1365,Denver Jones,2.8712,6.3671,9.2383,Auburn
1366,Denzel Aberdeen,-0.3399,3.1351,2.7953,Florida
1367,Denzel Hines,-2.8648,-0.3674,-3.2321,Coastal Carolina
1368,Deon Perry,-1.6729,0.8428,-0.8301,Fairfield
1369,Deonte Williams,-0.9414,-1.0283,-1.9698,Sacramento St.
1370,Derek Fountain,0.639,-0.4808,0.1582,LSU
1371,Derek Sangster,-0.2072,-0.44,-0.6472,UC Davis
1372,Derek Simpson,0.1077,1.4179,1.5256,Saint Joseph's
1373,Derek Vorst,-0.7607,-0.6461,-1.4068,Indiana State
1374,Derick Hamilton,-0.9224,-0.315,-1.2374,UTEP
1375,Derik Queen,3.6479,7.0054,10.6534,Maryland
1376,Derin Saran,0.2401,0.3146,0.5547,Stanford
1377,Derrian Ford,-3.7457,3.2263,-0.5193,Arkansas State
1378,Derrick Butler,-2.4279,0.9643,-1.4636,Bowling Green
1379,Derrick Harris,-0.0767,-0.7218,-0.7986,Charleston So.
1380,Derrick Michael Xzavierro,0.4119,-0.5465,-0.1346,Long Beach State
1381,Derrick Tezeno,-1.3141,1.2801,-0.0341,Southern U.
1382,Derrin Boyd,-2.1362,1.7701,-0.3661,Col. of Charleston
1383,Derrion Reid,0.8575,1.8474,2.7049,Alabama
1384,Derrius Ward,-1.0118,-0.545,-1.5568,Coppin State
1385,Des Watson,-1.3572,3.4177,2.0606,Loyola Chicago
1386,Desai Lopez,-0.7343,-0.8688,-1.6031,San Diego State
1387,Deshaun Jackson,1.9065,0.7703,2.6767,Mercyhurst
1388,Desmond Claude,-0.6072,4.3941,3.787,Southern California
1389,Desmond Polk,-1.6384,-1.1759,-2.8143,SIUE
1390,Desmond Roberts,-0.142,-0.2293,-0.3713,Virginia
1391,Deuce Jones,-1.0892,2.5901,1.5009,La Salle
1392,Deuce Turner,-4.2356,1.8457,-2.39,UC Santa Barbara
1393,Devan Cambridge,0.7221,0.4185,1.1406,Texas Tech
1394,Devan Sapp,-2.5612,-1.6766,-4.2378,UMBC
1395,Devean Williams,-0.0345,0.1712,0.1366,Bryant
1396,Deven Dahlke,-0.7784,0.6599,-0.1185,San Diego
1397,Devin Askew,-3.6893,4.6925,1.0032,Long Beach State
1398,Devin Brafford,0.3487,-0.0137,0.3351,Siena
1399,Devin Carney,-0.2078,-0.3485,-0.5563,Denver
1400,Devin Ceaser,-2.0479,-0.0774,-2.1253,Old Dominion
1401,Devin Curtis,-0.0375,0.0679,0.0304,California
1402,Devin Dinkins,-4.2699,5.473,1.2032,Manhattan
1403,Devin Haid,-0.5087,4.8463,4.3377,Central Conn. St.
1404,Devin Hines,-1.1269,-0.4723,-1.5992,Lafayette
1405,Devin McGlockton,2.0347,9.2732,11.3079,Vanderbilt
1406,Devin Ree,-0.864,-0.4683,-1.3323,Louisiana Tech
1407,Devin Royal,-0.0905,6.0199,5.9293,Ohio State
1408,Devin Tillis,1.2325,7.1415,8.3741,UC Irvine
1409,Devin Vanterpool,-0.0108,-2.4725,-2.4833,Fla. Atlantic
1410,Devon Arlington,0.4154,-0.6946,-0.2792,Yale
1411,Devon Barnes,-0.8129,2.6024,1.7895,UTEP
1412,Devon Ellis,-0.2169,-0.9305,-1.1474,Valparaiso
1413,Devon Hancock,-0.5401,-0.1569,-0.6969,ULM
1414,Devon Pryor,-0.5338,2.5551,2.0213,Texas
1415,Devon Savage,-1.6841,1.0566,-0.6275,Merrimack
1416,Devontae Blanton,-3.4524,4.984,1.5317,Eastern Ky.
1417,Dexter Akanno,-0.4813,5.5417,5.0604,Utah State
1418,Deyton Albury,1.1698,2.6103,3.7801,Utah State
1419,Deywilk Tavarez,-0.6414,2.9543,2.3129,Col. of Charleston
1420,Dez White,-1.5831,4.6978,3.1146,Missouri State
1421,Dezayne Mingo,-2.86,2.5838,-0.2762,Marshall
1422,Dezmond McKinney,-2.5804,-1.8023,-4.3828,Bellarmine
1423,Dhiaukuei Manyiel Dut,-1.2171,-0.9425,-2.1595,Georgia State
1424,Di'Andre Howell-South,1.357,-2.5665,-1.2095,Wagner
1425,Dian Wright-Forde,-1.8417,2.8593,1.0176,A&M-Corpus Christi
1426,Diante Smith,-1.8136,2.3908,0.5771,UT Arlington
1427,Diego Campisano,-0.8083,1.0896,0.2813,Northern Ariz.
1428,Dieonte Miles,-0.9593,-1.0755,-2.0348,Morehead State
1429,Dilen Miller,0.9184,-2.7956,-1.8772,Robert Morris
1430,Dillan Baker,-1.9186,-0.6718,-2.5905,Northern Ariz.
1431,Dillon Bailey,-2.8009,4.244,1.4431,Wofford
1432,Dillon Battie,-0.4797,1.8216,1.342,Temple
1433,Dillon Hunter,3.3954,3.8428,7.2382,Clemson
1434,Dillon Mitchell,4.8022,4.8488,9.651,Cincinnati
1435,Dillon Tingler,-1.4153,-0.441,-1.8563,Eastern Mich.
1436,Dillon Wilhite,0.1825,0.0072,0.1898,Kansas
1437,Diogo Seixas,-4.3431,-4.8744,-9.2175,Central Ark.
1438,Dion Brown,-3.1878,2.4594,-0.7284,Boston College
1439,Dionjahe Thomas,-0.424,0.8419,0.4179,Southern U.
1440,Dionte Bostick,2.9903,-0.8127,2.1776,New Mexico State
1441,Dionte Johnson,-0.688,1.5606,0.8726,N.C. Central
1442,Dior Conners,-1.9623,0.6837,-1.2786,App State
1443,Dior Johnson,-2.9626,0.8248,-2.1378,UCF
1444,Dishon Jackson,1.9994,1.9244,3.9239,Iowa State
1445,Divine Ugochukwu,-3.1345,0.3928,-2.7417,Miami (FL)
1446,Djahi Binet,-2.9552,-0.4878,-3.443,Alcorn
1447,Dji Bailey,0.517,3.6534,4.1704,LSU
1448,Djordje Curcic,-1.2301,-1.2114,-2.4415,Col. of Charleston
1449,Doctor Bradley,-0.4886,0.7469,0.2583,Ark.-Pine Bluff
1450,Dok Muordar,0.6341,-0.7454,-0.1113,Monmouth
1451,Dola Adebayo,-0.6072,3.2179,2.6106,Mount St. Mary's
1452,Dom Campbell,-1.3362,-0.4037,-1.74,Howard
1453,Dom Payne,0.2717,-0.2569,0.0148,Longwood
1454,Domas Kauzonas,0.9434,-0.0803,0.8631,UNC Greensboro
1455,Domenic Malvey,-0.1784,-0.1838,-0.3622,New Hampshire
1456,Dominic Capriotti,-0.2581,-0.735,-0.9931,Binghamton
1457,Dominic Commisso,-1.6038,-0.4942,-2.0981,The Citadel
1458,Dominic Gooden,0.2971,-1.1316,-0.8345,NIU
1459,Dominic Muncey,-0.6227,-1.5794,-2.2021,San Diego
1460,Dominic Pangonis,-2.1269,0.1083,-2.0186,SFA
1461,Dominick Harris,-0.2792,-1.2482,-1.5274,UCLA
1462,Dominick Nelson,-0.408,1.8903,1.4823,Utah Valley
1463,Dominick Stewart,-0.0944,-1.8667,-1.9612,Penn State
1464,Dominique Daniels,-2.8638,5.0372,2.1734,California Baptist
1465,Dominique Ford,-0.7825,2.6771,1.8946,Southern Utah
1466,Don Douglass,0.2188,0.1938,0.4126,Wofford
1467,Don McHenry,-0.218,3.9453,3.7274,Western Ky.
1468,Donald Hand,-3.5502,5.4327,1.8826,Boston College
1469,Donavan Yap,-3.3045,1.8698,-1.4347,San Jose State
1470,Donavin Young,-0.4194,0.1782,-0.2412,Stanford
1471,Donnie Freeman,-0.8473,2.7732,1.9259,Syracuse
1472,Donovan Atwell,-0.7642,5.9587,5.1945,UNC Greensboro
1473,Donovan Dent,0.7305,8.0096,8.7401,New Mexico
1474,Donovan Draper,-1.7466,2.5166,0.77,Navy
1475,Donovan Hunter,0.1177,0.1535,0.2712,Kent State
1476,Donovan Newby,-1.0697,5.6291,4.5594,UNCW
1477,Donovan Oday,-2.7141,1.6275,-1.0866,Cal St. Fullerton
1478,Donovan Raymond,-1.0466,-0.9163,-1.9629,Old Dominion
1479,Donovan Rivers,-0.4222,-3.2916,-3.7138,Jacksonville
1480,Donovan Sanders,-5.9734,-3.8632,-9.8366,Mississippi Val.
1481,Donovan Santoro,0.0772,-0.346,-0.2688,Green Bay
1482,Donovan Williams,-1.6805,0.3895,-1.291,Western Mich.
1483,Dontae Horne,-0.4585,-1.3468,-1.8053,Ga. Southern
1484,Dontae Walker,-0.7068,-0.9336,-1.6404,Northwestern State
1485,Dontaie Allen,0.2669,1.1397,1.4066,Wyoming
1486,Donte Bacchus,-0.9911,3.0968,2.1057,North Ala.
1487,Dontrez Styles,-2.6021,4.0866,1.4844,NC State
1488,Dontrez Williams,-0.4699,-0.5322,-1.002,Abilene Christian
1489,Dorian Finister,-3.0353,0.9039,-2.1313,Sam Houston
1490,Dorian McMillian,-4.7078,0.8857,-3.8221,Jackson State
1491,Doryan Onwuchekwa,0.468,-0.7485,-0.2805,Georgia Tech
1492,Doug Young,-1.3467,-0.8675,-2.2143,Quinnipiac
1493,Dovydas Butka,-1.0997,0.9507,-0.1491,Pepperdine
1494,Dozie Onyirimba,-0.1852,-0.1425,-0.3277,Kennesaw State
1495,Dra Gibbs-Lawhorn,-0.3178,1.521,1.2032,Illinois
1496,Dragos Lungu,-0.0157,-1.5762,-1.5919,San Diego
1497,Drake Allen,0.0302,4.409,4.4392,Utah State
1498,Drake Dobbs,-3.3239,6.2388,2.9148,St. Thomas (MN)
1499,Drake Powell,1.6771,5.302,6.9791,North Carolina
1500,Dramane Camara,0.6597,-0.0757,0.584,Norfolk State
1501,Drayton Jones,-0.3129,3.3099,2.997,South Carolina State
1502,Dre Davis,2.9002,4.1291,7.0293,Ole Miss
1503,Drew Ardouin,0.1446,0.1633,0.3078,San Francisco
1504,Drew Barbee,-0.1218,1.3192,1.1973,Central Mich.
1505,Drew Carter,-0.1719,-0.0379,-0.2098,Oregon
1506,Drew Fielder,0.215,1.3055,1.5205,Georgetown
1507,Drew McElroy,0.0879,0.1562,0.2441,TCU
1508,Drew McKenna,-2.4259,-0.7342,-3.1601,Georgetown
1509,Drew Scharnowski,-1.129,1.7249,0.5959,Belmont
1510,Drew Steffe,-0.5854,3.2042,2.6187,Southern Ill.
1511,Drew Thelwell,-1.4171,4.1323,2.7152,Iowa
1512,Drey Carter,-0.9463,-0.5216,-1.4679,Wright State
1513,Drissa Traore,0.3396,0.0726,0.4122,Rhode Island
1514,Drue Drinnon,-2.5615,1.1591,-1.4024,Texas State
1515,Duane Posey,-2.3412,2.4533,0.1121,Texas Southern
1516,Duane Rogers,-0.101,-0.3247,-0.4257,Detroit Mercy
1517,Duane Thompson,-0.2886,-0.7964,-1.085,St. Bonaventure
1518,Dug McDaniel,0.1369,2.2181,2.355,Kansas State
1519,Duke Brennan,0.4708,2.8807,3.3515,Grand Canyon
1520,Duke Deen,-0.8046,5.7689,4.9643,Bradley
1521,Duke Miles,0.7185,4.9696,5.6881,Oklahoma
1522,Duncan Powell,-0.7562,4.3542,3.5981,Georgia Tech
1523,Duncan Reid,-1.8979,1.3014,-0.5965,Southern Utah
1524,Dupree Fletcher,0.0303,-0.5621,-0.5319,Grambling
1525,Dusan Neskovic,-3.0269,5.0457,2.0188,Richmond
1526,Dusty Stromer,0.4589,3.2032,3.6622,Gonzaga
1527,Dutch Dowdell,-2.5038,-1.7466,-4.2505,Harvard
1528,Dwayne Koroma,-2.454,3.1659,0.7119,Le Moyne
1529,Dwayne Perkins,-0.035,-0.0384,-0.0734,Nicholls
1530,Dwon Odom,-0.6286,5.9788,5.3502,Tulsa
1531,Dylan Addae-Wusu,0.495,2.8259,3.3209,Seton Hall
1532,Dylan Anderson,-0.5709,-0.4719,-1.0428,Boise State
1533,Dylan Andrews,-1.6763,1.5517,-0.1245,UCLA
1534,Dylan Arnett,-0.2017,4.7078,4.5061,Cleveland State
1535,Dylan Branson,-2.0449,1.3629,-0.6821,Bellarmine
1536,Dylan Canoville,-1.0747,-0.4194,-1.494,Jackson State
1537,Dylan Cardwell,4.8949,6.72,11.6149,Auburn
1538,Dylan Darling,-0.894,7.6713,6.7773,Idaho State
1539,Dylan Dawson,-2.1511,-1.0261,-3.1772,Texas State
1540,Dylan Faulkner,2.5509,2.1794,4.7303,Lipscomb
1541,Dylan Godfrey,-3.548,-1.3741,-4.9221,Canisius
1542,Dylan Grant,-0.7536,1.263,0.5093,Rutgers
1543,Dylan Harper,-0.4327,8.5761,8.1434,Rutgers
1544,Dylan Hayman,-2.3557,4.4823,2.1267,UIW
1545,Dylan James,2.0631,1.6811,3.7443,Georgia
1546,Dylan Jones,-1.8912,3.078,1.1867,FDU
1547,Dylan Mansour,-0.0555,-0.5602,-0.6158,Washington
1548,Dylan Mclean,-3.3619,-0.8907,-4.2526,Alabama A&M
1549,Dylan Murans,0.0514,-0.0522,-0.0008,Army West Point
1550,Dylan Saunders,-2.7835,-1.8619,-4.6453,New Hampshire
1551,Dylan Warlick,-0.547,-0.9351,-1.4821,Saint Louis
1552,Dylan Williams,-3.3343,-1.9373,-5.2717,Penn
1553,Dylan Williamson,-3.633,5.6265,1.9936,Towson
1554,Dyondre Dominguez,-0.2294,3.5424,3.313,Arkansas State
1555,Dyson Koehler,-1.5236,0.7392,-0.7843,Weber State
1556,EJ Avelar,0.3938,-0.4309,-0.037,UTRGV
1557,EJ Farmer,-0.078,2.8843,2.8062,Youngstown State
1558,EJ Neal,0.0184,2.4248,2.4432,Sacramento St.
1559,EJ Ryans,-1.9312,-2.528,-4.4593,Western Mich.
1560,EJay Greer,-0.2332,-0.2626,-0.4958,Alabama A&M
1561,Earl Timberlake,0.3734,2.0612,2.4347,Bryant
1562,Ebenezer Dowuona,-0.2931,-2.2583,-2.5514,James Madison
1563,Ebenezer Ogoh,0.1729,0.1499,0.3228,IU Indy
1564,Ebo Wilson,-0.3093,-2.4138,-2.7231,Jackson State
1565,Ebrima Dibba,-1.3625,-0.7145,-2.077,Cleveland State
1566,Eddie Jallow Hedqvist,0.284,-0.0562,0.2278,Pacific
1567,Eddie Lampkin,-2.0161,4.8699,2.8538,Syracuse
1568,Eddie Ricks,-1.4162,0.3728,-1.0434,James Madison
1569,Eddiean Tirado,-0.4904,-1.134,-1.6244,SIUE
1570,Eddrin Bronson,-1.7692,-0.9203,-2.6895,Furman
1571,Edouard Benoit,-3.3123,-0.8931,-4.2054,Lehigh
1572,Edrick Quezada,0.008,-0.0375,-0.0295,Merrimack
1573,Eduardo Andre,3.0359,-0.3925,2.6434,West Virginia
1574,Eduardo Klafke,1.456,3.5565,5.0126,Ole Miss
1575,Edward Nnamoko,-0.0052,-1.0688,-1.0739,New Mexico State
1576,Eemeli Yalaho,0.2899,1.0456,1.3355,Texas Tech
1577,Efrem Johnson,-1.2051,2.5712,1.3661,UAB
1578,Efstratios Kalliontzis,-3.7375,0.3973,-3.3402,N.C. A&T
1579,Efton Reid,1.8276,3.0584,4.886,Wake Forest
1580,Egan Shields,-1.8839,-1.3912,-3.2751,Northern Colo.
1581,Egor Demin,0.2244,6.3686,6.5931,BYU
1582,Eian Elmer,0.3959,3.5483,3.9442,Miami (OH)
1583,Eli Bennett,-0.1224,-0.0522,-0.1747,Virginia
1584,Eli DeLaurier,-1.4755,-1.1485,-2.6239,Providence
1585,Eli Djordjevic,-1.2448,-0.5736,-1.8183,Long Beach State
1586,Eli King,-0.5952,1.9952,1.4,North Dakota
1587,Eli Rice,-0.0115,-0.2068,-0.2183,Penn State
1588,Eli Wilborn,-0.5603,1.5944,1.0341,Duquesne
1589,Eli Yofan,-0.4337,-0.065,-0.4987,Miami (OH)
1590,Elia Bongiorno,-0.1706,-0.3038,-0.4745,UC Santa Barbara
1591,Elias Cato,-4.2936,1.3218,-2.9718,Central Ark.
1592,Elias Ralph,-0.9447,4.3262,3.3814,Pacific
1593,Elijah Brooks,-2.3692,-1.5456,-3.9149,Houston Christian
1594,Elijah Chol,0.5886,0.1276,0.7162,UC Irvine
1595,Elijah Crawford,-0.7125,-1.2826,-1.9951,BYU
1596,Elijah Elliott,-0.0614,3.1845,3.1231,Southern Ill.
1597,Elijah Elliott,-0.0614,3.1845,3.1231,Ohio
1598,Elijah Fisher,-3.2168,-0.1059,-3.3227,Pacific
1599,Elijah Gray,-3.4422,1.7092,-1.7329,Temple
1600,Elijah Hawkins,2.1978,4.0451,6.2429,Texas Tech
1601,Elijah Hutchins-Everett,0.6405,2.7732,3.4137,James Madison
1602,Elijah Jamison,-1.372,-0.1584,-1.5304,UNCW
1603,Elijah Jones,-1.1106,0.6174,-0.4932,UTEP
1604,Elijah Jones,-1.1106,0.6174,-0.4932,Col. of Charleston
1605,Elijah Kennedy,-1.423,-0.6165,-2.0394,Hampton
1606,Elijah Lewis,-0.0627,0.8254,0.7627,Marist
1607,Elijah Mahi,0.5484,3.6201,4.1685,Santa Clara
1608,Elijah Malone,1.5598,2.1662,3.726,Colorado
1609,Elijah Moore,0.3,1.5999,1.8999,Syracuse
1610,Elijah Perkins,0.328,-2.9267,-2.5987,Saint Peter's
1611,Elijah Price,0.3442,1.7301,2.0743,Fresno St.
1612,Elijah Saunders,-0.2392,1.193,0.9538,Virginia
1613,Elijah Stephens,-2.222,1.7996,-0.4224,American
1614,Elijah Strong,-2.5974,1.8636,-0.7338,Boston College
1615,Elijah Terry,-2.0252,-4.2188,-6.244,Prairie View
1616,Elijah Thomas,-2.0984,-0.6568,-2.7552,Eastern Wash.
1617,Elijah Tucker,-1.1901,-0.0406,-1.2307,Longwood
1618,Elijah Walsh,-1.211,0.9395,-0.2715,Campbell
1619,Elliot Cadeau,0.8043,3.9227,4.727,North Carolina
1620,Elliot Lowndes,1.928,-0.4095,1.5185,Southeast Mo. St.
1621,Elliott Black,-0.1845,-0.1766,-0.3611,Merrimack
1622,Elmore James,-0.8914,0.8114,-0.08,Ohio
1623,Elvin Edmonds,-0.6234,0.1559,-0.4675,Bucknell
1624,Emanuel Richards,-0.2797,-2.1046,-2.3843,Longwood
1625,Emanuel Sharp,3.0781,6.4539,9.5319,Houston
1626,Emareyon McDonald,-0.4156,-0.3748,-0.7904,Grambling
1627,Emarion Ellis,-0.7441,0.5471,-0.197,Nicholls
1628,Emeka Nnaji,-0.8836,1.0902,0.2065,Grambling
1629,Emil Skytta,-1.3626,-2.7977,-4.1603,Sacramento St.
1630,Emir Buyukhanli,-0.289,-0.2897,-0.5787,Yale
1631,Emmanuel Innocenti,3.2647,3.6556,6.9203,Gonzaga
1632,Emmanuel Koveos,-0.2721,-0.2379,-0.51,Georgia State
1633,Emmanuel Kuac,-1.2401,-2.9056,-4.1457,Detroit Mercy
1634,Emmanuel Ogbole,-0.3077,1.4189,1.1112,Rutgers
1635,Emmanuel Okorafor,-0.8209,-2.0096,-2.8305,Seton Hall
1636,Emmanuel Okpomo,-0.2911,-3.1914,-3.4825,New Hampshire
1637,Emmanuel Stephen,0.2233,0.2266,0.45,Arizona
1638,Emmanuel Tshimanga,1.4239,-1.2473,0.1767,New Mexico State
1639,Emmanuel Ugbo,1.4794,-0.8497,0.6297,Boise State
1640,Emmer Nichols,0.2848,-0.1094,0.1754,Georgia Tech
1641,Emmett Marquardt,-0.8152,4.1991,3.3839,Eastern Wash.
1642,Emory Lanier,0.0156,-1.251,-1.2353,Rice
1643,Enoch Boakye,0.7047,3.7251,4.4298,Villanova
1644,Enoch Cheeks,0.5147,6.2048,6.7195,Dayton
1645,Enoch Kalambay,1.061,2.0301,3.0911,Western Ky.
1646,Enrico Borio,0.0513,-0.6152,-0.5639,Jacksonville
1647,Ephraim Acquah,-0.9579,-0.7156,-1.6736,UMass Lowell
1648,Eren Banks,-1.7806,-0.4677,-2.2483,Ga. Southern
1649,Eric Acker,-2.9814,-0.5323,-3.5137,La Salle
1650,Eric Brown,-0.0116,0.0428,0.0312,Cal Poly
1651,Eric Dailey,1.5672,8.0538,9.621,UCLA
1652,Eric Dixon,-1.613,9.8982,8.2851,Villanova
1653,Eric Holland,0.0586,-0.1923,-0.1338,Kennesaw State
1654,Eric Lee,-0.8735,0.0109,-0.8625,Alabama A&M
1655,Eric Michaels,-1.1265,-1.4116,-2.5381,American
1656,Eric Morgan,-1.5443,0.0726,-1.4717,Saint Peter's
1657,Eric Mulder,-1.2211,2.3816,1.1605,Purdue Fort Wayne
1658,Eric Parnell,-0.4193,0.9937,0.5744,Hofstra
1659,Eric Van Der Heijden,0.2132,0.5211,0.7344,Campbell
1660,Eric Zheng,-0.099,0.016,-0.083,Seattle U
1661,Erich Harding,0.023,-0.4374,-0.4144,Marshall
1662,Erick Reader,-0.195,0.0112,-0.1837,Minnesota
1663,Erik Pratt,0.1211,2.8717,2.9928,Milwaukee
1664,Erik Reynolds,-1.6255,3.696,2.0706,Saint Joseph's
1665,Erik Taylor,-2.305,0.7578,-1.5472,Sam Houston
1666,Erik Timko,-4.6218,4.3786,-0.2431,Delaware
1667,Erik Villarreal,-0.5036,0.2613,-0.2424,McNeese
1668,Ernest Ross,-2.7395,-0.5265,-3.266,Grambling
1669,Ernest Udeh,2.5535,5.2293,7.7828,TCU
1670,Errol White,0.8978,-0.7038,0.1941,Lamar University
1671,Essam Mostafa,-0.9203,6.7009,5.7806,Middle Tenn.
1672,Esyah Pippa-White,-0.9167,-0.5642,-1.4809,Milwaukee
1673,Ethan Brittain-Watts,-4.6724,0.4374,-4.235,Ball State
1674,Ethan Butler,-1.5551,-1.3036,-2.8587,NIU
1675,Ethan Mayes,-0.8436,0.5799,-0.2638,SFA
1676,Ethan McComb,0.0269,-0.1017,-0.0748,Butler
1677,Ethan Menzies,-1.7277,-2.0877,-3.8154,Cal Poly
1678,Ethan Meuser,0.038,1.7697,1.8076,Stonehill
1679,Ethan Morton,0.7388,2.7516,3.4904,Colorado State
1680,Ethan Okwuosa,-0.9802,0.0256,-0.9546,Boston U.
1681,Ethan Pickett,-1.6768,2.4546,0.7778,UIC
1682,Ethan Potter,-0.9982,2.2019,1.2036,Utah Valley
1683,Ethan Price,-0.2626,3.833,3.5704,Washington State
1684,Ethan Roberts,-4.6993,4.5087,-0.1906,Penn
1685,Ethan Soares,-0.0177,-0.0888,-0.1065,Boston College
1686,Ethan Taylor,-3.4305,2.4907,-0.9399,Air Force
1687,Ethan Thomas,-0.665,-1.2122,-1.8772,Central Ark.
1688,Ethan Wright,-0.0351,-0.3332,-0.3683,Miami (OH)
1689,Etienne Strothers,0.315,1.4742,1.7892,Hampton
1690,Eugene Brown,-1.9298,-0.1803,-2.1101,Ga. Southern
1691,Eunique Rink,-1.4236,-1.1884,-2.612,Hampton
1692,Evan Ashe,-3.6081,-0.8844,-4.4925,Binghamton
1693,Evan Dickey,0.0504,-0.1636,-0.1131,Dayton
1694,Evan Haywood,-0.8701,1.9008,1.0307,Butler
1695,Evan Ipsaro,-1.742,3.8678,2.1258,Miami (OH)
