,player,DRAPM,ORAPM,Total_RAPM
3932,Jaqari Miles,-0.5181,0.3549,-0.1632
3933,Jaquan Carlos,2.5317,3.3591,5.8908
3934,Jaquan Johnson,1.2824,5.0808,6.3632
3935,Jaquan Sanders,1.9394,-2.8941,-0.9547
3936,Jaquan Scott,0.1778,0.0664,0.2441
3937,Jaquan Womack,3.1524,0.536,3.6884
3938,Jaquel Morris,1.2844,-1.2044,0.0801
3939,Jared Barnett,0.4187,-1.0661,-0.6474
3940,Jared Billups,9.2272,-0.3539,8.8733
3941,Jared Bynum,0.2528,1.823,2.0758
3942,Jared Coleman-Jones,-0.0858,-0.2738,-0.3595
3943,Jared Cross,0.1421,-3.9554,-3.8133
3944,Jared Frey,-0.0386,-1.5755,-1.6141
3945,Jared Garcia,2.0721,-0.9543,1.1177
3946,Jared Harris,1.0855,0.3567,1.4422
3947,Jared Lary,-0.944,-0.6915,-1.6354
3948,Jared McCain,0.6695,3.4269,4.0964
3949,Jared McGregor,0.1601,-0.7557,-0.5956
3950,Jared Turner,1.5383,4.2812,5.8194
3951,Jared Washington,0.0524,1.43,1.4824
3952,Jaren Johnson,-2.0936,0.9102,-1.1834
3953,Jaren Marshall,0.4735,-0.2131,0.2604
3954,Jaren Morton,0.6767,0.3338,1.0105
3955,Jaret Valencia,-0.0168,1.3118,1.295
3956,Jarin Stevenson,4.3442,4.7957,9.14
3957,Jarius Cook,0.0273,-0.7589,-0.7316
3958,Jarius Hicklen,-1.6388,-0.4858,-2.1246
3959,Jariyon Wilkens,1.6138,-0.5704,1.0434
3960,Jarne Elouna Eyenga,1.7524,0.4826,2.235
3961,Jarod Lucas,2.0983,5.871,7.9693
3962,Jaron Pierre,-0.9417,6.7746,5.8329
3963,Jaron Rillie,-0.1854,5.4085,5.2231
3964,Jaronn Wilkens,-3.2991,-2.5757,-5.8748
3965,Jarred Hall,1.0939,1.9252,3.0192
3966,Jarred Hyder,-1.8941,1.1104,-0.7836
3967,Jarrell Love,-1.4457,-0.6761,-2.1218
3968,Jarrell Pope,0.3091,-1.3284,-1.0192
3969,Jarren Cook,-1.8487,0.601,-1.2477
3970,Jarrett Hensley,0.1701,0.7539,0.924
3971,Jarron Coleman,1.1362,0.1351,1.2713
3972,Jarvis Moss,2.0795,2.4437,4.5233
3973,Jarvis Walker,-4.4784,-0.2783,-4.7567
3974,Jasai Miles,-2.8107,2.5476,-0.2632
3975,Jase Butler,2.4935,3.2419,5.7353
3976,Jase Richardson,3.9695,5.375,9.3445
3977,Jasen Brooks,-0.1627,1.476,1.3133
3978,Jasen Green,3.4345,3.8052,7.2397
3979,Jasin Sinani,1.1498,2.0999,3.2497
3980,Jasir Rencher,0.5958,0.6444,1.2403
3981,Jasir Tremble,-0.2692,0.2651,-0.0041
3982,Jasman Sangha,-1.4276,1.0542,-0.3734
3983,Jason Amador,-1.7609,0.1386,-1.6224
3984,Jason Asemota,-0.1097,1.73,1.6203
3985,Jason Clarke,-4.0713,-1.2508,-5.3221
3986,Jason Drake,-0.0567,2.6957,2.639
3987,Jason Edwards,1.1928,2.4113,3.6041
3988,Jason Fontenet,2.1579,2.2158,4.3737
3989,Jason Hart,-0.8366,0.9437,0.107
3990,Jason Jackson,0.1916,-0.2296,-0.0381
3991,Jason Jakstys,0.4313,1.9756,2.4068
3992,Jason Jitoboh,2.7645,1.1054,3.87
3993,Jason Kimbrough,3.4972,1.2151,4.7124
3994,Jason Malbrue,1.2977,-1.5032,-0.2055
3995,Jason Montgomery,1.3136,-1.0703,0.2434
3996,Jason Murphy,2.2678,1.9326,4.2004
3997,Jason Nelson,1.2603,2.7104,3.9707
3998,Jason Rivera-Torres,5.0999,1.314,6.4139
3999,Jason Roche,1.3747,0.0604,1.4351
4000,Jason Schofield,0.4569,0.9924,1.4492
4001,Jason Scott,0.4339,-0.0294,0.4045
4002,Jason Sepe,-0.4438,-0.0361,-0.4799
4003,Jason Simpson,-0.4599,-1.1086,-1.5685
4004,Jason Spurgin,2.1068,1.4869,3.5936
4005,Jason Steele,-0.7109,-0.0483,-0.7592
4006,Jason Umosella,-0.6212,0.0711,-0.5501
4007,Jason Wade,1.2872,3.4819,4.7691
4008,Jasper Floyd,7.8484,4.6674,12.5158
4009,Jasper Johnson,0.6684,1.9075,2.576
4010,Jasteven Walker,0.4125,-4.8343,-4.4218
4011,Javan Buchanan,3.5069,4.8194,8.3264
4012,Javan Simmons,-0.8981,5.2313,4.3333
4013,Javantae Randle,-1.3934,-2.1377,-3.5311
4014,Javante Edwards,0.3381,-1.479,-1.1409
4015,Javar Daniel,2.3899,0.6147,3.0046
4016,Javarzia Belton,-0.5431,-0.5575,-1.1005
4017,Javaunte Hawkins,-1.5983,-1.5999,-3.1982
4018,Javen Colbert,1.4181,-0.3573,1.0608
4019,Javian Davis,0.2409,2.5778,2.8187
4020,Javian McCollum,2.6935,4.0092,6.7027
4021,Javier Ezquerra,1.2217,-0.9231,0.2986
4022,Javion Guy-King,0.8089,1.3788,2.1877
4023,Javius Moore,0.6691,-2.8389,-2.1698
4024,Javohn Garcia,3.614,6.4428,10.0568
4025,Javon Bennett,3.2631,7.0414,10.3045
4026,Javon Cooley,0.6321,0.5605,1.1926
4027,Javon Ervin,1.6495,-2.8197,-1.1702
4028,Javon Jackson,1.1122,2.5324,3.6446
4029,Javon Ruffin,-0.5984,1.5865,0.9881
4030,Javon Small,5.1813,6.1355,11.3168
4031,Javontae Campbell,1.0169,3.4553,4.4722
4032,Javontae Hopkins,-2.3793,-2.1666,-4.5459
4033,Javonte Brown,1.1356,0.0659,1.2015
4034,Javonte Johnson,-0.0423,0.5648,0.5226
4035,Javoy Thompson,-1.1911,-1.3528,-2.5439
4036,Jawarie Hamelin,2.1857,-0.897,1.2887
4037,Jax Abalos,-0.8038,2.2788,1.475
4038,Jax Allen,0.8074,-0.064,0.7434
4039,Jax Kerr,1.4204,1.7481,3.1685
4040,Jaxon Brenchley,-1.7523,2.3651,0.6127
4041,Jaxon Edwards,1.3042,-0.7882,0.516
4042,Jaxon Ellingsworth,-3.0479,2.1181,-0.9298
4043,Jaxon Hartman,0.4258,-0.3002,0.1256
4044,Jaxon Kohler,4.4288,7.8464,12.2752
4045,Jaxon Nap,-1.0814,-0.9792,-2.0607
4046,Jaxon Olvera,-1.8952,1.7389,-0.1564
4047,Jaxon Pardon,0.4474,0.411,0.8584
4048,Jaxon Pollard,1.7908,0.6911,2.4819
4049,Jaxon Prunty,1.6972,4.4949,6.192
4050,Jaxon Smith,-0.0693,-0.0115,-0.0808
4051,Jaxson Baker,2.0993,2.449,4.5483
4052,Jaxson Bell,0.9822,-0.8176,0.1647
4053,Jaxson Ford,1.6133,-1.7006,-0.0872
4054,Jaxson Jones,0.5648,-0.6114,-0.0465
4055,Jaxson Robinson,2.2909,5.5144,7.8053
4056,Jaxson Whitaker,-3.2692,-2.8354,-6.1046
4057,Jaxton Bobik,0.0447,-0.095,-0.0503
4058,Jay Alvarez,-2.7364,-1.0798,-3.8161
4059,Jay Heath,-0.2892,3.0994,2.8102
4060,Jay Jones,4.3168,-0.1816,4.1352
4061,Jay Joseph,-0.8224,0.1966,-0.6258
4062,Jay Pal,4.7823,0.7012,5.4834
4063,Jay Reynolds,0.7174,-1.0641,-0.3467
4064,Jay Rodgers,0.5666,2.4472,3.0139
4065,Jay'Den Turner,0.8931,-2.1852,-1.2922
4066,Jayan Walker,2.6856,0.4584,3.144
4067,Jayce Depron,0.8623,0.286,1.1484
4068,Jayce Nathaniel,0.2995,1.384,1.6835
4069,Jayce Willingham,4.6786,1.8121,6.4908
4070,Jayden Barrs,0.9435,-1.5519,-0.6084
4071,Jayden Brewer,1.8186,-0.525,1.2936
4072,Jayden Brown,1.0591,1.0976,2.1566
4073,Jayden Cooper,-0.3448,2.3824,2.0376
4074,Jayden Dawson,3.4772,2.9532,6.4304
4075,Jayden Doyle,-1.3532,-3.5249,-4.8781
4076,Jayden Epps,-1.6038,3.5246,1.9208
4077,Jayden Forsythe,-0.01,-0.2942,-0.3042
4078,Jayden Fort,1.5587,0.9544,2.5131
4079,Jayden Hastings,6.2859,2.3842,8.6701
4080,Jayden Henriquez,0.2739,0.6966,0.9705
4081,Jayden Jackson,0.7903,1.5911,2.3815
4082,Jayden Johnson,0.3091,1.2176,1.5267
4083,Jayden Jones,0.2881,-0.6022,-0.3141
4084,Jayden Karapetian,-0.146,-0.464,-0.61
4085,Jayden Kelsey,-0.3358,-2.1336,-2.4694
4086,Jayden Lemond,-0.6399,-2.2948,-2.9347
4087,Jayden Leverett,0.2392,2.4104,2.6496
4088,Jayden Mojica,-0.0091,-0.2705,-0.2796
4089,Jayden Mott,2.6017,-4.2717,-1.6699
4090,Jayden Ndjigue,5.3757,2.9314,8.307
4091,Jayden Nunn,2.8016,8.0189,10.8205
4092,Jayden Pierre,4.3381,5.2085,9.5467
4093,Jayden Quaintance,6.4637,0.9599,7.4237
4094,Jayden Reid,0.0161,3.4133,3.4294
4095,Jayden Ross,3.0417,4.8301,7.8718
4096,Jayden Smoot,0.0056,0.4375,0.4431
4097,Jayden Stevens,-1.7132,2.4614,0.7482
4098,Jayden Stone,-1.3699,6.1311,4.7612
4099,Jayden Taylor,-1.3993,3.2056,1.8062
4100,Jayden Teat,0.1534,1.0692,1.2226
4101,Jayden Tyler,-1.6185,2.9152,1.2968
4102,Jayden Williams,1.6242,1.4609,3.0851
4103,Jaydon Cole,1.6534,0.5354,2.1888
4104,Jaydon Young,-0.3049,0.4645,0.1596
4105,Jaye Nash,0.4256,1.9621,2.3877
4106,Jayhlon Young,7.5908,-2.4496,5.1412
4107,Jaylan Gainey,2.2964,-1.0556,1.2408
4108,Jaylan Ouwinga,0.1254,-0.8899,-0.7645
4109,Jayland Randall,1.6199,3.2521,4.872
4110,Jaylani Darden,6.5962,2.4044,9.0006
4111,Jaylen Bates,2.213,0.4587,2.6717
4112,Jaylen Benard,0.1385,0.4888,0.6273
4113,Jaylen Blakes,2.4409,3.8019,6.2428
4114,Jaylen Carey,4.9087,-0.3478,4.561
4115,Jaylen Colon,-3.9059,1.0893,-2.8166
4116,Jaylen Crocker-Johnson,3.1634,4.0117,7.1752
4117,Jaylen Cross,-0.1247,0.6581,0.5334
4118,Jaylen Curry,0.7388,2.5009,3.2397
4119,Jaylen Dorsey,-0.1551,-0.8969,-1.0521
4120,Jaylen Fenner,3.8724,0.1717,4.0441
4121,Jaylen Forbes,1.7312,1.3531,3.0842
4122,Jaylen Harrell,0.457,1.7652,2.2222
4123,Jaylen Jenkins,-3.1092,-3.2242,-6.3334
4124,Jaylen Jones,0.3913,1.4578,1.8492
4125,Jaylen Lawal,0.1903,4.3981,4.5884
4126,Jaylen Murphy,0.0283,-0.5124,-0.4841
4127,Jaylen Murray,2.6047,3.5244,6.1291
4128,Jaylen Pazon,0.8684,-0.9449,-0.0764
4129,Jaylen Peterson,-0.7096,1.0176,0.308
4130,Jaylen Petty,3.2273,2.668,5.8953
4131,Jaylen Robinson,-0.8988,-1.1561,-2.0549
4132,Jaylen Searles,1.2651,-0.4303,0.8348
4133,Jaylen Smith,2.0687,3.8985,5.9673
4134,Jaylen Stinson,1.3165,-2.1491,-0.8326
4135,Jaylen Thompson,0.997,2.9859,3.9828
4136,Jaylen Washington,1.6737,-0.3158,1.3579
4137,Jaylen Wells,2.0918,2.6833,4.7751
4138,Jaylen Wharton,-1.0376,-1.6043,-2.6419
4139,Jaylen Wysinger,-0.2068,0.3081,0.1013
4140,Jaylin Gibson,4.8074,0.1479,4.9554
4141,Jaylin Henderson,2.7297,2.058,4.7877
4142,Jaylin Hunter,1.8994,2.7074,4.6068
4143,Jaylin Jackson-Posey,0.5444,-2.7302,-2.1858
4144,Jaylin Sellers,1.4788,4.5374,6.0162
4145,Jaylin Stewart,3.663,2.6615,6.3245
4146,Jaylin Williams,4.2198,1.5598,5.7795
4147,Jaylon Dean-Vines,0.4869,0.3723,0.8592
4148,Jaylon Gibson,1.6524,-0.1777,1.4747
4149,Jaylon Johnson,-1.7407,2.1003,0.3596
4150,Jaylon McDaniel,-0.0379,-1.6113,-1.6492
4151,Jaylon Sanders,0.1368,0.3232,0.46
4152,Jaylon Tyson,4.1153,1.2761,5.3914
4153,Jayme Mitchell,0.926,-0.9559,-0.0299
4154,Jaymen Townsend,-0.5876,0.4493,-0.1382
4155,Jaymien Aponte,0.6873,-0.2333,0.454
4156,Jayshayne Woodard,2.4861,1.126,3.6122
4157,Jayshen Saigal,-0.4088,-1.5337,-1.9425
4158,Jayson Kent,0.6689,3.9718,4.6407
4159,Jayson Matthews,1.1356,-1.017,0.1186
4160,Jayson Morgan,0.6662,-1.3092,-0.6431
4161,Jayson Petty,3.2073,-0.2392,2.9681
4162,Jayson Williams-Johnson,-0.2119,0.039,-0.1728
4163,Jayson Woodrich,4.2686,-0.1152,4.1534
4164,Jayvis Harvey,0.4098,1.2076,1.6174
4165,Jayvon Maughmer,5.2421,-0.0977,5.1444
4166,Jazz Gardner,1.3234,-1.1528,0.1706
4167,Jazz Henderson,2.3334,1.1811,3.5145
4168,Je'Shawn Stevenson,3.8147,3.4976,7.3123
4169,Je'kel Cotton,0.2436,-1.2467,-1.0031
4170,Jean Aranguren,2.6075,4.7918,7.3992
4171,Jean Yvens Lafleur,0.045,0.1131,0.1581
4172,Jeannot Basima,1.3317,-0.1429,1.1889
4173,Jed Miller,3.8304,3.818,7.6484
4174,Jedy Cordilia,2.6145,-0.7338,1.8807
4175,Jeff Grace,-1.2428,-0.8182,-2.061
4176,Jeff Ngandu,-1.0104,1.5504,0.54
4177,Jeff Nwankwo,0.0807,2.0286,2.1093
4178,Jeff Planutis,-3.708,0.6737,-3.0343
4179,Jeff Sims,-0.2012,-0.1111,-0.3123
4180,Jeff Woodward,1.3312,1.3231,2.6543
4181,Jefferson De La Cruz Monegro,3.8018,2.4491,6.2509
4182,Jefferson Koulibaly,0.3779,2.1944,2.5724
4183,Jeffery Armstrong,0.9356,-1.0323,-0.0967
4184,Jeffrey Akintolu,-1.112,2.0371,0.9252
4185,Jeffrey Langston,1.4591,-1.6061,-0.147
4186,Jeffrey Mills,1.9022,3.5585,5.4607
4187,Jeffrey Yan,0.8389,-0.3117,0.5272
4188,Jelani Hamilton,-0.0778,6.4525,6.3747
4189,Jelani Williams,1.701,-0.3853,1.3158
4190,Jemal Davis,0.4739,0.2047,0.6786
4191,Jemarl Baker,4.6471,0.4531,5.1002
4192,Jemel Jones,1.5537,5.0732,6.6269
4193,Jensen Bradtke,-0.2361,-1.8343,-2.0704
4194,Jerald Colonel,3.7563,2.7435,6.4998
4195,Jeramiah Israel,2.3461,0.0204,2.3664
4196,"Jeremiah ""Bear"" Cherry",3.6433,0.6418,4.2851
4197,Jeremiah Bembry,-1.0332,-2.1555,-3.1887
4198,Jeremiah Burke,-2.062,4.2324,2.1704
4199,Jeremiah Cherry,1.3087,0.6768,1.9854
4200,Jeremiah Dargan,-0.7727,-1.5083,-2.281
4201,Jeremiah Davenport,0.4227,2.0624,2.4851
4202,Jeremiah Davis,0.4023,2.1462,2.5485
4203,Jeremiah Evans,2.733,-0.9711,1.7619
4204,Jeremiah Fears,1.6701,6.0596,7.7297
4205,Jeremiah Gambrell,-1.9565,3.7897,1.8332
4206,Jeremiah Green,-1.5593,0.8636,-0.6957
4207,Jeremiah Hernandez,1.5633,2.3537,3.917
4208,Jeremiah Jacobs,0.1746,0.3479,0.5225
4209,Jeremiah Jenkins,1.6052,0.6783,2.2835
4210,Jeremiah Johnson,-1.095,2.3464,1.2513
4211,Jeremiah Kendall,1.0972,3.914,5.0112
4212,Jeremiah Littlejohn,0.7642,-0.9091,-0.1449
4213,Jeremiah Nyarko,-0.6024,0.3027,-0.2998
4214,Jeremiah Oden,-1.3532,-0.5797,-1.9328
4215,Jeremiah Quigley,-2.4765,1.9092,-0.5672
4216,Jeremiah Talton,3.4987,1.036,4.5347
4217,Jeremiah Wilkinson,-0.4076,4.7982,4.3905
4218,Jeremiah Williams,0.9143,1.4261,2.3404
4219,Jeremy Burr,-0.1863,0.2669,0.0807
4220,Jeremy Clayville,1.3211,-1.9965,-0.6754
4221,Jeremy Dent-Smith,0.3246,1.4285,1.7531
4222,Jeremy Elyzee,1.1118,0.3483,1.4601
4223,Jeremy Fears,7.9254,5.1542,13.0795
4224,Jeremy Foumena,0.6072,1.8577,2.4649
4225,Jeremy Lorenz,3.5425,1.6017,5.1442
4226,Jeremy Roach,6.0747,3.1291,9.2038
4227,Jeremy Robinson,-3.6441,-0.5909,-4.2351
4228,Jeremy Sanchez,0.0126,-0.2472,-0.2346
4229,Jeriah Coleman,0.5423,0.6165,1.1588
4230,Jermahri Hill,0.35,1.8203,2.1704
4231,Jermaine Ballisager Webb,-0.9843,1.527,0.5426
4232,Jermaine Coleman,-2.6993,-1.4815,-4.1808
4233,Jermaine Couisnard,0.8775,5.0167,5.8942
4234,Jermaine Hamlin,2.0555,-1.8884,0.1671
4235,Jermaine Marshall,1.5125,1.1492,2.6617
4236,Jermaine O'Neal,0.8962,0.5041,1.4003
4237,Jermaine Washington,0.4082,3.5767,3.9849
4238,Jermaurhiyun Anderson,1.4476,-1.5645,-0.117
4239,Jerome Beya,-1.8797,1.5444,-0.3353
4240,Jerome Brewer,3.0765,-1.2216,1.8549
4241,Jerome Hunter,0.601,0.9087,1.5097
4242,Jerome Palm,0.2748,-1.6698,-1.395
4243,Jerone Morton,1.1291,4.8611,5.9901
4244,Jerrell Barron,0.1513,-0.2754,-0.1242
4245,Jerrell Bellamy,2.2517,1.2897,3.5414
4246,Jerrell Colbert,3.3519,2.2554,5.6073
4247,Jerrell Roberson,0.2292,-1.9918,-1.7626
4248,Jerry Deng,1.0622,3.2275,4.2896
4249,Jerry Easter,-1.0947,1.3676,0.2729
4250,Jerry Huang,0.4221,-0.0871,0.335
4251,Jerry Ngopot,0.5004,-0.5103,-0.0099
4252,Jesaiah McWright,0.2719,-4.3525,-4.0806
4253,Jesiah West,0.5584,-0.0334,0.525
4254,Jesper Granlund,3.1912,2.3317,5.5229
4255,Jess Esso Essis,-1.6726,-1.7507,-3.4233
4256,Jesse Burris,0.5504,1.0532,1.6036
4257,Jesse Edwards,0.016,0.5274,0.5434
4258,Jesse Jones,-0.7746,-1.2518,-2.0264
4259,Jesse McCulloch,0.3563,-1.3647,-1.0083
4260,Jesse Mcintosh,-2.071,0.8431,-1.2279
4261,Jesse Zarzuela,0.2787,0.3333,0.6121
4262,Jestin Porter,3.6203,4.2702,7.8905
4263,Jesus Carralero Martin,3.2298,-0.0818,3.1479
4264,Jett Montgomery,-1.4574,0.7773,-0.6801
4265,Jevin Muniz,0.998,3.631,4.629
4266,Jevon Hill,1.8411,2.0263,3.8674
4267,Jevon Porter,2.6355,-1.4732,1.1624
4268,Jhamir Brickus,-0.8107,4.0533,3.2426
4269,Jhaylon Martinez,-0.3189,-0.9729,-1.2918
4270,Jhei-R Jones,1.0277,-0.0821,0.9456
4271,Jikari Johnson,0.5512,0.3525,0.9037
4272,Jimel Cofer,-0.4538,4.6999,4.2461
4273,Jimel Lane,-1.0177,-0.709,-1.7267
4274,Jimmie Williams,0.2199,4.3199,4.5397
4275,Jimmy Ball,0.201,-0.1445,0.0565
4276,Jimmy Bell,4.5797,1.3196,5.8993
4277,Jimmy Clark,5.1046,0.8985,6.003
4278,Jimmy Nichols,0.8967,0.1007,0.9973
4279,Jimmy Oladokun,3.344,-0.403,2.941
4280,Jinup Dobuol,1.844,-0.3638,1.4802
4281,Jinwoo Kim,2.0885,2.4592,4.5477
4282,Jizzle James,3.3911,4.232,7.6231
4283,Jlynn Counter,-0.0393,1.4297,1.3904
4284,Jo Valrie,2.8026,2.8099,5.6125
4285,Jo Van Buggenhout,-2.1392,-0.5303,-2.6695
4286,Jo'el Emanuel,0.9029,2.2931,3.1959
4287,JoJo Fullwood,0.1691,-1.327,-1.158
4288,JoJo Moore,-0.3682,2.7133,2.3451
4289,JoJo Wallace,-0.7635,0.2987,-0.4648
4290,Joah Chappelle,-1.0062,0.2785,-0.7278
4291,Joao Das Chagas,0.1061,-0.4264,-0.3203
4292,Joaquim ArauzMoore,0.9759,-0.1977,0.7782
4293,Jocobi Hendricks,0.9183,3.2552,4.1735
4294,Joe Anderson,-0.0243,7.6777,7.6533
4295,Joe Bamisile,4.815,2.1644,6.9795
4296,Joe Charles,2.8691,4.0159,6.885
4297,Joe Few,-2.3063,-0.5016,-2.8079
4298,Joe French,-1.8206,-0.3345,-2.1551
4299,Joe Ganton,0.5606,0.1339,0.6945
4300,Joe Hurlburt,1.4431,-1.5173,-0.0742
4301,Joe Jones,-0.0866,-0.0891,-0.1757
4302,Joe Manning,1.0902,0.2895,1.3797
4303,Joe Munden,0.3542,0.2422,0.5965
4304,Joe Nugent,-2.0527,3.9163,1.8636
4305,Joe Octave,-3.4292,-0.3122,-3.7415
4306,Joe Ostrowsky,5.0504,-0.362,4.6883
4307,Joe Palmer,1.103,2.0973,3.2003
4308,Joe Petrakis,1.9018,-1.9364,-0.0346
4309,Joe Pridgen,0.6584,2.7568,3.4152
4310,Joe Sayler,-1.0643,2.4659,1.4016
4311,Joe Sedora,0.3228,-0.2762,0.0466
4312,Joe Spinelli,-2.8851,-0.8645,-3.7496
4313,Joe Toussaint,4.2135,2.4379,6.6514
4314,Joe Vick,-0.263,-0.5046,-0.7676
4315,Joel Armotrading,2.2513,0.5334,2.7847
4316,Joel Brown,1.6812,1.7326,3.4138
4317,Joel Foxwell,0.6122,3.5772,4.1894
4318,Joel Scott,4.2553,2.8709,7.1263
4319,Joel Soriano,2.7152,3.9673,6.6825
4320,Joey Brown,0.1519,-2.6487,-2.4969
4321,Joey Chammaa,-4.9732,1.072,-3.9012
4322,Joey Hart,2.4245,1.0083,3.4328
4323,Joey Kahn,0.9449,0.5543,1.4992
4324,Joey Madimba,-1.5746,0.4204,-1.1542
4325,Joey Matteoni,0.0363,0.4722,0.5086
4326,Joey Reilly,0.3902,2.9256,3.3158
4327,Joey Scarpitti,-1.2038,-1.0538,-2.2577
4328,Johan Munch,1.0288,-1.4644,-0.4356
4329,Johan Nziemi,1.6198,1.1398,2.7596
4330,Johann Grunloh,2.6005,4.0491,6.6496
4331,Johannes Kirsipuu,-1.1355,-0.8103,-1.9457
4332,John Adams,-2.111,0.7081,-1.4029
4333,John Berbano,-0.7096,-0.6285,-1.3381
4334,John Blackwell,4.2292,9.0643,13.2935
4335,John Bol,1.9203,3.7277,5.648
4336,John Broom,1.1567,3.0961,4.2529
4337,John Buggs,0.1602,4.3883,4.5485
4338,John Camden,1.7329,8.525,10.2579
4339,John Christofilis,2.0804,2.1543,4.2346
4340,John Clemmons,0.9165,0.9942,1.9108
4341,John Egbuta,-2.0827,-1.3231,-3.4059
4342,John Hardy,0.0611,-1.3621,-1.301
4343,John Holbrook,-0.0737,1.1604,1.0867
4344,John Hugley,1.1826,0.596,1.7786
4345,John Kelly,-1.7201,-1.3556,-3.0757
4346,John Laboy,0.3414,0.017,0.3584
4347,John Lovelace,0.2923,2.4856,2.778
4348,John McCrear,0.7932,-0.3733,0.4199
4349,John McGriff,1.4885,0.4446,1.9331
4350,John Mikey Square,1.1709,1.6902,2.8611
4351,John Miller,-0.6439,0.0559,-0.588
4352,John Mobley,1.0061,7.6155,8.6215
4353,John Newman,2.4276,2.4351,4.8627
4354,John Nowland,-0.3918,-0.2392,-0.631
4355,John Olmsted,0.3075,1.1098,1.4173
4356,John Poulakidas,0.7156,8.0964,8.812
4357,John Seay-Oliver,0.3798,0.1966,0.5764
4358,John Shannon,-0.4654,0.6296,0.1642
4359,John Shanu,0.5206,-1.1301,-0.6095
4360,John Shea,0.273,0.154,0.4269
4361,John Simcoe,-0.3817,-0.4012,-0.7829
4362,John Squire,-1.0312,-1.4694,-2.5006
4363,John Tonje,3.9427,2.7109,6.6536
4364,John Ukomadu,1.0878,-1.1314,-0.0436
4365,John Wade,0.648,-0.3568,0.2912
4366,John-Michael Mulloy,-0.3572,0.0877,-0.2695
4367,John-Michael Wright,0.0958,0.597,0.6928
4368,John-Paul Ricks,-1.5799,1.6709,0.0911
4369,Johnathan DeJurnett,2.6902,-0.7355,1.9547
4370,Johnathan Lawson,-0.5841,-1.75,-2.334
4371,Johnathan Massie,1.14,2.194,3.334
4372,Johnathan Pace,-1.0295,-0.4689,-1.4984
4373,Johnell Davis,4.9844,5.6606,10.6451
4374,Johni Broome,5.1479,6.9851,12.133
4375,Johnnie Walter,1.8594,0.0522,1.9116
4376,Johnny Furphy,1.8529,3.1188,4.9716
4377,Johnny Kinziger,2.555,4.1997,6.7546
4378,Johnny O'Neil,1.2143,1.1773,2.3916
4379,Johnny Radford,2.0675,2.0972,4.1647
4380,Johnny Semany,0.1624,0.6504,0.8128
4381,Jojo Anderson,-0.4144,2.6287,2.2143
4382,Jojo McIver,0.6498,0.1782,0.828
4383,Jojo Murphy,2.2809,-0.2494,2.0315
4384,Jon Brantley,2.4365,-2.6115,-0.175
4385,Jon Carroll,-1.4167,5.1171,3.7004
4386,Jon Coleman,-0.0515,0.2568,0.2053
4387,Jon Dos Anjos,-0.4924,-0.3719,-0.8642
4388,Jon Kazor,0.0076,0.0864,0.094
4389,Jon Mani,3.6949,2.8368,6.5317
4390,Jon Mekonnen,-0.4544,-0.1142,-0.5686
4391,Jon O'Neill,-0.8206,1.757,0.9364
4392,Jon Sanders,0.1679,1.646,1.8139
4393,Jonah Butler,2.2802,2.0303,4.3105
4394,Jonah Drezner,0.8918,1.9111,2.8029
4395,Jonah Goorin,-0.0928,-0.0819,-0.1747
4396,Jonah Hinton,1.3325,-0.4257,0.9068
4397,Jonah Long,-0.3094,-1.0897,-1.3991
4398,Jonah Lucas,-0.1926,-2.2065,-2.3991
4399,Jonah Pierce,-0.7394,-0.9595,-1.6988
4400,Jonas Aidoo,3.6522,1.4318,5.084
4401,Jonas Sirtautas,-1.5282,0.3863,-1.1419
4402,Jonathan Aku,1.021,-2.8292,-1.8082
4403,Jonathan Alexandre,-0.0056,-0.098,-0.1036
4404,Jonathan Ammori,0.545,0.7333,1.2783
4405,Jonathan Aybar,2.6645,-0.8878,1.7767
4406,Jonathan Beagle,4.9284,0.6646,5.5931
4407,Jonathan Cisse,-0.7975,1.5493,0.7518
4408,Jonathan Dunn,-2.8288,-4.2754,-7.1041
4409,Jonathan Griman,2.9223,-1.7501,1.1722
4410,Jonathan Kanyanga,2.002,1.0628,3.0649
4411,Jonathan Mogbo,3.5012,5.5169,9.018
4412,Jonathan Nash,0.3052,-0.0962,0.2091
4413,Jonathan Noudjihidi,0.5246,0.1639,0.6885
4414,Jonathan Ogunfuye,0.0301,-0.3544,-0.3244
4415,Jonathan Pierre,1.25,1.9903,3.2403
4416,Jonathan Powell,3.1187,1.5793,4.6979
4417,Jonathan Tchamwa Tchatchoua,0.8563,2.4889,3.3452
4418,Jonnivius Smith,1.9954,3.9334,5.9288
4419,Jordan Atkins,0.1617,0.7038,0.8656
4420,Jordan Battle,0.9949,1.1006,2.0954
4421,Jordan Brathwaite,0.8082,4.4717,5.2798
4422,Jordan Brinson,1.8954,-0.2178,1.6776
4423,Jordan Burks,-1.7977,4.7623,2.9646
4424,Jordan Butler,1.3757,1.572,2.9476
4425,Jordan Chatman,-1.3624,0.5633,-0.7991
4426,Jordan Clayton,2.7263,0.9625,3.6888
4427,Jordan Crawford,0.2189,0.9967,1.2156
4428,Jordan Davis,-0.2987,-1.8734,-2.1721
4429,Jordan Derkack,2.3905,2.2024,4.5929
4430,Jordan Dingle,2.8904,5.5975,8.4879
4431,Jordan Fisher,1.4419,-0.3004,1.1415
4432,Jordan Frison,0.3093,0.9639,1.2732
4433,Jordan Gabriel,1.1992,0.7392,1.9384
