,player,DRAPM,ORAPM,Total_RAPM
4528,Josh Clark,0.5058,0.4689,0.9747
4529,Josh Cohen,0.2486,4.4994,4.7479
4530,Josh Corbin,-3.0521,3.3337,0.2816
4531,Josh Davis,-0.2748,-0.2812,-0.556
4532,Josh Dilling,-2.482,4.1929,1.7109
4533,Josh Dix,-1.1286,7.8415,6.713
4534,Josh Dixon,-5.3216,1.3619,-3.9597
4535,Josh Earley,-3.5387,1.306,-2.2327
4536,Josh Farmer,0.1281,-4.3026,-4.1745
4537,Josh Fulton,-0.8149,-1.6163,-2.4312
4538,Josh Furst,0.2427,-0.2783,-0.0355
4539,Josh Gatete,-1.2195,-0.6806,-1.9
4540,Josh Gray,2.6336,1.9125,4.546
4541,Josh Harris,-3.1303,3.5521,0.4218
4542,Josh Hayes,-1.7031,2.038,0.3349
4543,Josh Hecht,-0.9246,-4.3131,-5.2378
4544,Josh Hill,-2.6055,-1.5931,-4.1986
4545,Josh Hines,0.3722,0.6824,1.0545
4546,Josh Holloway,-0.1897,4.6354,4.4457
4547,Josh Hubbard,-1.1455,10.2229,9.0773
4548,Josh Ibukunoluwa,-0.9195,1.3722,0.4527
4549,Josh Ijeh,-1.9786,0.0679,-1.9107
4550,Josh Jones,0.5255,1.6962,2.2217
4551,Josh Kunen,1.0756,-2.8442,-1.7686
4552,Josh Lee,-1.3107,1.3687,0.058
4553,Josh Massey,-3.8415,1.1804,-2.661
4554,Josh Meo,-2.6355,0.2463,-2.3892
4555,Josh Michigan,-0.349,-0.7018,-1.0507
4556,Josh Mitchell,-0.1315,-1.9477,-2.0791
4557,Josh Morgan,-3.1024,0.4158,-2.6865
4558,Josh Nickelberry,-0.3527,-1.9666,-2.3193
4559,Josh Odunowo,-2.351,4.3479,1.9969
4560,Josh Oduro,3.2227,5.8637,9.0864
4561,Josh Ogundele,-0.9149,1.5488,0.6338
4562,Josh Ojianwuna,2.1025,5.0584,7.161
4563,Josh Omojafo,-0.1742,2.5072,2.333
4564,Josh Ozabor,-1.3543,-0.2689,-1.6232
4565,Josh Pascarelli,-1.5844,3.2465,1.6621
4566,Josh Pickett,-2.9512,0.0464,-2.9048
4567,Josh Pierre-Louis,-1.6319,2.8416,1.2097
4568,Josh Reed,-0.4227,4.2992,3.8765
4569,Josh Rivera,-1.382,1.4112,0.0292
4570,Josh Scovens,-2.921,6.8815,3.9605
4571,Josh Smith,-2.6547,4.3546,1.6999
4572,Josh Taylor,-2.393,-0.1839,-2.5769
4573,Josh Thomas,-1.159,-1.4044,-2.5634
4574,Josh Townley-Thomas,-0.412,-0.5091,-0.9211
4575,Josh Uduje,-0.9742,4.9527,3.9786
4576,Josh Vazquez,1.8107,3.999,5.8097
4577,Josh Ward,-0.5968,4.2594,3.6626
4578,Joshua Aaron Reaves,0.6827,0.5383,1.221
4579,Joshua Beadle,-0.8627,2.7462,1.8835
4580,Joshua Bonga,-0.9379,-0.3884,-1.3263
4581,Joshua Dalton,-1.9424,0.7838,-1.1585
4582,Joshua DeCady,0.3004,1.5822,1.8826
4583,Joshua Dent,0.9906,6.4634,7.454
4584,Joshua Eli,-1.8717,-0.541,-2.4126
4585,Joshua Hughes,-2.612,2.8163,0.2043
4586,Joshua Hughley,-0.5879,-0.0625,-0.6503
4587,Joshua Ingram,-1.2449,3.2608,2.0158
4588,Joshua Jefferson,4.2974,9.5093,13.8067
4589,Joshua Lewis,-1.7791,0.0495,-1.7296
4590,Joshua Lusane,-1.4757,0.7023,-0.7734
4591,Joshua Morgan,1.8226,1.6595,3.4821
4592,Joshua O'Garro,0.3164,7.1768,7.4932
4593,Joshua Ola-Joseph,-3.5154,0.9322,-2.5832
4594,Joshua Olaosebikan,0.0663,0.1748,0.241
4595,Joshua Reaves,-3.3505,2.3764,-0.9741
4596,Joshua Streit,-0.4911,1.9335,1.4423
4597,Joshua Strong,-2.1314,0.2368,-1.8946
4598,Joshua Wyche,0.1074,-3.6268,-3.5194
4599,Josiah Allick,1.6522,1.8234,3.4756
4600,Josiah Cunningham,-0.894,-1.4272,-2.3212
4601,Josiah Davis,-4.1948,3.1957,-0.9991
4602,Josiah Dotzler,0.0765,-0.9651,-0.8887
4603,Josiah Dunham,-2.7224,0.8353,-1.8871
4604,Josiah Francis,-0.874,-2.9951,-3.8691
4605,Josiah Fulcher,-0.852,-1.0841,-1.9361
4606,Josiah Hammons,-4.1137,3.5421,-0.5715
4607,Josiah Harris,-3.3942,5.1412,1.7469
4608,Josiah Lake,0.8725,5.66,6.5325
4609,Josiah LeGree,-1.6083,2.8268,1.2185
4610,Josiah Moore,-0.2446,0.0063,-0.2382
4611,Josiah Moseley,0.6931,1.621,2.3141
4612,Josiah Parker,-1.4453,2.5968,1.1514
4613,Josiah Sabino,-1.7058,0.2581,-1.4477
4614,Josiah Sanders,-2.1151,3.0863,0.9712
4615,Josiah Shackelford,-1.8959,3.5232,1.6273
4616,Josiah Shackleford,0.3003,-1.1955,-0.8952
4617,Josiah Strong,0.8569,1.8241,2.681
4618,Josiah-Jordan James,3.9468,4.8879,8.8347
4619,Joson Sanon,-2.0832,4.4535,2.3702
4620,Josue Gil-Silva,-0.0551,0.0226,-0.0324
4621,Josue Grullon,-3.1272,2.3209,-0.8063
4622,Joul Karram,-0.3769,0.4118,0.0349
4623,Jourdan Smith,-2.4637,1.0481,-1.4156
4624,Jovan Blacksher,-1.0266,3.5568,2.5302
4625,Jovan Jester,0.9998,1.1581,2.1579
4626,Jovan Milicevic,-2.6256,6.2023,3.5767
4627,Jovan Ristic,-0.5218,-0.4223,-0.9441
4628,Jovan Stulic,-0.4678,0.9133,0.4455
4629,Jovon McClanahan,-0.3036,-0.6799,-0.9835
4630,Jovone Cater,-0.0813,-0.7523,-0.8336
4631,Joy Ighovodja,1.0488,-0.3678,0.681
4632,Juan Cranford,-3.0412,4.8268,1.7856
4633,Juan Munoz,-0.8841,5.4708,4.5867
4634,Juan Reyna,-1.5151,0.2409,-1.2742
4635,Juanse Gorosito,-2.3352,4.4834,2.1482
4636,Judah Brown,-2.8599,0.0498,-2.81
4637,Judah Mintz,1.1674,5.1975,6.3649
4638,Jude Harris,-1.1603,-1.1262,-2.2865
4639,Judson Bjornstad,-3.8019,-2.5639,-6.3658
4640,Judson Martindale,-3.945,0.7796,-3.1654
4641,Juhlawnei Stone,-0.3211,-0.4527,-0.7738
4642,Juju Ramirez,-1.1218,-0.7655,-1.8873
4643,Juke Harris,-0.2751,6.5081,6.233
4644,Julen Iturbe,-2.4672,0.2599,-2.2074
4645,Julian Bowie,0.8502,1.1044,1.9546
4646,Julian Brown,-1.1327,1.8931,0.7604
4647,Julian Clarke,-1.0617,-4.4399,-5.5016
4648,Julian Gabbidon,-0.0972,-0.0533,-0.1505
4649,Julian Hammond,0.8609,3.4866,4.3475
4650,Julian Larry,1.5441,5.0882,6.6323
4651,Julian Lewis,-0.2471,-0.6181,-0.8652
4652,Julian Lual,-0.4932,1.133,0.6397
4653,Julian Mackey,-5.6731,4.5385,-1.1346
4654,Julian Margrave,-1.6947,4.0816,2.3869
4655,Julian Reese,3.7966,4.3514,8.148
4656,Julian Rishwain,2.5581,2.5852,5.1433
4657,Julian Roper,3.6647,-0.3338,3.3308
4658,Julian Scott,-0.6935,0.9361,0.2426
4659,Julian Steinfeld,-0.1207,-0.053,-0.1737
4660,Julian Vaughns,-2.318,0.3178,-2.0002
4661,Julien Soumaoro,-3.1854,3.434,0.2486
4662,Julien Wooden,-0.1048,4.6267,4.5219
4663,Julius Ellerbe,-4.7649,-0.7493,-5.5141
4664,Julius Halaifonua,-0.9458,2.8459,1.9001
4665,Julius Mims,-1.731,3.5026,1.7716
4666,Julius Reese,0.0031,0.3463,0.3494
4667,Julius Rollins,-4.9391,2.3546,-2.5845
4668,Julius Thedford,-0.7848,5.0662,4.2814
4669,Jun Seok Yeo,-0.8641,-0.1019,-0.9661
4670,Junior Sileu,0.16,-0.0184,0.1415
4671,Junjie Wang,-0.3215,2.0076,1.6861
4672,Jurian Dixon,-0.5291,4.9581,4.429
4673,Jurica Zagorsak,0.0588,-0.0175,0.0412
4674,Jurrell Baldwin,0.0195,0.1518,0.1713
4675,Jusaun Holt,-2.7731,2.7178,-0.0553
4676,Juslin Bodo Bodo,1.4204,4.0975,5.5179
4677,Justas Stonkus,-0.4264,-2.6156,-3.042
4678,Justice Ajogbor,3.4558,0.5723,4.0281
4679,Justice Hill,-3.3638,3.7776,0.4138
4680,Justice Shoats,-2.8877,3.6077,0.72
4681,Justice Smith,-0.3094,0.2125,-0.0968
4682,Justice Williams,-5.1284,4.6835,-0.445
4683,Justin Abson,2.8165,3.0393,5.8558
4684,Justin Allen,-4.4608,5.0656,0.6048
4685,Justin Amadi,-0.6065,1.4253,0.8188
4686,Justin Anderson,-0.8739,0.2512,-0.6227
4687,Justin Archer,-1.1466,2.7686,1.6221
4688,Justin Bailey,0.3324,4.7574,5.0898
4689,Justin Begg,-1.0723,1.7284,0.6561
4690,Justin Bieker,-2.5795,2.1109,-0.4686
4691,Justin Bolis,0.0345,-0.7261,-0.6916
4692,Justin Bufford,1.0137,-0.3549,0.6588
4693,Justin Cross,-0.5811,-0.2176,-0.7987
4694,Justin DeGraaf,-2.2644,0.1256,-2.1388
4695,Justin Edwards,-1.9608,4.0291,2.0684
4696,Justin Graham,-0.4082,-0.3677,-0.7758
4697,Justin Harmon,0.105,4.8421,4.9471
4698,Justin Hawkins,-3.3999,0.4977,-2.9022
4699,Justin Hill,-1.574,2.6553,1.0813
4700,Justin Hinds,-1.5509,-2.7278,-4.2787
4701,Justin Hohn,-0.3275,2.7054,2.378
4702,Justin Houser,-1.0439,-0.884,-1.9279
4703,Justin Johnson,-2.3191,2.145,-0.1741
4704,Justin Kirby,-1.218,1.7875,0.5694
4705,Justin McBride,-1.9505,3.9277,1.9773
4706,Justin McKoy,-1.9518,5.756,3.8041
4707,Justin Menard,-1.6737,2.6076,0.934
4708,Justin Mitchell,0.398,0.8859,1.2839
4709,Justin Moore,-4.1977,2.3475,-1.8502
4710,Justin Morgan,2.2277,2.0675,4.2951
4711,Justin Mullins,1.2415,2.5267,3.7682
4712,Justin Neely,-3.515,6.2506,2.7356
4713,Justin Nimmer,-1.4189,0.4287,-0.9902
4714,Justin Page,-5.9836,0.3549,-5.6287
4715,Justin Pippen,1.6227,2.9706,4.5933
4716,Justin Ray,-1.6279,1.7753,0.1475
4717,Justin Redmond,-3.906,-1.1751,-5.081
4718,Justin Rochelin,0.7057,2.8456,3.5512
4719,Justin Taylor,-0.2762,0.7046,0.4284
4720,Justin Thomas,0.9024,2.326,3.2285
4721,Justin Vander Baan,1.3037,0.6606,1.9643
4722,Justin Webster,-1.7756,3.4582,1.6826
4723,Justin Williams,-1.9637,-0.862,-2.8257
4724,Justin Wilson,1.1336,1.8701,3.0037
4725,Justin Winston,-3.1256,0.0492,-3.0764
4726,Justin Wright,-3.1591,4.0424,0.8833
4727,Justus Jackson,-4.2786,1.0674,-3.2113
4728,Justus McNair,-1.4376,3.7706,2.3329
4729,Justyn Fernandez,-3.6472,2.8003,-0.8469
4730,Juwan Gary,2.4066,8.509,10.9156
4731,Juwan Maxey,-1.41,1.027,-0.383
4732,Juwan Perdue,1.3366,0.91,2.2466
4733,Jyare Davis,-0.0976,5.0928,4.9952
4734,Jyre McCloud,-1.7623,-0.1351,-1.8974
4735,K'Jei Parker,-4.8893,-0.2339,-5.1233
4736,K'mani Doughty,-0.8983,4.0761,3.1778
4737,KC Ibekwe,1.674,-1.2206,0.4535
4738,KC Ugwuakazi,1.0037,1.5843,2.5881
4739,KD Johnson,0.8186,0.9817,1.8003
4740,KJ Adams,3.342,4.9456,8.2875
4741,KJ Allen,-0.1616,3.933,3.7713
4742,KJ Cochran,-3.0668,2.6292,-0.4376
4743,KJ Cunningham,-1.9762,1.9419,-0.0344
4744,KJ Debrick,1.6868,1.4264,3.1131
4745,KJ Doucet,-1.3191,5.6133,4.2942
4746,KJ Greene,-1.3813,1.0063,-0.3751
4747,KJ Hymes,2.0815,-1.5884,0.4931
4748,KJ Jenkins,-3.1322,5.1529,2.0207
4749,KJ Johnson,-4.9328,1.4982,-3.4346
4750,KJ Keatts,-0.4005,-0.76,-1.1605
4751,KJ Lee,-1.6612,-0.1016,-1.7628
4752,KJ Lewis,1.6162,6.1749,7.791
4753,KJ Marshall,-0.9844,0.0444,-0.94
4754,KJ Martin,-1.2657,2.5272,1.2615
4755,KJ McClurg,-0.3611,2.0587,1.6976
4756,KJ Oduor,-0.2259,-3.6645,-3.8904
4757,KJ Satterfield,-0.1342,-0.1658,-0.3
4758,KJ Simpson,3.5764,9.3841,12.9605
4759,KJ Swain,-1.9931,-0.4117,-2.4049
4760,KJ Tenner,1.1296,0.0455,1.1751
4761,KJ Thomas,0.8016,-1.3289,-0.5273
4762,KJ Windham,3.2574,1.717,4.9743
4763,KJ Younger,-3.9232,3.3172,-0.6061
4764,KK Curry,-1.9339,0.144,-1.7899
4765,KK Robinson,0.2954,2.376,2.6715
4766,KT Raimey,-2.7964,3.0186,0.2222
4767,Kaan Yarkut,-0.0889,0.0135,-0.0754
4768,Kabeya Tshibangu,-1.724,0.0896,-1.6344
4769,Kachi Nzeh,-2.7174,-0.138,-2.8554
4770,Kacper Klaczek,-0.0701,4.5381,4.468
4771,Kadar Waller,-2.395,-1.9208,-4.3158
4772,Kadary Richmond,5.0793,6.5827,11.6619
4773,Kade Douglas,-2.6695,1.3629,-1.3066
4774,Kade Madsen,0.1233,0.6336,0.757
4775,Kade Rice,0.1506,0.0323,0.1829
4776,Kade Ruegsegger,-3.7747,1.4836,-2.2911
4777,Kade Unseld,-0.8977,-1.2198,-2.1174
4778,Kaden Brown,-4.7715,-2.6976,-7.4691
4779,Kaden Cooper,2.4604,2.5137,4.9741
4780,Kaden Gumbs,-1.8767,1.224,-0.6527
4781,Kaden Magwood,-1.303,1.743,0.4399
4782,Kaden Metheny,-2.3259,7.1762,4.8504
4783,Kaden Powers,-0.7197,1.4153,0.6956
4784,Kaden Rickard,-1.5694,-0.2878,-1.8573
4785,Kaden Stuckey,-1.8074,-3.2133,-5.0207
4786,Kadin Shedrick,1.6015,4.2187,5.8202
4787,Kadyn Betts,-1.3802,-1.2395,-2.6198
4788,Kael Combs,1.1547,2.9695,4.1243
4789,Kael Robinson,-0.9294,3.4888,2.5594
4790,Kaelin Thomas,-1.1046,-0.6182,-1.7229
4791,Kahlil Singleton,-3.9215,3.9338,0.0123
4792,Kahmare Holmes,-2.4738,3.9715,1.4977
4793,Kai Burdick,-2.1261,1.9222,-0.2039
4794,Kai Johnson,-0.4367,4.3482,3.9116
4795,Kai Rogers,-0.9415,0.0215,-0.92
4796,Kai Shinholster,0.5433,-1.2704,-0.7271
4797,Kai Spears,-0.4163,0.7506,0.3344
4798,Kai Yu,-1.078,-1.0131,-2.0911
4799,Kaia Berridge,-1.3678,-2.6054,-3.9732
4800,Kaia Isaac,-0.9772,2.0638,1.0866
4801,Kaiden Space,-0.9628,-1.9097,-2.8725
4802,Kaiden White,-0.6583,-1.9487,-2.607
4803,Kaidon Rayfield,-0.4034,-1.1442,-1.5476
4804,Kailon Nicholls,-1.9485,-4.3816,-6.3301
4805,Kaine McColley,-2.2303,-0.1221,-2.3524
4806,Kaiyem Cleary,-1.2673,2.7102,1.4429
4807,Kajus Kublickas,-1.2295,-1.6964,-2.9259
4808,Kaleb Banks,-1.5509,2.8714,1.3204
4809,Kaleb Brown,-1.8252,-1.23,-3.0552
4810,Kaleb Glenn,-1.3209,1.5819,0.2609
4811,Kaleb Higgins,-1.3955,4.785,3.3894
4812,Kaleb Jenkins,-1.2232,-1.9994,-3.2226
4813,Kaleb Lowery,0.2522,4.677,4.9292
4814,Kaleb McCloud,-0.092,0.0149,-0.0772
4815,Kaleb Scott,-1.3337,-1.6272,-2.9609
4816,Kaleb Smith,-3.2481,-0.826,-4.074
4817,Kaleb Spencer,-0.6566,1.3456,0.689
4818,Kaleb Stewart,-7.4392,4.0723,-3.3669
4819,Kaleb Thornton,0.1592,-0.4734,-0.3142
4820,Kaleb Washington,-1.7545,-2.9596,-4.7141
4821,Kalen Etzler,-0.2484,-0.3975,-0.6459
4822,Kalen Garry,-2.1112,4.5286,2.4174
4823,Kalen Williams,-3.5859,3.417,-0.1689
4824,Kalib Boone,2.0632,3.3878,5.4511
4825,Kalib Clinton,0.3848,-3.6503,-3.2655
4826,Kalib LaCount,-0.1684,-0.1298,-0.2981
4827,Kalib Mathews,-4.0736,3.1595,-0.9141
4828,Kalifa Sakho,0.6003,2.2832,2.8836
4829,Kalil Camara,-1.1428,1.375,0.2323
4830,Kalil Thomas,-0.9249,3.9226,2.9977
4831,Kalu Anya,0.1371,0.8609,0.998
4832,Kam Burton,-3.0357,4.2932,1.2574
4833,Kam Craft,-4.0831,4.2076,0.1244
4834,Kam Farris,-3.6818,0.1118,-3.5699
4835,Kam Johnson,-0.7511,0.5646,-0.1866
4836,Kam Jones,3.0963,11.4222,14.5185
4837,Kam Martin,-4.5139,2.0757,-2.4382
4838,Kam O'Connor,-1.2066,-1.633,-2.8396
4839,Kam Parker,0.9503,-0.312,0.6383
4840,Kam Roberts,-1.0168,-2.2824,-3.2992
4841,Kam Sanders,-3.0937,1.5371,-1.5566
4842,Kam Summers,-1.75,-0.7715,-2.5215
4843,Kam Williams,1.7073,5.6858,7.3931
4844,Kam Woods,-2.6009,2.2172,-0.3837
4845,Kamar Robertson,-0.4078,-1.4232,-1.8309
4846,Kamari Jones,-3.7096,0.3166,-3.3931
4847,Kamari Lands,-2.3243,3.7646,1.4403
4848,Kamari McGee,4.0252,4.1786,8.2038
4849,Kamdyn Curfman,-3.4354,-0.7221,-4.1575
4850,Kameren Wright,0.349,0.9241,1.2732
4851,Kameron Foman,2.3602,-0.549,1.8112
4852,Kameron Hobbs,-3.7925,3.9416,0.1491
4853,Kameron Johnson,-3.1592,0.7863,-2.3729
4854,Kameron Mayhan,-4.6434,-3.7186,-8.362
4855,Kameron Taylor,-1.9582,3.873,1.9148
4856,Kameron Tinsley,-3.515,1.152,-2.363
4857,Kameryn Mitchell,-0.7618,-0.8831,-1.6449
4858,Kamrin Oriol,-6.1228,4.7468,-1.376
4859,Kamryn Thomas,-1.4659,3.4585,1.9926
4860,Kanaan Carlyle,-1.0343,2.3981,1.3638
4861,Kane Milling,-0.8973,3.0162,2.1189
4862,Kani Topuz,-0.524,-0.7109,-1.2349
4863,Kanon Catchings,0.2359,5.635,5.8708
4864,Kanon Gipson,0.0296,-0.0719,-0.0423
4865,Kany Tchanda,-1.3672,-2.5389,-3.906
4866,Kanye Clary,-1.3539,6.1115,4.7577
4867,Kanye Jones,-2.6472,-2.3131,-4.9602
4868,Kaosi Ezeagu,-3.2745,1.4895,-1.7851
4869,Kareem Rozier,-0.0052,3.1103,3.1051
4870,Kareem Stagg,0.5937,2.5835,3.1772
4871,Kareem Thomas,-3.1494,2.0957,-1.0536
4872,Kareem Thompson,-0.7207,1.3696,0.6489
4873,Kareem Watkins,-0.1181,-0.4145,-0.5326
4874,Kareem Watson,-2.818,-1.1715,-3.9895
4875,Karim Elgizawy,-0.9751,-1.9617,-2.9368
4876,Kario Oquendo,-0.9858,3.7966,2.8109
4877,Karl Jones,1.4324,-0.43,1.0023
4878,Karl Poom,-2.7248,3.0339,0.3092
4879,Karlin Hardy,-2.3376,-0.3722,-2.7098
4880,Karmani Gregory,-4.6504,1.7669,-2.8834
4881,Karmello Branch,-6.025,-0.2469,-6.2719
4882,Karon Boyd,1.8861,3.0964,4.9825
4883,Karris Bilal,-1.8467,-1.1297,-2.9763
4884,Karson Ouse,-0.9452,-1.8974,-2.8426
4885,Karson Templin,1.3185,5.4561,6.7747
4886,Karter Knox,1.6311,4.6193,6.2503
4887,Karyiek Dixon,-1.6921,0.7184,-0.9737
4888,Kase Wynott,-2.0284,-1.7462,-3.7746
4889,Kasean Pryor,3.917,3.9432,7.8602
4890,Kaseem Watson,-3.4284,5.1395,1.7111
4891,Kasen Carpenter,-0.822,-0.1519,-0.9739
4892,Kasen Harrison,-0.7052,5.4946,4.7895
4893,Kasen Jennings,-1.2848,1.1749,-0.1099
4894,Kash Polk,-0.3199,-0.0836,-0.4036
4895,Kasheem Grady,-2.7691,1.7457,-1.0234
4896,Kashie Natt,0.8245,6.5974,7.4219
4897,Kaspar Sepp,-3.8094,-0.4513,-4.2607
4898,Kasparas Jakucionis,1.5916,5.4507,7.0423
4899,Kavien Jones,-2.7255,0.3593,-2.3663
4900,Kavion McClain,-2.7901,4.1602,1.3702
4901,Kavon Bradford,-1.7264,-2.2336,-3.96
4902,Kayde Dotson,-3.8361,3.2764,-0.5597
4903,Kayden Carter,-2.027,0.3085,-1.7185
4904,Kayden Edwards,-1.0703,-0.1856,-1.2559
4905,Kayden Fish,-1.2261,-2.1869,-3.413
4906,Kayden Mingo,-2.901,4.2894,1.3885
4907,Kayden Nation,-0.7788,0.1962,-0.5826
4908,Kaylan Makan,-0.0351,-0.0771,-0.1122
4909,Kayvaun Mulready,0.2986,1.627,1.9256
4910,KeShawn Murphy,-0.3869,6.1995,5.8126
4911,Kean Webb,-2.0817,0.2131,-1.8685
4912,Keanu Dawes,-1.7791,5.9572,4.178
4913,Keaston Willis,-3.455,3.6858,0.2308
4914,Keaton Dukes,-0.3489,-0.6967,-1.0455
4915,Keaton Frisch,0.0107,0.0675,0.0782
4916,Keaton Kutcher,-0.167,-0.5439,-0.7109
4917,Keaton Norris,-0.994,2.3233,1.3293
4918,Keaton Wagler,1.6495,11.9163,13.5658
4919,Keba Keita,2.7704,5.5166,8.287
4920,Kebba Njie,2.9023,-0.1033,2.799
4921,Kedrick Green,-2.2288,-2.4582,-4.687
4922,Keean Lloyd,-0.3134,0.1306,-0.1828
4923,Keegan Harvey,-4.4018,0.8831,-3.5187
4924,Keegan Records,0.3941,2.5671,2.9611
4925,Keegan Rowell,-0.1898,0.2937,0.1039
4926,Keegan Van Kauwenberg,-1.1223,0.26,-0.8623
4927,Keelan Steele,-1.7469,-1.3221,-3.0689
4928,Keenan Bey,-1.5164,-2.183,-3.6994
4929,Keenan Emmanuel,-1.2416,-0.6641,-1.9056
4930,Keenan Fitzmorris,-1.5051,3.0845,1.5794
4931,Keenan Garner,-3.7236,1.6374,-2.0862
4932,Keenan Wilkins,-3.6544,-1.9511,-5.6056
4933,Keenon Cole,-4.8414,1.9935,-2.8479
4934,Keeshawn Barthelemy,1.5981,7.0235,8.6217
4935,Keeshawn Kellman,-0.9447,4.3428,3.3981
4936,Keeyan Itejere,0.7885,1.0939,1.8824
4937,Kehlin Farooq,1.3237,0.1623,1.4861
4938,Keijuan Johnson,0.6893,-2.3756,-1.6863
4939,Keion Brooks,-0.6137,9.4147,8.801
4940,Keionte Cornelius,-5.7251,1.706,-4.0191
4941,Keisei Tominaga,0.6882,5.6494,6.3376
4942,Keishawn Davidson,-3.0643,-0.4964,-3.5607
4943,Keishon Porter,-3.1825,1.9582,-1.2243
4944,Keitenn Bristow,0.9862,-1.2705,-0.2843
4945,Keith Haymon,-2.807,0.0726,-2.7344
4946,Keith Higgins,-0.6057,4.9049,4.2993
4947,Keith Lamar,-2.3492,-2.9555,-5.3047
4948,Keith McKnight,-1.2,2.3101,1.1101
4949,Keith Palek,-2.176,4.2888,2.1128
4950,Keith Richard,-5.8608,-2.4991,-8.3599
4951,Keith Robbins,-1.9807,0.1867,-1.7941
4952,Keiveon Hunt,1.1083,-0.4996,0.6087
4953,Kel'el Ware,2.7112,6.1505,8.8617
4954,Kelcy Phipps,1.3129,-1.2694,0.0435
4955,Kelechi Okworogwo,-1.5526,2.1548,0.6022
4956,Keli Leaupepe,1.3401,0.7479,2.0879
4957,Kellan Boylan,-0.6133,-0.3696,-0.9829
4958,Kellan Lewis,-1.0578,-0.3442,-1.402
4959,Kellen Amos,-1.23,2.4628,1.2328
4960,Kellen Hampton,-0.0112,-0.0699,-0.0811
4961,Kellen Pickett,-0.0682,3.4856,3.4174
4962,Kellen Thames,0.1883,4.3857,4.5739
4963,Kellen Tynes,3.3531,1.5806,4.9338
4964,Kellen Welch,-0.236,-0.3393,-0.5753
4965,Keller Boothby,-0.9581,4.8657,3.9076
4966,Kelson Gebbers,-0.5226,-0.9183,-1.441
4967,Kelton Talford,-3.3669,7.4765,4.1096
4968,Kelton Williams,-0.8653,-0.9305,-1.7958
4969,Kelvin Odih,-0.3856,-0.5754,-0.961
4970,Ken Evans,-1.8144,2.3843,0.5698
4971,Kenan Blackshear,3.5714,4.7815,8.353
4972,Kenan Parrish,-0.2945,-1.4989,-1.7935
4973,Kendal Coleman,-2.7278,2.6034,-0.1243
4974,Kendal Parker,-2.9658,-0.4326,-3.3984
4975,Kendall Blue,-1.7909,4.03,2.2391
4976,Kendall Campbell,-2.3593,-3.2471,-5.6065
4977,Kendall Hailey,0.3014,-5.1325,-4.8311
4978,Kendall Lewis,0.0509,0.6926,0.7435
4979,Kendall Munson,0.4537,0.8274,1.2811
4980,Kendall Taylor,-1.4008,-3.0341,-4.4349
4981,Kendell Cave,-0.1557,-0.0966,-0.2523
4982,Kendrick De Luna,-1.7589,-3.4693,-5.2282
4983,Kendyl Sanders,-1.4181,1.7139,0.2958
4984,Kennard Davis,-1.8732,4.6298,2.7566
4985,Kennedy Brown,-0.8119,-0.596,-1.4079
4986,Kenneth Nwuba,1.1232,-1.7789,-0.6557
4987,Kenny Foster,-0.6403,-0.3019,-0.9423
4988,Kenny Hunter,-1.3723,-1.6334,-3.0057
4989,Kenny Noland,-2.9137,7.1656,4.2518
4990,Kenny Pohto,0.8213,3.0402,3.8616
4991,Kenny Strawbridge,-1.1141,1.0963,-0.0178
4992,Kenny White,-1.5216,2.6972,1.1755
4993,Kent Jackson,-3.5895,0.3302,-3.2593
4994,Kentrell Garnett,-2.7118,2.469,-0.2428
4995,Kentrell Pullian,-0.3858,4.7843,4.3986
4996,Kenyon Aguino,0.3163,1.951,2.2674
4997,Kenyon Giles,-1.3012,7.5013,6.2001
4998,Kenyon Goodin,-4.9562,4.2358,-0.7204
4999,Keon Ambrose-Hylton,1.8697,5.1681,7.0378
5000,Keon Thompson,-1.4226,2.3582,0.9355
5001,Keonte Jones,3.745,4.0779,7.8229
5002,Keonte Kennedy,0.773,1.0429,1.8159
5003,Kerem Konan,-0.4136,1.1727,0.7591
5004,Kernan Bundy,1.7369,-1.3153,0.4216
5005,Kerr Kriisa,-1.4031,1.8929,0.4899
5006,Kerrington Kiel,-0.1117,-1.153,-1.2647
5007,Kerwin Prince,-0.1889,0.0644,-0.1245
5008,Kerwin Walton,-1.6594,5.843,4.1837
5009,Kesean Shillingford,-0.2886,-1.2979,-1.5865
5010,Keshad Johnson,1.9978,5.3012,7.2991
5011,Keshaun Saunders,-1.7345,-1.5188,-3.2533
5012,Keshawn Brown,-0.3217,-0.139,-0.4607
5013,Keshawn Fisher,0.0804,0.4013,0.4816
5014,Keshawn McNeill,-0.0815,-0.2522,-0.3336
5015,Keshawn Williams,-0.6147,-1.4979,-2.1126
5016,Keshon Gilbert,4.4105,4.0311,8.4416
5017,Ketron Shaw,-4.72,2.5277,-2.1923
5018,Kevair Kennedy,-1.1215,3.374,2.2525
5019,Kevin Anthony,-1.3534,-1.4225,-2.7759
5020,Kevin Carney,-0.3452,-1.4837,-1.8289
5021,Kevin Cross,-1.499,5.7507,4.2517
5022,Kevin Dunn,-0.4491,-0.3862,-0.8353
5023,Kevin Easley,-1.442,1.3832,-0.0588
5024,Kevin Firle,-0.215,-0.0546,-0.2696
5025,Kevin Gad,-0.0774,2.3596,2.2821
5026,Kevin Kalu,-0.0462,-1.8865,-1.9326
5027,Kevin Kearney,-2.3001,-0.3604,-2.6605
