,player,DRAPM,ORAPM,Total_RAPM,team
421,Caliyah DeVillasee,-4.3562,8.6333,4.2771,Cincinnati
422,Callie Levin,-0.1527,1.7294,1.5766,Iowa
423,Callin Hake,1.0342,4.8671,5.9013,Nebraska
424,Cam Rust,-0.7311,-0.9575,-1.6885,Seton Hall
425,Camdyn Nelson,-1.0968,-1.0623,-2.1591,Syracuse
426,Cameron McNamara,0.0141,1.0563,1.0704,North Ala.
427,Cameron Thomas,-3.3066,6.4288,3.1222,Stetson
428,Camille Jackson,-2.4514,-0.4927,-2.9441,Florida A&M
429,Camille Wiley,-1.8858,-2.5508,-4.4365,LIU
430,Camryn Fauria,-1.7035,-1.7605,-3.464,New Hampshire
431,Camryn O'Neil,-3.4826,-3.2994,-6.782,Jackson State
432,Camryn Register,0.1003,0.0821,0.1824,Samford
433,Camryn Tade,0.4926,7.5367,8.0293,Army West Point
434,Candace Kpetikou,0.3492,-1.1842,-0.8351,Miami (FL)
435,Candela Garcia-Escribano,-1.5684,0.9615,-0.6069,Stetson
436,Candy Edokpaigbe,-0.4506,4.4069,3.9562,San Francisco
437,Carla Baguda,0.0449,1.3627,1.4076,Samford
438,Carla Brito,1.2702,4.0688,5.339,South Fla.
439,Carla Celaya,0.5333,-1.8016,-1.2683,Northwestern State
440,Carla Ramirez,0.0953,-0.3805,-0.2851,Central Ark.
441,Carla Subirats,-0.7207,-1.8246,-2.5453,UMass Lowell
442,Carla Viegas,-0.803,3.1215,2.3185,Pittsburgh
443,Carleigh Wenzel,-0.3631,6.0701,5.7069,Virginia Tech
444,Carletta Bennett,0.2636,1.7798,2.0434,Binghamton
445,Carley Barrett,-0.0127,-0.0444,-0.0571,Purdue
446,Carley Hamilton,-1.0224,-3.5158,-4.5382,McNeese
447,Carly Amborn,-0.8564,1.9023,1.0459,Stanford
448,Carly Bryant,-5.2904,-3.0961,-8.3865,Bellarmine
449,Carly Heidger,-1.0192,3.4665,2.4474,LMU (CA)
450,Carmaya Bowman,-0.4731,3.0419,2.5689,Jacksonville
451,Carmela Nunez,0.2025,-3.9742,-3.7718,LIU
452,Carmen Kweti,1.9728,0.3741,2.3469,Norfolk State
453,Carmen Richardson,0.7464,0.2001,0.9465,ETSU
454,Carmen Yanez,-3.0145,-0.1451,-3.1596,UMBC
455,Carolina Williams,-1.1892,-2.5565,-3.7457,New Hampshire
456,Caroline Adams,-0.3482,-0.0677,-0.4159,Nicholls
457,Caroline Dotsey,-1.5997,0.7669,-0.8328,Butler
458,Caroline Ducharme,0.2699,2.2986,2.5685,UConn
459,Caroline Lau,-4.7577,6.3045,1.5468,Northwestern
460,Caroline Thiel,-1.2851,0.8993,-0.3858,Charlotte
461,Carter McCray,1.4359,4.6778,6.1137,West Virginia
462,Carys Baker,-0.0327,8.751,8.7184,Virginia Tech
463,Casey Harter,-1.845,4.0876,2.2427,Northwestern
464,Cassandra Hawthorne,-5.4321,-2.0344,-7.4665,Saint Francis
465,Cassandre Prosper,1.5402,6.9131,8.4533,Notre Dame
466,Cassie Gallagher,-2.3115,2.6498,0.3383,USC Upstate
467,Cate Carlson,-1.6571,2.6335,0.9764,Radford
468,Cate MacDonald,-0.4547,0.4253,-0.0294,Dartmouth
469,Catelyn Wheeler,-1.7262,-1.3205,-3.0467,Stonehill
470,Caterina Piatti,0.4309,-2.9308,-2.4999,Florida
471,Catherine Alben,1.3708,2.3579,3.7287,Georgia Tech
472,Catherine Gilwee,-0.5522,-0.8967,-1.4489,Vermont
473,Caya Smith,2.6123,1.9207,4.533,Oklahoma
474,Caylee Simpson,-1.2547,1.0695,-0.1852,Alabama State
475,Cearah Parchment,2.653,10.5406,13.1936,Illinois
476,Celia Riviere,1.8041,3.1994,5.0035,West Virginia
477,Cerina Rolle,0.3011,1.5609,1.8621,FGCU
478,Cha Gardner,0.0579,1.3346,1.3925,SFA
479,Chae Harris,-0.0685,3.155,3.0864,Memphis
480,Chana Paxixe,-0.3191,3.5699,3.2508,High Point
481,Chance Gray,1.214,8.6152,9.8292,Ohio State
482,Chandler Prater,2.2177,4.8389,7.0566,Mississippi State
483,Chanelle McDonald,-0.3988,-2.9598,-3.3586,Bethune-Cookman
484,Chaney Spencer,-1.5103,-2.8779,-4.3883,Texas A&M
485,Chania Price,0.9521,1.7078,2.6599,North Texas
486,Channing Warren,-1.2893,-1.0063,-2.2956,Furman
487,Channing Williams,-0.713,-0.7502,-1.4632,Delaware State
488,Chantelle Stuart,-1.9029,-1.2011,-3.104,Furman
489,Charia Smith,-1.8634,2.5542,0.6908,Marquette
490,Charlece Ohiaeri,-0.8876,0.1625,-0.7251,Saint Mary's (CA)
491,Charlese McClendon,-2.9552,-1.4149,-4.3701,Alabama State
492,Charlisse Leger-Walker,5.2971,10.4851,15.7821,UCLA
493,Charlotte Abraham,-1.6243,2.3637,0.7394,Washington State
494,Charlotte O'Keefe,1.8692,6.7366,8.6057,UTRGV
495,Charlotte Tuhy,-2.7673,2.2737,-0.4936,American
496,Chazadi Wright,2.2809,9.0943,11.3751,Iowa
497,Chazlyn Dettor,-2.9771,-0.5409,-3.5179,UTRGV
498,Chelsea Wooten,-4.2758,-0.6503,-4.9261,A&M-Corpus Christi
499,Chenai Mushore,-3.5982,-4.126,-7.7242,New Orleans
500,Cherie Spencer,1.5599,-0.6141,0.9457,North Texas
501,Cherish Haywood,3.2826,0.0076,3.2902,Radford
502,Chet Nweke,-0.7016,0.6316,-0.07,Georgetown
503,Cheyanne Kemp,-1.4951,3.8475,2.3523,Central Ark.
504,Cheyenne Banks,-3.5015,-2.0482,-5.5497,Wichita State
505,Cheyenne Brand,-0.9512,-0.8032,-1.7544,High Point
506,Chisom Oguego,1.6263,0.7361,2.3624,Lamar University
507,Chloe Briggs,0.4716,2.3874,2.859,Washington
508,Chloe Clardy,0.3902,7.4402,7.8304,Stanford
509,Chloe Emanga,-5.1641,-1.5451,-6.7092,Seattle U
510,Chloe Sisco,-5.4111,-0.2296,-5.6407,Chicago State
511,Chloe Sotell,-0.328,4.0473,3.7192,Missouri
512,Chloe Spreen,-0.3239,-0.7561,-1.0801,Indiana
513,Chrishunti Walker,-0.9273,-1.9385,-2.8658,Alcorn
514,Christa Ramos,-4.4458,-3.5879,-8.0337,Central Conn. St.
515,Christabel Osarobo,-0.1793,-0.6202,-0.7994,Gonzaga
516,Christeen Iwuala,2.7167,8.9321,11.6488,Ole Miss
517,Christiana Gordon,0.2754,0.5099,0.7853,Vermont
518,Christina Bowers,-4.3486,-2.5518,-6.9003,Western Caro.
519,Christina Karamouzi,0.0595,0.2068,0.2663,UCLA
520,Christina Karamouzi Siegel,-0.647,0.5564,-0.0906,UCLA
521,Christina Liggio,-2.6862,0.584,-2.1022,Navy
522,Christina Midgette,-2.7245,-3.7073,-6.4318,Colgate
523,Chrystianna Whitehead,0.1746,0.5923,0.767,Alabama A&M
524,Chyra Evans,0.8293,4.1182,4.9475,Utah
525,Ciara Bailey,-1.6888,-2.1386,-3.8273,Norfolk State
526,Ciara Brannon,-1.8475,-1.085,-2.9326,Texas Southern
527,Ciara Byars,-0.6302,1.2182,0.588,Michigan
528,Ciara Harris,0.9196,1.3391,2.2587,UNC Greensboro
529,Ciera Toomey,3.2519,7.997,11.2489,North Carolina
530,Cierra Pearson,-4.1044,-5.5366,-9.6409,Central Conn. St.
531,Cimiya Rideaux,-0.8788,-1.27,-2.1488,Northwestern State
532,Ciniya Moore,-4.6015,2.5289,-2.0726,Yale
533,Cire Worley,-0.4702,1.6095,1.1394,Norfolk State
534,Claire Davis,-1.0285,0.0372,-0.9913,North Florida
535,Claire Johnson,-0.1173,2.9892,2.8719,Nebraska
536,Claire Keswick,-1.3919,-0.4207,-1.8126,Northwestern
537,Claire O'Connor,-0.3279,0.6934,0.3656,Colorado
538,Claire Simmons,-1.427,-0.634,-2.061,Grambling
539,Clara Bielefeld,3.2643,2.3479,5.6122,TCU
540,Clara Koulibaly,-1.4942,-1.2795,-2.7737,Auburn
541,Clara Silva,2.7432,6.0831,8.8263,TCU
542,Clara Strack,5.5106,7.7338,13.2444,Kentucky
543,Clare Coyle,1.6844,4.6604,6.3447,Furman
544,Clare Meyer,-0.3961,-1.2359,-1.632,Dartmouth
545,Clare Slocum,-3.9384,-3.2107,-7.1491,Bellarmine
546,Clarence Djuela,0.3263,0.9892,1.3156,Northwestern State
547,Claudia Langarita,1.4769,-2.9858,-1.5089,California
548,Clearia Peterson,-0.3864,0.135,-0.2514,Alabama State
549,Clementina Odom,-0.2839,-4.5793,-4.8632,UNC Asheville
550,Cloe Vecina,-1.2773,-0.2436,-1.5209,Oregon State
551,Coco Urlacher,-0.954,0.225,-0.729,Saint Mary's (CA)
552,Comari Mitchell,-0.7453,0.6478,-0.0975,Jacksonville
553,Cora Horvath,-3.0515,0.8528,-2.1987,East Texas A&M
554,Cori Allen,0.9667,-0.1294,0.8373,Memphis
555,Cori Lard,0.2857,2.6554,2.9411,Winthrop
556,Coriah Beck,-0.9938,-1.1052,-2.0989,Alabama A&M
557,Cornelia Ellington,-5.3504,-1.5336,-6.8841,Florida A&M
558,Cotie McMahon,0.9068,9.9268,10.8336,Ole Miss
559,Coumba Keita,-0.1505,-0.2267,-0.3771,Ark.-Pine Bluff
560,Courtney Davis,-2.7716,1.2829,-1.4886,Charleston So.
561,Courtney Ogden,2.8542,7.1412,9.9953,Stanford
562,Courtney Swider,-0.3413,0.0064,-0.3349,Wofford
563,Cristen Carter,-0.5198,1.4186,0.8988,Georgetown
564,Cristina Garcia,-3.7264,-2.638,-6.3644,Loyola Maryland
565,Cristina Parrella,-0.3183,-0.1704,-0.4887,Princeton
566,Cristina Sanchez Cerqueira,0.5671,-0.3977,0.1694,Arkansas
567,Crystal Schultz,-6.419,-0.8968,-7.3158,Prairie View
568,Crystal Wang,-0.9869,0.0301,-0.9568,Northwestern
569,Cyndea Labissiere,-1.7017,-0.7587,-2.4604,Lehigh
570,D'Asia Thomas-Harris,-0.3869,-1.2605,-1.6475,Georgia Tech
571,D'Mya Griffin,-0.5834,-0.0723,-0.6557,Grambling
572,D'Shantae Edwards,0.5739,-1.9911,-1.4171,Southern U.
573,D'Yanna Maxey,-0.9521,-2.8396,-3.7917,UNC Asheville
574,Da'Brya Clark,-0.3188,3.5814,3.2626,Norfolk State
575,Da'Myiah Lewis,-5.4679,-0.9693,-6.4372,Texas Southern
576,Daeja Holmes,-2.1536,3.2022,1.0486,Texas Southern
577,Daejah Richmond,0.945,0.1921,1.1372,Memphis
578,Daffa Cissoko,-0.3236,-0.0784,-0.402,Oklahoma
579,Dagny Slomack,-4.5264,1.0342,-3.4922,UMBC
580,DaiJa Turner,0.1177,0.5124,0.6301,Northwestern
581,Daimoni Dorsey,-3.9228,0.1595,-3.7633,Bethune-Cookman
582,Dakota Alston,-2.8231,-1.437,-4.2601,Morgan State
583,Dakota Howard,2.8486,6.9875,9.8361,McNeese
584,Dakota Phillips,-0.83,-0.3183,-1.1483,High Point
585,Dalayja Hurt-Floyd,0.3626,-4.7058,-4.3431,Alcorn
586,Dally Moreno,-3.2064,0.5667,-2.6398,Howard
587,Danaya Stokes,-0.5201,0.5037,-0.0164,UNC Greensboro
588,Danelle Arigbabu,-0.1898,-0.4277,-0.6175,Virginia
589,Dani Carnegie,1.3881,10.3711,11.7591,Georgia
590,Dani Ceseretti,0.1913,1.5419,1.7332,Villanova
591,Daniah Trammell,-3.3242,0.7272,-2.597,Arizona
592,Daniela Abies,-0.0068,2.7968,2.7901,St. John's (NY)
593,Daniela Lopez,-2.3358,3.2301,0.8943,ETSU
594,Daniella Velez,-4.9047,-2.9905,-7.8953,Presbyterian
595,Danielle Osho,1.8446,-0.7499,1.0947,Miami (FL)
596,Danika Galea,-0.5475,-0.6051,-1.1526,Arkansas
597,Daphane White,-0.9084,0.3653,-0.5431,Charlotte
598,Daria Nestorov,-3.1647,2.9689,-0.1958,Pacific
599,Darianna Littlepage-Buggs,4.2977,7.3222,11.6198,Baylor
600,Dariasia Pitts,-0.848,-3.3721,-4.2202,Bethune-Cookman
601,Dasha Biriuk,-1.115,1.9808,0.8658,Ohio State
602,Dasia Hyams,-3.6248,-2.546,-6.1708,Houston Christian
603,Dasia Turner,-1.9272,-1.3354,-3.2626,Northwestern State
604,Daviane Mindoudi,-0.4593,1.0129,0.5536,Florida
605,Dayana Mendes,2.3598,2.5782,4.938,Southern California
606,Daysha Salgado,-1.0015,0.3881,-0.6134,Binghamton
607,Dayuna Colvin,-1.0599,-2.5299,-3.5898,Queens (NC)
608,Deb Orianegbena,-2.856,0.676,-2.1799,UNC Asheville
609,Deborah Davenport,2.5761,1.6779,4.254,Arizona State
610,Deborrah Seitu-Redmon,-0.2204,0.2783,0.0579,Grambling
611,Debra Hill,-1.4639,1.5477,0.0838,Dartmouth
612,Debreasha Powe,2.4121,5.3314,7.7435,Ole Miss
613,Dee Alexander,-2.0548,0.9768,-1.0781,Cincinnati
614,Deja Lumsden,-2.8892,-0.0806,-2.9699,UIW
615,Deja Young,-0.0557,-0.7582,-0.8139,Rutgers
616,Delainey Miller,-1.595,3.3852,1.7902,Santa Clara
617,Delaney Gibb,-0.2068,6.7342,6.5274,BYU
618,Delaney Snyder,-1.4331,0.0243,-1.4088,Cincinnati
619,Delaney Thomas,4.3451,8.2084,12.5535,Duke
620,Delaney Yarborough,-1.307,1.6229,0.3159,UMBC
621,Delanie Hill,-2.4807,6.8777,4.397,UAlbany
622,Demeara Hinds,-0.4374,3.3919,2.9546,Clemson
623,Demonnie Lagway,-1.0561,-3.8881,-4.9441,Southern U.
624,Demya Porter,0.5623,2.9061,3.4684,Southern U.
625,Denae Carter,3.959,4.9481,8.9071,Villanova
626,Denae Fritz,4.6446,6.5488,11.1934,Texas Tech
627,Denim DeShields,2.0168,3.9177,5.9345,Ole Miss
628,Denise Neves,-0.8237,-1.326,-2.1496,Xavier
629,Deniya Prawl,2.5917,3.4342,6.0259,Tennessee
630,Derrica McCall,-2.4359,-2.5692,-5.005,Jackson State
631,Desirae Ashton,0.4297,-0.3799,0.0499,Bucknell
632,Desire Short,-0.8055,-1.6684,-2.4738,Saint Francis
633,Desiree Smith,-2.0442,-1.4858,-3.53,Mississippi Val.
634,Desiree Wooten,0.7063,8.5526,9.2588,Colorado
635,Desrae Kyles,0.272,-0.8741,-0.6021,Ole Miss
636,Destiney McPhaul,0.181,6.7785,6.9595,Mississippi State
637,Destiny Agubata,0.5636,3.5618,4.1254,Georgetown
638,Destiny Bynum-Johnson,-0.8414,0.2748,-0.5666,Howard
639,Destiny Howell,-1.6224,6.3139,4.6914,Wisconsin
640,Destiny Jackson,3.1472,6.587,9.7342,Illinois
641,Destiny Lunan,0.9787,1.7145,2.6932,NC State
642,Destiny Thomas,0.7814,2.2636,3.0451,Cincinnati
643,Destiny Whitaker,-3.4909,0.9404,-2.5505,UIW
644,Destyne Jackson,-0.8637,-1.1691,-2.0328,Fla. Atlantic
645,Devin Coppinger,-0.2993,2.9795,2.6802,Washington
646,Devin Hagemann,-3.6154,0.4549,-3.1605,DePaul
647,Devon Yarde,0.3888,0.3893,0.7781,Vermont
648,Devyn Quigley,-0.2,3.6146,3.4146,NC State
649,Dezuray McGill,-2.6172,0.7147,-1.9024,North Florida
650,Diamond Richardson,-3.1938,-0.2543,-3.448,Wichita State
651,Diana Collins,1.4863,4.1399,5.6262,Alabama
652,Dianna Blake,-2.1597,-0.075,-2.2347,N.C. Central
653,Divine Bourrage,0.1774,2.0356,2.213,LSU
654,Dom Nesland,-1.9137,0.292,-1.6217,High Point
655,Dominique Darius,3.0847,4.5381,7.6228,Syracuse
656,Donovyn Hunter,2.7101,7.8309,10.541,TCU
657,Dora Toman,0.5626,6.1487,6.7113,Tulsa
658,Dorja Zaja,-1.0128,0.7979,-0.2149,Wisconsin
659,Dorka Kastl,2.7371,-2.3546,0.3825,Yale
660,Douthsine Prien,-0.6795,-1.7267,-2.4062,Grambling
661,Dream Watson,-4.6218,-4.2741,-8.8958,South Carolina State
662,Dresha Moore,-2.7051,-3.1639,-5.869,San Diego
663,Drew Alexander,-2.6549,2.0566,-0.5983,Temple
664,Dyani Ananiev,0.4767,4.6307,5.1074,Portland
665,Dylan Mogel,-2.0685,-1.4266,-3.4951,Seattle U
666,Dylan Watson,-1.0532,-0.1342,-1.1874,Howard
667,Dyllan Hanna,-0.5903,1.2109,0.6206,Tulane
668,Edessa Noyan,0.4778,2.5782,3.0559,Indiana
669,Edie Clarke,1.9795,4.4422,6.4217,Saint Mary's (CA)
670,Edyn Battle,-0.4812,5.7586,5.2775,South Fla.
671,Ehis Etute,4.5539,8.2824,12.8363,Oregon
672,Elana Weisman,-1.0245,0.2698,-0.7548,Bucknell
673,Elani Randall,-3.1583,-2.7154,-5.8736,Chicago State
674,Eleanor Trout,0.2157,0.1557,0.3714,Boston College
675,Eleecia Carter,-2.2939,3.0155,0.7216,UAB
676,Elena Bertrand,-1.2345,-0.494,-1.7286,Lipscomb
677,Elena Cabello,-1.7776,-1.2092,-2.9868,Mercer
678,Elena Houghton,0.4994,-0.7746,-0.2752,Bucknell
679,Eleonora Villa,-4.1972,5.9794,1.7821,Washington State
680,Eli Clark,-4.8557,-1.9748,-6.8305,Le Moyne
681,Elif Istanbulluoglu,0.9121,7.5518,8.4639,Louisville
682,Elina Aarnisalo,1.3207,5.7437,7.0644,North Carolina
683,Elisa Mehyar,-1.2607,0.2521,-1.0086,Oregon State
684,Elisa Mevius,0.7878,1.3563,2.1441,Oregon
685,Elise Horne,-1.8307,-0.8702,-2.7009,UTRGV
686,Eliza Maupin,-0.436,3.0213,2.5853,Nebraska
687,Elizabeth Archer,-3.2979,-2.1369,-5.4348,American
688,Elizabeth Gentry,-2.2597,0.4156,-1.8441,Creighton
689,Elizabeth Lavoie,-2.8203,1.4102,-1.4101,New Hampshire
690,Elizabeth Mjaanes,-2.6837,0.8109,-1.8728,Lehigh
691,Elizabeth Romer,0.1826,2.359,2.5416,UTRGV
692,Elizaveta Filchagina,-3.0327,-1.5001,-4.5328,SMU
693,Ella Bradley,0.6489,3.0769,3.7258,Eastern Ky.
694,Ella Brow,1.2677,0.2553,1.523,Baylor
695,Ella Brubaker,-3.4552,4.1236,0.6684,Seattle U
696,Ella Hobbs,-1.2163,1.5305,0.3142,Ohio State
697,Ella Kreuzer,-1.3486,-2.2725,-3.6212,Bucknell
698,Ella Mahaffey,-1.1367,-0.0637,-1.2004,Colgate
699,Ella Meabon,-6.4,0.5943,-5.8057,Colgate
700,Ella Ner,0.9369,3.1255,4.0624,UMass Lowell
701,Ella Pelletier,-4.1681,0.7684,-3.3996,Stonehill
702,Ella Pierre-Louis,-0.0239,0.5225,0.4985,UNC Greensboro
703,Ella Wedin,-1.7618,0.2156,-1.5463,Saint Mary's (CA)
704,Ella Zimmerman,-1.2565,1.2097,-0.0468,Portland
705,Elle Blatchford,-2.6397,0.9891,-1.6506,North Florida
706,Elle Evans,-1.1512,6.8739,5.7227,Kansas
707,Elle Ladine,0.433,4.5248,4.9578,Washington
708,Elli Guiney,-2.1238,7.0932,4.9694,Pepperdine
709,Elli Porter,-2.8641,-0.9188,-3.7829,Wofford
710,Ellie Cronin,-0.1744,0.246,0.0716,Colgate
711,Ellie Pingree,-2.8783,0.2594,-2.6189,American
712,Ellie Richardson,-0.7564,1.7984,1.042,Western Caro.
713,Ellie Taylor,-0.7689,-0.9278,-1.6967,Radford
714,Elsa Lemmila,3.8261,7.2684,11.0945,Ohio State
715,Emani Burks,-0.3596,-1.2133,-1.5729,Nicholls
716,Emely Rodriguez,1.0786,-0.4534,0.6252,Iowa
717,Emerald Parker,-0.8036,-0.6523,-1.4559,Texas A&M
718,Emerie Bohanon,0.6662,-1.3881,-0.7219,Central Ark.
719,Emilee Skinner,1.1063,-0.8253,0.281,Duke
720,Emilija Dakic,1.2717,2.9062,4.1779,Florida
721,Emily Bowman,-0.3454,0.7098,0.3644,Samford
722,Emily Eadie,-0.0243,1.0968,1.0725,Princeton
723,Emily Fisher,1.2835,2.5888,3.8723,Nebraska
724,Emily Foy,-0.5454,2.7685,2.2231,Saint Mary's (CA)
725,Emily Hunter,0.0956,0.2,0.2956,TCU
726,Emily Johns,-1.9251,0.126,-1.7992,Wake Forest
727,Emily Robinson,-0.5803,3.0657,2.4854,Arkansas
728,Emma Arca,-1.5689,-0.2492,-1.8181,Stonehill
729,Emma Blair,-2.1354,-0.5987,-2.7341,USC Upstate
730,Emma Haan,-1.6338,0.0004,-1.6334,Vermont
731,Emma Hakonardottir,-1.4796,-0.3663,-1.8459,UAlbany
732,Emma Heaney,-1.9838,0.1921,-1.7917,Lafayette
733,Emma LoPinto,0.0954,0.8448,0.9402,Boston College
734,Emma NuQuay,-1.8917,0.3797,-1.5121,Howard
735,Emma Olausson,-0.7899,0.2032,-0.5867,Dartmouth
736,Emma Risch,-2.3746,2.8324,0.4579,Florida State
737,Emma Shumate,-0.2777,8.387,8.1092,Michigan State
738,Emma Tolan,-1.2582,2.9421,1.684,Oklahoma
739,Emma Zuccon,-1.0205,-1.1558,-2.1763,UAlbany
740,Emmah McAmis,-0.6311,-1.8133,-2.4444,ETSU
741,Emmie Streams,0.2111,-2.6373,-2.4262,Maine
742,Enjulina Gonzalez,2.133,1.8608,3.9938,Georgia
743,Erianna Gooden,2.349,-0.1315,2.2175,Colorado
744,Erica Carr,-0.0216,-0.0634,-0.085,San Diego
745,Erica Moon,-1.126,-0.8439,-1.9699,Georgia Tech
746,Ericka Huggins,-0.5814,1.4855,0.904,Delaware State
747,Erin Henry,-3.2579,-2.3204,-5.5783,Coppin State
748,Erin Houpt,-4.7441,2.2886,-2.4556,Boston College
749,Erin Maguire,-3.5711,-1.1906,-4.7617,UTRGV
750,Erin Rodgers,-1.7639,-2.4154,-4.1793,Fla. Atlantic
751,Eris Lester,0.1112,-0.2496,-0.1384,Alabama
752,Eryn McKinzie,-5.6353,-0.9298,-6.5651,Southeastern La.
753,Erynn Williams,-1.5938,-1.6378,-3.2316,Southeastern La.
754,Ese Ogbevire,-0.6419,-1.9323,-2.5742,Penn
755,Eseosa Imafidon,-0.0843,-2.5727,-2.657,Providence
756,Essence Cody,3.7518,5.8044,9.5562,Alabama
757,Eva Bradshaw,-1.869,-1.8064,-3.6754,Stetson
758,Eva DeChent,-1.8069,4.4556,2.6487,New Hampshire
759,Eva Garabadian,-0.4821,-0.1242,-0.6064,Auburn
760,Eva Ruse,-1.2441,2.0807,0.8365,San Diego
761,Evangelia Paulk,1.2423,2.7146,3.957,Iowa State
762,Eve Alexander,-0.3236,3.0385,2.7149,FGCU
763,Evelina Otto,1.2913,2.5261,3.8174,Utah
764,Evie Bruce,-0.7204,-1.2306,-1.951,Chattanooga
765,Fadima Tall,3.4028,7.8168,11.2196,Princeton
766,Faith Acker,-1.1323,0.7661,-0.3662,Oklahoma State
767,Faith Blackstone,0.1399,0.742,0.882,Rutgers
768,Faith Okorie,-1.0606,-0.4984,-1.5589,DePaul
769,Faith Wiseman,-1.0067,-1.0226,-2.0293,Indiana
770,Faith Wylder,-0.8187,0.0294,-0.7892,Mississippi State
771,Falon Bedke,-0.6867,-1.9931,-2.6798,Chattanooga
772,Fatima Diakhate,-2.4135,5.3326,2.9191,Pittsburgh
773,Fatime Seck,-1.136,-1.1282,-2.2642,Southeastern La.
774,Fatmata Janneh,2.403,4.4746,6.8776,Texas A&M
775,Fatou Diakite,0.5034,3.0035,3.5069,South Fla.
776,Favour Anyaele,-0.143,0.5686,0.4255,Stetson
777,Favour Nwaedozi,2.6224,7.8022,10.4247,Mississippi State
778,Favour Onoh,0.0215,0.0406,0.0621,Oklahoma State
779,Feliah Greer,-0.0341,-3.5356,-3.5697,South Carolina State
780,Felicia Jacobs,-1.398,-1.2494,-2.6474,Temple
781,Felicia Schoelander,-2.1889,0.17,-2.0189,UCF
782,Fenishka Bertho,-2.92,-1.4694,-4.3894,Texas Southern
783,Fia Proctor,-2.8361,0.6355,-2.2006,Seattle U
784,Filippa Tilliander,-0.2631,0.7935,0.5304,Oregon
785,Finau Tonga,-0.2512,2.627,2.3758,Minnesota
786,Fiona Diomande,-0.3598,-0.4372,-0.7971,Wichita State
787,Fiona Hastick,-0.6234,-1.5304,-2.1539,Army West Point
788,Flau'jae Johnson,2.4806,9.7212,12.2018,LSU
789,Florence Dallow,-0.558,2.5254,1.9675,Portland
790,Frances Anyakudo,-0.9855,-1.864,-2.8495,Alcorn
791,Frances Morris,-2.6336,1.802,-0.8317,Samford
792,Frances Ulysse,-1.5394,2.3537,0.8143,Longwood
793,Francie Morris,0.4332,1.7416,2.1748,Samford
794,Freya Jensen,-1.4904,0.0321,-1.4583,Iowa State
795,Frode Flos van der Schans,0.4015,-0.0234,0.378,Chattanooga
796,Gabby Anderson,0.4925,0.4571,0.9496,Harvard
797,Gabby Betton,-3.7789,-1.0099,-4.7888,Loyola Maryland
798,Gabby Brooks,-0.5986,0.1406,-0.458,Kentucky
799,Gabby Elliott,1.0651,4.9543,6.0194,Arizona State
800,Gabby Jackson,-1.3582,-0.0871,-1.4453,North Ala.
801,Gabby Mundy,-1.0962,5.5653,4.4691,Wofford
802,Gabby Scott,0.2801,-0.5774,-0.2973,UMBC
803,Gabby White,2.2912,2.7507,5.0419,Virginia
804,Gabby Wilke,-0.9268,-1.3801,-2.3069,Butler
805,Gabriela Falcao,1.9067,0.7673,2.674,UAlbany
806,Gabriela Jaquez,2.9526,10.504,13.4566,UCLA
807,Gabriella Kelley,-1.7363,-1.3419,-3.0782,Penn
808,Gabrielle Johnson,-1.8916,-0.6594,-2.551,Morgan State
809,Gal Raviv,0.2088,4.5935,4.8022,Miami (FL)
810,Gandy Malou-Mamel,-0.0896,0.0606,-0.029,UConn
811,Gemma Gruttner Bacoul,-0.5933,0.7489,0.1556,ETSU
812,Gemma Nunez,3.5946,5.3473,8.9418,Texas Tech
813,Gemma Walker,-4.3312,-3.1414,-7.4726,Saint Francis
814,Georgi Buzzetti,-1.2115,-2.3879,-3.5994,North Florida
815,Georgia Grigoropoulou,-1.8168,0.2828,-1.5341,Saint Mary's (CA)
816,Georgia Heine,-0.2598,-0.3011,-0.5609,Penn
817,Georgia Simonsen,-0.8607,3.5622,2.7015,Radford
818,Gerda Raulusaityte,1.4426,1.945,3.3876,Southern California
819,Gia Cooke,-1.4572,2.747,1.2897,West Virginia
820,Giana Provenzano,-0.4731,-0.7504,-1.2235,Jacksonville
821,Gianna Angiolet,-2.9995,-0.2617,-3.2611,UTRGV
822,Gianna Corbitt,0.6707,10.1925,10.8632,Chattanooga
823,Gianna Gentry,-0.1761,-0.2823,-0.4584,Texas A&M
824,Gianna Kneepkens,3.4751,12.3089,15.7839,UCLA
825,Gift Ezekiel,2.7354,0.2104,2.9458,Florida
826,Gift Uchenna,0.1875,5.4912,5.6788,Wisconsin
827,Gina Davorija,-1.9859,-2.9306,-4.9165,DePaul
828,Gina Garcia,0.5131,5.5698,6.0829,Kansas State
829,Gisela Sanchez,-1.3154,4.6105,3.2951,Notre Dame
830,Gisela Segura,-0.3509,-0.4016,-0.7525,Illinois
831,Gisella Maul,2.597,7.3289,9.926,California
832,Giselle Davis,0.1082,0.1674,0.2756,Bryant
833,Giselle Eke,-4.3721,-7.9587,-12.3308,Saint Francis
834,Grace Backus,-0.4416,0.0124,-0.4293,Bucknell
835,Grace Boffeli,2.0163,6.0373,8.0536,Creighton
836,Grace Booth,-1.9797,1.9124,-0.0673,Houston Christian
837,Grace Carstensen,-3.15,5.058,1.908,Fla. Atlantic
838,Grace Foster,-1.2892,1.1496,-0.1396,Utah
839,Grace Galbavy,-1.4796,1.1569,-0.3227,Wake Forest
840,Grace Grocholski,2.7585,10.0656,12.824,Minnesota
841,Grace Hall,-0.8513,0.5892,-0.2621,SMU
